Frame,MSE_KF,Avg_MSE_KF
1,8.3731,8.3731
2,9.2324,8.8027
3,8.8971,8.8342
4,9.0253,8.8820
5,9.6102,9.0276
6,9.9202,9.1764
7,10.9453,9.4291
8,12.3106,9.7893
9,13.5836,10.2109
10,2.6752,9.4573
11,18.9900,10.3239
12,20.5386,11.1751
13,21.4613,11.9664
14,21.5521,12.6511
15,21.6139,13.2486
16,21.6574,13.7741
17,20.6432,14.1782
18,22.2486,14.6265
19,18.5847,14.8349
20,16.8717,14.9367
21,22.6059,15.3019
22,21.2123,15.5706
23,19.6647,15.7486
24,27.8057,16.2510
25,46.7311,17.4702
26,41.3184,18.3874
27,38.3381,19.1263
28,35.2235,19.7012
29,22.4397,19.7956
30,22.3640,19.8813
31,23.3562,19.9934
32,20.7291,20.0163
33,21.8625,20.0723
34,20.8405,20.0949
35,21.4569,20.1338
36,21.2678,20.1653
37,16.9803,20.0792
38,15.8465,19.9678
39,16.5124,19.8792
40,17.7375,19.8257
41,16.9670,19.7560
42,16.3838,19.6757
43,16.5286,19.6025
44,17.8940,19.5637
45,19.2399,19.5565
46,12.7785,19.4091
47,7.9323,19.1649
48,12.9231,19.0349
49,15.6164,18.9651
50,15.9834,18.9055
51,22.3882,18.9738
52,21.9724,19.0314
53,21.6231,19.0803
54,22.8529,19.1502
55,21.4984,19.1929
56,20.0090,19.2075
57,19.0261,19.2043
58,20.5097,19.2268
59,25.9045,19.3400
60,25.5939,19.4442
61,25.4888,19.5433
62,25.1207,19.6333
63,24.9855,19.7182
64,23.0037,19.7696
65,22.9265,19.8181
66,22.5460,19.8595
67,21.1865,19.8793
68,21.3183,19.9004
69,20.3116,19.9064
70,28.8382,20.0340
71,33.3034,20.2209
72,35.2425,20.4295
73,25.2246,20.4952
74,17.5794,20.4558
