Frame,MSE_KF,Avg_MSE_KF
1,19.6041,19.6041
2,19.5464,19.5753
3,18.5854,19.2453
4,18.5854,19.0804
5,18.1805,18.9004
6,18.1805,18.7804
7,18.0850,18.6810
8,17.7509,18.5648
9,17.4592,18.4419
10,17.7943,18.3772
11,20.9413,18.6103
12,17.7307,18.5370
13,17.3242,18.4437
14,15.8487,18.2583
15,15.2503,18.0578
16,15.9351,17.9251
17,16.2223,17.8250
18,16.6858,17.7617
19,16.8060,17.7114
20,16.7697,17.6643
21,15.7495,17.5731
22,15.7461,17.4901
23,15.4454,17.4012
24,18.7704,17.4582
25,18.5968,17.5038
26,19.7323,17.5895
27,20.1016,17.6825
28,20.6883,17.7899
29,22.4579,17.9508
30,22.8712,18.1148
31,22.6375,18.2607
32,22.1129,18.3811
33,22.5881,18.5086
34,22.0940,18.6141
35,22.7106,18.7311
36,22.7351,18.8423
37,24.0995,18.9844
38,23.9654,19.1155
39,25.6751,19.2837
40,26.9155,19.4745
41,28.6121,19.6973
42,28.1315,19.8982
43,25.2698,20.0231
44,22.4300,20.0778
45,20.6944,20.0915
46,14.9023,19.9787
47,12.6396,19.8225
48,15.6159,19.7349
49,17.6499,19.6923
50,20.5669,19.7098
51,21.5618,19.7461
52,24.0823,19.8295
53,26.0175,19.9463
54,25.8901,20.0563
55,25.2070,20.1500
56,25.2340,20.2408
57,24.5228,20.3159
58,24.2888,20.3844
59,24.2860,20.4505
60,24.0257,20.5101
61,23.6342,20.5613
62,24.0118,20.6170
63,20.6934,20.6182
64,22.0902,20.6412
65,22.2676,20.6662
66,22.9530,20.7009
67,23.7328,20.7461
68,22.9346,20.7783
69,22.7218,20.8065
70,23.1490,20.8399
71,23.5597,20.8782
72,24.0554,20.9224
73,23.8969,20.9631
74,23.7705,21.0011
75,23.0495,21.0284
76,21.7671,21.0381
77,21.2503,21.0408
78,19.0416,21.0152
79,17.5805,20.9717
80,16.7157,20.9185
81,15.3956,20.8503
82,13.8379,20.7648
83,12.7106,20.6678
84,12.4348,20.5698
85,12.5947,20.4760
86,12.9151,20.3880
87,13.1569,20.3049
88,14.0969,20.2344
89,15.5280,20.1815
90,19.1949,20.1705
91,20.3883,20.1729
92,21.7257,20.1898
93,22.7446,20.2173
94,25.0026,20.2682
95,26.1739,20.3304
96,21.7945,20.3456
97,18.4636,20.3262
98,15.8605,20.2806
99,15.0949,20.2282
100,14.6570,20.1725
101,14.4120,20.1155
102,14.3191,20.0587
103,13.7170,19.9971
104,13.3953,19.9336
105,13.4197,19.8716
106,13.7931,19.8142
107,14.7406,19.7668
108,14.7439,19.7203
109,15.2770,19.6796
110,16.1432,19.6474
111,17.4404,19.6275
112,18.6893,19.6191
113,19.4415,19.6176
114,20.4638,19.6250
115,21.9485,19.6452
116,23.1575,19.6755
117,25.0320,19.7213
118,24.6306,19.7629
119,20.3814,19.7681
120,20.5992,19.7750
121,20.4016,19.7802
122,22.4994,19.8025
123,25.2025,19.8464
124,30.6774,19.9337
125,39.3346,20.0889
126,40.3581,20.2498
127,35.1938,20.3675
128,36.3841,20.4926
129,34.2567,20.5993
130,26.0098,20.6409
131,25.5584,20.6784
132,28.8802,20.7406
133,32.4691,20.8288
134,37.2413,20.9512
135,34.8351,21.0541
136,33.0684,21.1424
137,32.9062,21.2283
138,33.2296,21.3153
139,30.5120,21.3814
140,30.4040,21.4459
141,30.5100,21.5102
142,29.6178,21.5672
143,29.2760,21.6212
144,30.5965,21.6835
145,31.8878,21.7539
146,32.5326,21.8277
147,33.0302,21.9039
148,34.1582,21.9867
149,34.6768,22.0719
150,34.8144,22.1568
151,36.1205,22.2493
152,36.3761,22.3422
153,36.1254,22.4323
154,35.9131,22.5198
155,36.0315,22.6070
156,35.5724,22.6901
157,36.0415,22.7752
158,36.7933,22.8639
159,37.4540,22.9557
160,37.2852,23.0452
161,36.7268,23.1302
162,55.9068,23.3325
163,47.4131,23.4803
164,40.0305,23.5812
165,38.4556,23.6713
166,37.2724,23.7533
167,35.6636,23.8246
168,34.8724,23.8903
169,34.6438,23.9540
170,33.9839,24.0130
171,33.8312,24.0704
172,33.2559,24.1238
173,32.0807,24.1698
174,30.3570,24.2053
175,28.3512,24.2290
176,27.8225,24.2494
177,27.1901,24.2661
178,26.2180,24.2770
179,23.2987,24.2716
180,20.6188,24.2513
181,18.7916,24.2211
182,17.1949,24.1825
183,18.0455,24.1490
184,16.8967,24.1095
185,16.5143,24.0685
186,11.0518,23.9985
187,12.2530,23.9357
188,20.2116,23.9159
189,20.0505,23.8954
190,24.6328,23.8993
191,14.5330,23.8503
192,13.8251,23.7981
193,14.0647,23.7476
194,14.0902,23.6979
195,14.5491,23.6509
196,15.4099,23.6089
197,15.1494,23.5659
198,15.3585,23.5245
199,16.8622,23.4910
200,16.4553,23.4558
201,17.5065,23.4262
202,18.9441,23.4041
