Frame,MSE_KF,Avg_MSE_KF
1,19.2082,19.2082
2,19.4743,19.3413
3,19.4519,19.3781
4,19.0370,19.2928
5,19.2030,19.2749
6,19.0205,19.2325
7,18.7414,19.1623
8,18.0728,19.0261
9,18.2941,18.9448
10,17.5570,18.8060
11,17.1679,18.6571
12,16.4037,18.4693
13,16.4753,18.3159
14,16.3917,18.1785
15,16.5263,18.0683
16,17.0568,18.0051
17,17.4108,17.9702
18,18.1875,17.9822
19,19.9853,18.0877
20,19.6744,18.1670
21,19.5273,18.2318
22,19.1011,18.2713
23,19.1173,18.3081
24,19.9307,18.3757
25,21.3430,18.4944
26,21.3960,18.6060
27,22.3011,18.7428
28,21.9577,18.8576
29,20.8720,18.9271
30,20.0507,18.9646
31,19.1166,18.9695
32,18.2426,18.9467
33,18.1629,18.9230
34,17.1813,18.8718
35,16.5274,18.8048
36,17.1401,18.7585
37,17.1320,18.7146
38,16.8127,18.6645
39,15.4128,18.5812
40,15.1524,18.4954
41,14.6747,18.4022
42,14.0766,18.2993
43,13.1337,18.1791
44,14.6777,18.0995
45,14.9481,18.0295
46,15.7028,17.9789
47,16.7240,17.9522
48,15.7894,17.9072
49,13.4336,17.8159
50,11.9027,17.6976
51,11.7994,17.5820
52,11.9904,17.4744
53,12.8847,17.3878
54,13.5943,17.3176
55,15.2304,17.2796
56,17.3598,17.2811
57,19.2139,17.3150
58,20.4187,17.3685
59,21.2374,17.4341
60,25.4905,17.5683
61,29.2409,17.7597
62,25.4558,17.8838
63,20.4168,17.9240
64,18.2995,17.9299
65,18.3748,17.9367
66,19.4897,17.9603
67,20.3382,17.9958
68,22.8208,18.0667
69,25.3373,18.1721
70,26.8052,18.2954
71,31.2904,18.4784
72,31.5633,18.6602
73,30.1530,18.8176
74,31.1702,18.9845
75,31.6681,19.1537
76,34.0749,19.3500
77,35.5026,19.5598
78,32.2764,19.7228
79,35.2209,19.9190
80,35.3283,20.1116
81,28.7641,20.2184
82,25.7711,20.2861
83,22.5946,20.3139
84,18.3991,20.2911
85,12.5788,20.2004
86,8.5996,20.0655
87,7.5805,19.9220
88,11.1996,19.8229
89,17.6865,19.7989
90,18.7297,19.7870
91,15.1135,19.7357
92,13.8938,19.6722
93,14.6286,19.6179
94,16.0863,19.5804
95,15.6206,19.5387
96,13.2983,19.4737
97,12.9302,19.4062
98,17.0948,19.3826
99,17.5000,19.3636
100,20.6769,19.3767
101,20.8625,19.3914
102,22.3641,19.4206
103,22.1086,19.4467
104,22.0172,19.4714
105,24.0574,19.5151
106,23.8869,19.5563
107,23.9967,19.5978
108,23.8923,19.6376
109,24.1012,19.6785
110,23.7371,19.7154
111,25.3639,19.7663
112,25.2672,19.8154
113,25.1903,19.8630
114,24.2896,19.9018
115,24.3148,19.9402
116,24.3372,19.9781
117,25.0833,20.0217
118,25.2769,20.0663
119,25.7905,20.1144
120,25.6842,20.1608
121,26.2212,20.2109
122,27.3102,20.2691
123,30.6504,20.3535
124,33.0584,20.4559
125,35.2394,20.5742
126,33.0739,20.6734
127,26.1253,20.7163
128,16.3763,20.6824
129,18.0386,20.6619
130,25.1686,20.6966
131,30.7651,20.7735
132,31.7977,20.8570
133,31.3046,20.9355
134,30.5669,21.0074
135,30.4497,21.0773
136,30.2113,21.1445
137,30.2725,21.2111
138,30.2919,21.2769
139,30.7915,21.3454
140,30.7736,21.4127
141,31.7604,21.4861
142,32.2009,21.5616
143,33.3041,21.6437
144,33.6599,21.7271
145,33.9883,21.8117
146,33.9197,21.8946
147,33.8431,21.9759
148,33.5905,22.0544
149,33.5532,22.1316
150,33.5521,22.2077
151,33.9181,22.2853
152,34.2763,22.3641
153,35.3236,22.4488
154,31.3526,22.5067
155,30.0460,22.5553
156,32.3521,22.6181
157,43.9157,22.7538
158,44.1759,22.8893
159,29.7856,22.9327
