Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,99.1410,99.1410,99.5425,98.3633,98.7263,99.1410,99.1410,99.5425,98.3633,98.7263
2,71.8519,68.8754,68.9473,63.6909,82.6716,85.4964,84.0082,84.2449,81.0271,90.6990
3,63.0058,60.5939,60.6346,57.4470,57.5148,77.9996,76.2034,76.3748,73.1671,79.6376
4,41.9573,41.2011,40.9863,39.7150,39.7646,68.9890,67.4528,67.5277,64.8041,69.6693
5,41.9573,41.2011,40.5644,39.7150,39.7646,63.5827,62.2025,62.1350,59.7863,63.6884
6,38.1417,37.4842,36.9335,36.6641,36.6641,59.3425,58.0828,57.9348,55.9326,59.1843
7,38.3997,37.3319,36.9309,36.2342,36.2342,56.3507,55.1184,54.9342,53.1185,55.9058
8,43.3933,42.1046,43.2468,41.7867,42.6724,54.7310,53.4916,53.4733,51.7020,54.2516
9,44.7513,42.9349,43.2611,39.8877,44.0865,53.6221,52.3187,52.3386,50.3893,53.1221
10,42.0209,40.5352,41.6299,36.3679,43.6486,52.4620,51.1403,51.2677,48.9872,52.1748
11,42.4907,40.8859,41.4195,36.0446,44.9098,51.5555,50.2081,50.3724,47.8106,51.5143
12,40.3065,38.8158,39.4887,34.7226,40.4040,50.6181,49.2588,49.4655,46.7199,50.5885
13,39.8585,38.3592,39.1736,35.5266,39.8396,49.7904,48.4203,48.6738,45.8589,49.7616
14,34.7321,33.3455,35.4839,31.7017,35.5095,48.7148,47.3435,47.7316,44.8477,48.7436
15,34.8538,33.3014,36.0857,31.6656,35.8182,47.7908,46.4074,46.9552,43.9689,47.8819
16,34.7984,32.9847,35.8026,31.1156,35.8833,46.9788,45.5685,46.2582,43.1655,47.1320
17,32.0285,30.3879,33.2737,29.7946,29.7946,46.0993,44.6755,45.4944,42.3790,46.1122
18,32.0695,30.2803,33.5644,29.8233,29.8233,45.3199,43.8758,44.8316,41.6815,45.2072
19,32.0695,30.2803,33.6870,29.8233,29.8233,44.6225,43.1602,44.2451,41.0573,44.3975
20,31.4640,29.7967,33.4896,29.2037,29.2037,43.9646,42.4921,43.7073,40.4647,43.6378
21,27.5231,26.1215,29.4018,27.1264,27.1264,43.1816,41.7125,43.0261,39.8295,42.8516
22,27.5231,26.1215,29.4400,27.1264,27.1264,42.4699,41.0038,42.4085,39.2521,42.1368
23,27.5231,26.1215,29.4400,27.1264,27.1264,41.8200,40.3568,41.8447,38.7249,41.4842
24,25.6718,23.8343,26.8756,25.1445,25.1786,41.1472,39.6683,41.2210,38.1590,40.8048
25,25.6158,23.9269,26.2459,25.2918,25.2918,40.5259,39.0387,40.6220,37.6443,40.1843
26,25.8052,23.9576,25.7518,25.0104,25.0104,39.9598,38.4586,40.0500,37.1584,39.6006
27,26.1886,23.9326,25.6378,24.6316,24.6316,39.4497,37.9206,39.5163,36.6945,39.0462
28,25.8253,23.4796,25.4290,24.5282,24.5959,38.9631,37.4049,39.0131,36.2600,38.5302
29,27.1051,23.5822,25.7939,22.5843,22.5843,38.5542,36.9282,38.5573,35.7884,37.9803
30,22.2344,18.2265,23.4977,17.0287,17.0287,38.0102,36.3048,38.0553,35.1631,37.2819
31,26.9675,23.7924,23.6998,22.6409,22.6409,37.6540,35.9012,37.5922,34.7591,36.8096
32,24.1439,24.0522,21.9809,19.4045,19.4045,37.2318,35.5309,37.1044,34.2793,36.2657
33,23.9003,23.6566,21.9265,19.1525,19.1525,36.8278,35.1711,36.6445,33.8209,35.7471
34,26.5080,26.3604,22.7284,19.4931,19.4931,36.5243,34.9120,36.2352,33.3995,35.2691
35,28.3250,28.2661,24.3267,22.8933,22.8933,36.2900,34.7221,35.8949,33.0993,34.9155
36,28.6235,28.8771,26.0590,23.1998,23.1998,36.0771,34.5597,35.6217,32.8243,34.5900
37,28.7067,28.8766,26.9823,22.1197,22.1197,35.8779,34.4061,35.3882,32.5350,34.2530
38,20.1350,20.9633,25.5048,19.9319,19.9319,35.4636,34.0524,35.1281,32.2034,33.8761
39,19.8516,20.5000,23.6193,20.8050,20.8050,35.0633,33.7049,34.8330,31.9111,33.5410
40,24.7646,25.9633,23.4979,26.0222,26.0222,34.8058,33.5113,34.5496,31.7639,33.3530
41,26.2542,25.5248,23.9838,25.6781,25.6781,34.5973,33.3165,34.2919,31.6154,33.1658
42,24.6090,22.0537,21.5899,21.4216,22.9143,34.3594,33.0484,33.9895,31.3727,32.9217
43,30.7141,24.8170,24.9478,23.1891,23.1891,34.2747,32.8569,33.7792,31.1824,32.6954
44,28.7846,23.6157,27.0768,21.8939,23.7420,34.1499,32.6469,33.6269,30.9713,32.4919
45,29.6266,24.2822,26.5723,22.3141,24.5254,34.0494,32.4610,33.4701,30.7789,32.3149
46,34.0577,26.7765,26.9745,26.0237,26.7022,34.0496,32.3375,33.3289,30.6755,32.1929
47,33.5151,26.2435,27.4269,24.7492,26.1064,34.0382,32.2078,33.2033,30.5495,32.0634
48,31.1898,24.1515,27.3888,24.0544,24.0544,33.9788,32.0400,33.0822,30.4141,31.8965
49,30.7856,23.7250,27.6879,23.3373,23.3373,33.9137,31.8703,32.9721,30.2697,31.7218
50,38.4560,25.9056,27.1661,27.4563,29.5013,34.0045,31.7510,32.8560,30.2134,31.6774
51,34.6468,24.3982,24.2568,25.1028,28.5787,34.0171,31.6068,32.6874,30.1132,31.6167
52,34.4380,24.0520,22.8559,24.3002,28.1755,34.0252,31.4615,32.4983,30.0015,31.5505
53,36.5717,24.6749,23.4118,23.8287,28.0497,34.0733,31.3335,32.3269,29.8850,31.4844
54,31.8156,23.1437,23.9813,23.5615,29.1588,34.0314,31.1818,32.1723,29.7679,31.4414
55,35.4209,30.1967,29.3151,32.2699,36.5917,34.0567,31.1639,32.1204,29.8134,31.5350
56,35.6466,31.3595,31.3075,31.0032,36.3119,34.0851,31.1674,32.1059,29.8346,31.6203
57,35.0180,32.0831,32.6196,32.6375,35.1969,34.1015,31.1834,32.1149,29.8838,31.6831
58,36.1640,31.8120,33.9756,31.9601,35.9581,34.1370,31.1943,32.1470,29.9196,31.7568
59,36.0154,31.9801,35.1110,31.5277,35.6081,34.1689,31.2076,32.1972,29.9468,31.8220
60,50.5016,48.4867,35.3288,48.5149,48.5149,34.4411,31.4956,32.2494,30.2563,32.1003
