Frame,MSE_KF,Avg_MSE_KF
1,17.7235,17.7235
2,18.1656,17.9446
3,18.1656,18.0183
4,18.0041,18.0147
5,17.8723,17.9862
6,17.8723,17.9673
7,17.7794,17.9404
8,18.1492,17.9665
9,19.0101,18.0825
10,18.9062,18.1648
11,18.7571,18.2187
12,18.3575,18.2302
13,16.6495,18.1087
14,16.6596,18.0051
15,16.8440,17.9277
16,16.7019,17.8511
17,17.1060,17.8073
18,17.9673,17.8162
19,18.1223,17.8323
20,16.1235,17.7469
21,13.4337,17.5415
22,12.0252,17.2907
23,11.3826,17.0338
24,11.4435,16.8009
25,12.1846,16.6163
26,13.7938,16.5077
27,15.3801,16.4659
28,15.0446,16.4152
29,15.2008,16.3733
30,14.1312,16.2986
31,14.1846,16.2304
32,14.1788,16.1663
33,13.2380,16.0775
34,12.8076,15.9814
35,12.4885,15.8816
36,12.5194,15.7882
37,11.7628,15.6794
38,11.9531,15.5813
39,12.6746,15.5068
40,13.4258,15.4548
41,12.5010,15.3827
42,12.4882,15.3138
43,11.5544,15.2264
44,11.2728,15.1365
45,11.2077,15.0492
46,11.1439,14.9643
47,11.3929,14.8883
48,11.9766,14.8277
49,12.5759,14.7817
50,14.1202,14.7685
51,15.5808,14.7844
52,16.0249,14.8083
53,16.7219,14.8444
54,15.9185,14.8643
55,13.6827,14.8428
56,13.5193,14.8191
57,13.3256,14.7929
58,15.4001,14.8034
59,16.0302,14.8242
60,16.1236,14.8459
61,16.1133,14.8666
62,19.3321,14.9387
63,20.8468,15.0324
64,21.2421,15.1295
65,18.1860,15.1765
66,17.5185,15.2120
67,16.3558,15.2291
68,19.1756,15.2871
69,15.0519,15.2837
70,17.9604,15.3219
71,19.3675,15.3789
72,32.9877,15.6235
73,62.3965,16.2642
74,50.9358,16.7327
