Frame,MSE_KF,Avg_MSE_KF
1,19.1515,19.1515
2,21.3736,20.2626
3,21.6531,20.7261
4,22.3641,21.1356
5,21.9178,21.2920
6,22.9558,21.5693
7,22.2250,21.6630
8,22.1448,21.7232
9,21.9321,21.7464
10,23.0262,21.8744
11,22.0591,21.8912
12,21.2514,21.8379
13,21.4389,21.8072
14,21.8340,21.8091
15,22.1178,21.8297
16,22.1589,21.8503
17,23.0000,21.9179
18,24.0015,22.0337
19,25.6417,22.2235
20,25.4891,22.3868
21,25.2882,22.5250
22,24.6325,22.6208
23,24.2637,22.6922
24,24.3306,22.7605
25,25.1924,22.8578
26,25.4691,22.9582
27,25.1935,23.0410
28,25.7638,23.1382
29,24.5655,23.1874
30,22.7589,23.1732
31,20.4676,23.0859
32,19.3302,22.9685
33,20.1070,22.8818
34,24.6253,22.9331
35,23.1319,22.9388
36,22.5828,22.9289
37,23.4717,22.9435
38,24.7389,22.9908
39,25.2278,23.0482
40,26.0103,23.1222
41,26.7419,23.2105
42,26.7096,23.2938
43,25.2764,23.3399
44,25.1702,23.3815
45,24.6636,23.4100
46,24.4501,23.4326
47,24.2093,23.4491
48,24.7595,23.4764
49,24.9014,23.5055
50,25.0720,23.5368
51,25.1156,23.5678
52,25.1593,23.5984
53,24.8296,23.6216
54,24.9524,23.6463
55,20.2567,23.5847
56,20.0756,23.5220
57,22.1095,23.4972
58,22.1230,23.4735
59,23.8072,23.4792
60,27.9524,23.5537
61,22.7593,23.5407
62,19.6916,23.4786
63,17.2028,23.3790
64,17.8831,23.2931
65,22.6394,23.2831
66,21.2588,23.2524
67,16.4868,23.1514
68,13.2843,23.0063
69,11.7823,22.8437
70,12.1064,22.6903
71,13.6525,22.5630
72,14.4421,22.4502
73,15.9117,22.3606
74,16.0783,22.2757
75,16.0653,22.1929
76,16.0723,22.1124
77,15.8537,22.0311
78,15.6768,21.9496
79,16.4647,21.8802
80,17.6908,21.8278
81,17.7474,21.7775
82,17.9038,21.7302
83,17.9693,21.6849
84,18.0238,21.6413
85,18.0237,21.5988
86,18.0611,21.5576
87,18.0516,21.5173
88,17.8106,21.4752
89,17.9629,21.4357
90,18.0492,21.3981
91,18.1171,21.3621
92,18.3170,21.3290
93,18.5470,21.2990
94,18.5876,21.2702
95,20.5898,21.2630
96,21.0374,21.2607
97,18.9497,21.2369
98,24.0244,21.2653
99,34.9912,21.4040
100,33.7024,21.5269
101,32.9720,21.6403
102,34.0070,21.7615
103,34.3575,21.8838
104,34.3465,22.0036
105,34.5737,22.1233
106,34.5805,22.2409
107,34.4995,22.3554
108,34.2041,22.4651
109,34.2035,22.5728
110,33.4085,22.6713
111,33.7117,22.7708
112,33.3102,22.8649
113,32.0066,22.9458
114,32.1553,23.0266
115,31.6877,23.1019
116,34.5406,23.2005
117,35.1853,23.3029
118,42.8736,23.4688
119,42.3282,23.6273
120,43.2409,23.7907
121,43.7818,23.9559
122,44.5128,24.1244
123,45.0825,24.2948
124,47.2561,24.4800
