Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,56.4808,56.4808,59.4159,47.8322,65.6800,56.4808,56.4808,59.4159,47.8322,65.6800
2,57.9025,57.9006,60.5970,50.3604,50.3604,57.1917,57.1907,60.0064,49.0963,58.0202
3,56.7309,56.7290,59.3276,49.9609,49.9609,57.0381,57.0368,59.7801,49.3845,55.3338
4,55.9252,55.9234,58.4247,49.6086,49.6086,56.7599,56.7585,59.4413,49.4405,53.9025
5,64.6854,64.6797,57.5192,47.8821,47.8821,58.3450,58.3427,59.0569,49.1288,52.6984
6,59.1909,59.1849,54.1768,44.1287,44.1287,58.4860,58.4831,58.2435,48.2955,51.2701
7,58.9555,58.5471,54.1212,43.8628,43.8628,58.5530,58.4922,57.6546,47.6622,50.2119
8,57.1688,55.9109,53.7415,45.9639,45.9639,58.3800,58.1696,57.1655,47.4499,49.6809
9,53.5248,52.1767,57.4750,41.6780,41.6780,57.8405,57.5037,57.1999,46.8086,48.7917
10,55.4486,55.0825,52.3256,46.1153,48.0285,57.6013,57.2616,56.7124,46.7393,48.7154
11,53.6858,53.1715,55.6873,43.8562,43.8562,57.2454,56.8897,56.6193,46.4772,48.2737
12,43.3599,42.2647,53.2752,35.9364,35.9364,56.0883,55.6710,56.3406,45.5988,47.2455
13,41.4433,41.0555,48.2747,35.6687,35.6687,54.9617,54.5467,55.7201,44.8349,46.3550
14,40.9480,40.0744,44.4736,36.5092,36.5092,53.9607,53.5130,54.9168,44.2402,45.6517
15,33.2625,32.4451,36.6256,34.0062,34.0062,52.5809,52.1085,53.6974,43.5580,44.8754
16,35.7928,35.0195,32.1620,35.2637,36.9889,51.5316,51.0404,52.3514,43.0396,44.3825
17,54.9200,54.5729,32.5628,51.1510,55.4111,51.7309,51.2482,51.1874,43.5167,45.0312
18,54.9200,54.5729,35.7253,51.1510,55.4111,51.9081,51.4329,50.3284,43.9409,45.6079
19,55.7137,55.2403,38.5313,53.6556,59.1494,52.1084,51.6333,49.7075,44.4522,46.3206
20,56.0711,55.7128,44.1620,54.0453,59.4666,52.3065,51.8373,49.4302,44.9318,46.9779
21,55.5452,55.2123,52.0102,52.9634,54.7501,52.4608,51.9980,49.5531,45.3143,47.3480
22,53.6734,53.7585,48.7465,51.0094,53.3581,52.5159,52.0780,49.5164,45.5731,47.6212
23,48.8825,48.6057,44.8592,44.5333,52.5618,52.3579,51.9270,49.3139,45.5279,47.8360
24,53.4277,52.9578,43.9168,52.4902,53.6042,52.4025,51.9700,49.0890,45.8180,48.0763
25,47.6359,46.8356,39.8699,46.3217,48.4767,52.2118,51.7646,48.7203,45.8382,48.0923
26,47.1933,46.2104,39.0649,46.0081,46.0081,52.0188,51.5510,48.3489,45.8447,48.0122
27,47.5558,46.0010,40.3349,43.8420,43.8420,51.8535,51.3454,48.0521,45.7705,47.8577
28,45.6482,44.4497,40.6639,44.6112,44.6112,51.6319,51.0992,47.7882,45.7291,47.7418
29,43.5131,42.3895,42.6336,41.2047,46.8485,51.3519,50.7988,47.6105,45.5731,47.7110
30,43.3547,43.1030,43.1209,41.2496,41.2496,51.0853,50.5423,47.4608,45.4290,47.4956
31,44.2092,43.9463,43.5593,42.9103,42.9103,50.8635,50.3295,47.3350,45.3477,47.3477
32,44.0025,43.6803,43.7574,44.9333,44.9333,50.6491,50.1217,47.2232,45.3348,47.2722
33,43.5849,43.3041,43.9320,44.5682,44.5682,50.4351,49.9151,47.1234,45.3116,47.1903
34,44.9217,44.7825,45.5916,46.3267,46.3916,50.2729,49.7642,47.0784,45.3414,47.1668
35,45.0884,45.3744,45.9121,47.0137,47.0137,50.1248,49.6388,47.0451,45.3892,47.1624
36,44.7345,45.0520,45.3081,47.1503,47.1503,49.9750,49.5113,46.9968,45.4381,47.1621
37,45.1033,45.5750,45.9151,47.9715,47.9715,49.8434,49.4050,46.9676,45.5066,47.1840
38,44.9935,45.4516,46.1639,47.8581,47.8581,49.7157,49.3009,46.9464,45.5685,47.2017
39,36.9263,37.7711,44.2814,32.8054,32.8054,49.3878,49.0053,46.8781,45.2412,46.8326
40,36.3024,37.8437,40.9029,35.1387,35.1387,49.0607,48.7262,46.7287,44.9887,46.5402
41,40.7790,41.7051,39.4615,42.5080,45.2903,48.8587,48.5550,46.5515,44.9281,46.5097
42,40.5880,41.4530,39.0505,42.5022,44.7097,48.6618,48.3859,46.3729,44.8704,46.4669
43,26.2123,27.8432,32.8743,27.9520,28.0911,48.1397,47.9082,46.0590,44.4769,46.0395
44,26.2123,27.8432,29.0129,27.9520,28.0911,47.6413,47.4521,45.6715,44.1014,45.6316
45,26.1351,27.7720,25.7249,27.2332,28.2709,47.1634,47.0148,45.2283,43.7265,45.2458
46,24.9470,26.3001,24.4804,26.8079,27.6126,46.6805,46.5645,44.7772,43.3587,44.8625
47,24.7546,25.5826,24.5965,26.0444,26.5867,46.2139,46.1181,44.3479,42.9903,44.4736
48,23.6754,24.0851,24.4973,25.5601,27.7107,45.7444,45.6590,43.9343,42.6272,44.1244
49,24.3750,24.8982,24.7945,26.5105,26.5105,45.3083,45.2354,43.5437,42.2983,43.7649
50,22.9821,22.9715,24.0838,24.4869,24.6680,44.8618,44.7901,43.1545,41.9421,43.3830
51,21.6193,22.2117,22.5070,24.0102,24.0960,44.4060,44.3474,42.7497,41.5905,43.0048
52,24.5291,25.5283,25.9508,26.6599,30.2763,44.0238,43.9855,42.4266,41.3033,42.7601
53,25.1878,25.5312,26.3764,26.6638,30.3623,43.6684,43.6373,42.1238,41.0271,42.5261
