Frame,MSE_KF,Avg_MSE_KF
1,16.6638,16.6638
2,16.2990,16.4814
3,16.1537,16.3722
4,16.1314,16.3120
5,16.0088,16.2513
6,15.9851,16.2070
7,14.0588,15.9001
8,12.7634,15.5080
9,11.9741,15.1153
10,11.7150,14.7753
11,11.5885,14.4856
12,11.7867,14.2607
13,13.0187,14.1652
14,14.3623,14.1792
15,15.4347,14.2629
16,16.7501,14.4184
17,16.4871,14.5401
18,16.2233,14.6336
19,16.7725,14.7462
20,16.3034,14.8240
21,16.7965,14.9180
22,15.3650,14.9383
23,14.9611,14.9393
24,14.5019,14.9210
25,14.0167,14.8849
26,14.3145,14.8629
27,14.0352,14.8323
28,13.3638,14.7798
29,12.6229,14.7055
30,13.1528,14.6537
31,13.1830,14.6063
32,14.6689,14.6082
33,14.6647,14.6099
34,14.1865,14.5975
35,14.2594,14.5878
36,13.5423,14.5588
37,12.7685,14.5104
38,13.1387,14.4743
39,13.3152,14.4446
40,12.5162,14.3964
41,12.0452,14.3390
42,12.5844,14.2972
43,13.1354,14.2702
44,13.8520,14.2607
45,16.7082,14.3151
46,19.8425,14.4353
47,21.0243,14.5755
48,24.4410,14.7810
49,23.7623,14.9643
50,25.0443,15.1659
51,27.3833,15.4054
52,30.2616,15.6911
53,31.4559,15.9886
54,31.8372,16.2821
55,32.2612,16.5726
56,32.2265,16.8521
57,33.8903,17.1511
58,29.8602,17.3702
59,24.3064,17.4877
60,22.4737,17.5708
61,19.7169,17.6060
62,17.2705,17.6006
63,15.1642,17.5619
64,15.5189,17.5300
65,15.9515,17.5057
66,16.3550,17.4883
67,16.3667,17.4716
68,17.2198,17.4679
69,17.4516,17.4676
70,16.5263,17.4542
71,16.2385,17.4370
72,16.3560,17.4220
73,17.2744,17.4200
74,17.7269,17.4242
75,18.3690,17.4368
76,19.2305,17.4604
77,21.9210,17.5183
78,24.0695,17.6023
79,25.4938,17.7022
80,21.6730,17.7518
81,21.7799,17.8015
82,19.1217,17.8176
83,21.6248,17.8635
84,20.1885,17.8912
85,19.2228,17.9068
86,19.0229,17.9198
87,18.9845,17.9321
88,18.8774,17.9428
89,19.0340,17.9551
90,19.4958,17.9722
91,19.5929,17.9900
92,25.2548,18.0690
93,25.2073,18.1457
94,27.6658,18.2470
95,27.4940,18.3443
96,27.0618,18.4351
97,26.1682,18.5149
98,25.7257,18.5884
99,30.1351,18.7051
100,31.5675,18.8337
101,32.1029,18.9651
102,33.0539,19.1032
103,35.2091,19.2596
104,35.6629,19.4173
105,36.5175,19.5802
106,36.4975,19.7397
107,37.1310,19.9023
108,37.2916,20.0633
109,37.2022,20.2205
110,36.2519,20.3663
111,31.5610,20.4671
112,27.9516,20.5340
113,30.7342,20.6242
114,31.1182,20.7163
115,33.3303,20.8260
116,30.6727,20.9108
117,27.4078,20.9664
118,28.8177,21.0329
119,31.8615,21.1239
120,31.9837,21.2144
121,31.2817,21.2976
122,31.7706,21.3835
123,31.6847,21.4672
124,29.7283,21.5338
125,28.6235,21.5905
126,27.2843,21.6357
127,26.4247,21.6734
128,27.1193,21.7160
129,30.4629,21.7838
130,32.8318,21.8688
131,29.5596,21.9275
132,29.6419,21.9859
133,30.8584,22.0526
134,30.3862,22.1148
135,30.5322,22.1772
136,30.9053,22.2414
137,27.2320,22.2778
138,26.5854,22.3090
139,23.0351,22.3142
140,19.2816,22.2926
141,19.0096,22.2693
142,18.9746,22.2461
143,20.4029,22.2332
144,19.7426,22.2159
145,19.2561,22.1955
146,19.0377,22.1738
147,19.0374,22.1525
148,19.4818,22.1345
149,24.5150,22.1504
150,25.0956,22.1701
151,26.6662,22.1999
152,35.2493,22.2857
153,46.2743,22.4425
154,58.7901,22.6785
155,71.9449,22.9964
156,75.6901,23.3341
157,83.1602,23.7152
158,77.7020,24.0569
159,73.7173,24.3692
160,79.1992,24.7119
161,100.9571,25.1855
162,99.1457,25.6420
163,90.5225,26.0401
164,79.0254,26.3631
165,72.0609,26.6401
166,65.4811,26.8741
167,63.5196,27.0935
168,58.9882,27.2834
169,55.9466,27.4530
170,54.9041,27.6144
171,56.0833,27.7809
172,57.0105,27.9509
173,57.8659,28.1238
174,58.4739,28.2982
175,58.3092,28.4697
176,57.9456,28.6372
