Frame,MSE_KF,Avg_MSE_KF
1,15.0949,15.0949
2,15.0949,15.0949
3,14.9649,15.0515
4,14.9649,15.0299
5,15.0080,15.0255
6,14.8372,14.9941
7,14.9419,14.9867
8,14.9385,14.9806
9,13.7245,14.8411
10,10.9280,14.4498
11,8.7964,13.9358
12,6.8113,13.3421
13,5.4596,12.7358
14,4.9443,12.1792
15,5.0292,11.7026
16,5.3536,11.3058
17,5.2494,10.9495
18,5.3999,10.6412
19,4.5532,10.3208
20,3.8738,9.9984
21,3.9372,9.7098
22,4.2663,9.4624
23,4.3623,9.2406
24,17.2145,9.5729
25,19.5478,9.9719
26,17.9059,10.2770
27,17.1309,10.5309
28,15.2884,10.7008
29,15.0432,10.8505
30,21.0316,11.1899
31,22.3997,11.5515
32,24.7903,11.9652
33,25.1990,12.3662
34,28.3289,12.8357
35,28.5142,13.2837
36,27.9985,13.6924
37,28.0532,14.0805
38,27.7348,14.4399
39,28.5120,14.8007
40,29.2183,15.1611
41,29.3017,15.5060
42,29.2980,15.8344
43,28.7414,16.1346
44,28.7379,16.4210
45,28.4724,16.6888
46,28.5133,16.9459
47,28.0623,17.1824
48,28.0661,17.4091
49,26.6460,17.5976
50,25.5210,17.7561
51,25.4516,17.9070
52,24.7507,18.0386
53,24.7458,18.1652
54,24.2336,18.2775
55,23.7355,18.3768
56,23.7390,18.4725
57,23.1242,18.5541
58,22.6384,18.6246
59,22.6395,18.6926
60,22.0089,18.7479
61,22.0720,18.8024
62,21.5093,18.8460
63,20.9217,18.8790
64,20.9613,18.9115
65,20.1555,18.9307
66,20.1812,18.9496
67,19.5239,18.9582
68,19.5321,18.9666
69,19.0347,18.9676
70,19.0446,18.9687
71,19.0435,18.9698
72,18.5805,18.9643
73,18.0193,18.9514
74,17.7585,18.9353
75,18.0499,18.9235
76,19.5289,18.9314
77,20.5575,18.9526
78,20.7172,18.9752
79,20.1258,18.9897
80,18.7678,18.9870
81,16.9766,18.9622
82,14.9933,18.9138
83,11.3769,18.8229
84,11.2849,18.7332
85,12.2402,18.6568
86,12.2864,18.5827
87,16.8572,18.5629
88,15.4472,18.5275
89,14.6244,18.4837
90,16.1795,18.4580
91,18.6546,18.4602
92,18.8251,18.4642
93,16.7421,18.4457
94,15.8508,18.4181
95,15.6966,18.3894
96,16.8843,18.3737
97,17.5599,18.3653
98,17.4562,18.3561
99,18.0490,18.3530
100,18.0337,18.3498
101,17.9260,18.3456
102,18.2972,18.3451
103,18.6602,18.3482
104,18.2752,18.3475
105,18.9076,18.3528
106,19.3607,18.3623
107,19.4279,18.3723
108,19.8584,18.3860
109,20.0273,18.4011
110,20.1159,18.4167
111,19.8757,18.4298
112,20.0772,18.4445
113,19.8162,18.4567
114,19.6131,18.4668
115,19.5134,18.4759
116,19.3469,18.4834
117,19.2338,18.4898
118,19.1305,18.4953
119,18.9964,18.4995
120,18.7413,18.5015
121,17.5707,18.4938
122,14.2811,18.4593
123,14.2911,18.4254
124,16.6641,18.4112
125,20.7950,18.4302
126,23.4250,18.4699
127,24.4553,18.5170
128,23.1600,18.5533
129,23.2226,18.5895
130,24.1724,18.6324
131,24.5186,18.6774
132,25.3670,18.7280
133,25.6635,18.7802
134,26.3759,18.8369
135,25.2307,18.8842
136,23.2323,18.9162
137,23.7609,18.9516
138,20.0518,18.9595
139,17.3725,18.9481
140,14.5147,18.9164
141,14.5492,18.8855
142,14.4547,18.8543
143,17.6236,18.8457
144,17.8529,18.8388
145,75.0307,19.2263
146,78.7965,19.6343
147,80.5829,20.0489
148,77.0322,20.4340
149,77.5535,20.8173
150,66.2508,21.1202
151,66.7447,21.4223
152,55.2457,21.6449
153,54.8632,21.8620
154,46.1019,22.0194
155,47.5620,22.1842
156,48.7276,22.3543
157,48.1754,22.5188
158,47.6529,22.6779
159,47.9380,22.8367
160,47.7696,22.9926
161,47.3963,23.1441
162,47.3901,23.2938
163,46.3379,23.4352
164,46.3076,23.5747
165,46.3927,23.7129
166,45.8524,23.8463
167,45.9238,23.9785
168,45.9993,24.1096
169,45.9820,24.2390
170,46.4553,24.3697
171,47.6613,24.5059
172,47.7273,24.6409
173,48.0843,24.7764
174,48.0275,24.9100
175,47.3016,25.0380
176,33.3879,25.0854
177,31.2752,25.1204
178,30.9046,25.1529
179,30.9921,25.1855
180,31.1476,25.2187
181,31.5121,25.2534
182,29.4517,25.2765
183,29.9367,25.3020
184,29.7230,25.3260
185,32.9961,25.3674
186,31.7306,25.4017
187,28.6525,25.4190
188,27.1639,25.4283
189,23.5399,25.4183
190,22.5746,25.4034
191,20.8670,25.3796
192,20.6805,25.3551
193,20.8343,25.3317
194,20.9116,25.3089
195,20.1395,25.2824
196,20.2631,25.2568
197,20.0719,25.2305
198,19.6456,25.2023
199,19.8417,25.1753
200,20.5297,25.1521
201,20.5294,25.1291
202,20.7071,25.1072
203,20.2630,25.0834
204,20.0588,25.0587
205,19.9460,25.0338
206,19.4978,25.0069
207,19.5744,24.9807
208,20.8215,24.9607
209,21.3014,24.9432
210,21.3014,24.9258
211,21.2746,24.9085
212,20.9660,24.8899
213,21.1125,24.8722
214,21.5275,24.8566
215,21.7118,24.8419
216,21.9943,24.8288
217,22.6488,24.8187
218,22.6931,24.8090
219,23.1917,24.8016
220,25.7905,24.8061
221,25.9791,24.8114
222,27.3225,24.8227
223,26.7042,24.8311
224,28.7102,24.8484
225,30.6256,24.8741
226,30.2492,24.8979
227,30.9067,24.9244
228,31.3724,24.9527
229,31.4494,24.9810
230,30.7639,25.0062
231,31.6247,25.0348
232,29.6733,25.0548
233,28.8525,25.0711
234,29.0544,25.0881
235,29.7316,25.1079
236,27.5576,25.1183
237,27.9132,25.1301
238,27.9254,25.1418
239,28.5203,25.1559
240,25.8545,25.1589
241,25.3425,25.1596
242,23.7426,25.1538
243,23.5204,25.1470
244,23.6151,25.1408
245,22.8328,25.1313
246,19.1997,25.1072
247,15.9097,25.0700
248,15.3491,25.0308
249,17.8926,25.0021
250,16.1438,24.9667
251,11.4878,24.9130
252,9.2749,24.8509
253,7.4360,24.7821
