Frame,MSE_KF,Avg_MSE_KF
1,15.4822,15.4822
2,15.7351,15.6086
3,16.1281,15.7818
4,16.1646,15.8775
5,16.2528,15.9526
6,16.1056,15.9781
7,15.5586,15.9181
8,15.4447,15.8590
9,15.5852,15.8286
10,15.1686,15.7626
11,15.0787,15.7004
12,15.0179,15.6435
13,15.2631,15.6142
14,16.4712,15.6755
15,16.5159,15.7315
16,16.2324,15.7628
17,15.4046,15.7417
18,15.4498,15.7255
19,15.4163,15.7092
20,16.7870,15.7631
21,18.5368,15.8952
22,19.2769,16.0489
23,19.8386,16.2137
24,20.6681,16.3993
25,20.2333,16.5526
26,17.9514,16.6064
27,17.1746,16.6275
28,16.5103,16.6233
29,16.4814,16.6184
30,16.4986,16.6144
31,16.3044,16.6044
32,16.5091,16.6014
33,17.4936,16.6285
34,18.6063,16.6866
35,18.0879,16.7267
36,19.2682,16.7973
37,19.8513,16.8798
38,18.9862,16.9352
39,18.2608,16.9692
40,15.9650,16.9441
41,14.2974,16.8796
42,13.0101,16.7874
43,12.1741,16.6802
44,11.4896,16.5622
45,12.5652,16.4734
46,13.4760,16.4082
47,12.3610,16.3221
48,11.4306,16.2202
49,10.9296,16.1122
50,9.9677,15.9893
51,9.0500,15.8533
52,8.3337,15.7087
53,10.2127,15.6050
54,13.0188,15.5571
55,13.7468,15.5242
56,15.4001,15.5219
57,13.5650,15.4876
58,12.8117,15.4415
59,14.7096,15.4291
60,18.7435,15.4843
61,19.7384,15.5540
62,20.7682,15.6381
63,22.4519,15.7463
64,22.8639,15.8575
65,24.0516,15.9836
66,23.7759,16.1016
67,23.9891,16.2194
68,22.5542,16.3125
69,21.9390,16.3941
70,20.6069,16.4542
71,21.1544,16.5204
72,21.9741,16.5962
73,22.0121,16.6704
74,22.2028,16.7451
75,22.1136,16.8167
76,21.3487,16.8764
77,25.5491,16.9890
78,29.7667,17.1528
79,34.1438,17.3679
80,44.5398,17.7075
81,57.9411,18.2042
82,56.5844,18.6723
83,53.8034,19.0956
84,48.4836,19.4454
85,48.3264,19.7852
86,42.9818,20.0549
87,34.3385,20.2191
88,31.6880,20.3494
89,27.4475,20.4292
90,26.0370,20.4915
91,26.2602,20.5549
92,28.3658,20.6398
93,30.6468,20.7474
94,30.8120,20.8545
95,30.9709,20.9609
96,31.3834,21.0695
97,31.4632,21.1767
98,31.0173,21.2771
99,30.9900,21.3752
100,31.0824,21.4723
101,31.0447,21.5670
102,30.6184,21.6558
103,30.6555,21.7432
104,31.4852,21.8368
105,31.5182,21.9290
106,31.5861,22.0201
107,31.4960,22.1087
108,32.0412,22.2007
109,31.9608,22.2902
110,30.2875,22.3629
111,26.9990,22.4047
112,24.9441,22.4273
113,23.8142,22.4396
114,23.5832,22.4496
115,23.7063,22.4606
116,24.3107,22.4765
117,27.8151,22.5222
118,29.5928,22.5821
119,32.1324,22.6623
120,35.4778,22.7691
121,35.5915,22.8751
122,36.0472,22.9831
123,34.3677,23.0756
124,32.8368,23.1543
125,32.3857,23.2282
126,32.2338,23.2997
127,33.5822,23.3806
128,35.5565,23.4758
129,41.3668,23.6144
130,45.2589,23.7809
131,46.7546,23.9563
132,45.8006,24.1218
133,45.2476,24.2806
134,46.4401,24.4460
135,46.1725,24.6069
136,39.6567,24.7176
137,38.0508,24.8149
138,36.8441,24.9021
139,35.2912,24.9768
140,31.0385,25.0201
141,31.5740,25.0666
142,24.9693,25.0659
143,26.9071,25.0788
144,25.6813,25.0830
145,24.4881,25.0789
146,24.7045,25.0763
147,28.4838,25.0995
148,30.9690,25.1392
149,34.4990,25.2020
150,37.0290,25.2808
151,38.1643,25.3661
152,39.7303,25.4606
153,40.7116,25.5603
154,44.4027,25.6827
155,45.8856,25.8130
156,55.7424,26.0049
157,51.0167,26.1642
158,51.7119,26.3259
159,52.4987,26.4905
160,52.5498,26.6534
161,51.2162,26.8059
162,45.8511,26.9235
163,45.9235,27.0401
164,42.9787,27.1372
165,42.7766,27.2320
166,33.1434,27.2676
167,25.9766,27.2599
168,23.2062,27.2358
169,23.1544,27.2116
170,9.1047,27.1051
171,10.5731,27.0084
172,15.2863,26.9403
173,19.4900,26.8972
174,13.5541,26.8205
175,12.8493,26.7407
176,12.7051,26.6609
177,12.9028,26.5832
178,12.7113,26.5053
179,12.8291,26.4289
180,12.7289,26.3528
181,12.8222,26.2780
182,19.6086,26.2414
183,19.2561,26.2032
184,19.0641,26.1644
185,19.2214,26.1269
186,19.2184,26.0897
187,25.8862,26.0886
188,26.1922,26.0892
189,26.2627,26.0901
190,26.3057,26.0912
191,26.5383,26.0936
192,26.6570,26.0965
193,26.6578,26.0994
194,26.5572,26.1018
195,26.7164,26.1049
196,27.9140,26.1142
197,27.5676,26.1215
198,31.7988,26.1502
199,35.7365,26.1984
200,43.8068,26.2864
201,52.0005,26.4144
202,51.2362,26.5372
203,40.6068,26.6066
204,29.8512,26.6225
205,26.6842,26.6228
206,19.0018,26.5858
207,19.1774,26.5500
208,20.8322,26.5225
209,20.1112,26.4918
210,23.4421,26.4773
211,22.0449,26.4563
212,18.8961,26.4206
213,18.3713,26.3828
214,18.3329,26.3452
215,18.1287,26.3070
216,17.8391,26.2678
217,19.3172,26.2358
218,21.8312,26.2156
219,22.6998,26.1995
220,23.1276,26.1855
221,23.0735,26.1715
222,22.6331,26.1555
223,22.5823,26.1395
224,22.2778,26.1223
225,22.2838,26.1052
226,22.1129,26.0875
227,22.1071,26.0700
228,22.1066,26.0526
229,22.1074,26.0354
230,22.0955,26.0183
231,22.0950,26.0013
232,22.2782,25.9852
233,22.2736,25.9693
234,22.2792,25.9535
235,22.0817,25.9371
236,18.5788,25.9059
237,15.8335,25.8634
238,14.5567,25.8159
239,15.8583,25.7742
240,15.6107,25.7319
241,21.7731,25.7154
242,15.5363,25.6734
243,10.9880,25.6129
244,10.4382,25.5507
245,10.4130,25.4890
246,10.6823,25.4288
247,11.0722,25.3706
248,15.8210,25.3321
249,37.3236,25.3803
250,22.4956,25.3688
251,38.8961,25.4227
252,36.9820,25.4685
253,33.8443,25.5016
254,28.9649,25.5153
255,34.4385,25.5503
256,40.1078,25.6071
257,52.1565,25.7104
258,56.2460,25.8288
259,57.0685,25.9494
260,56.2142,26.0658
261,57.0629,26.1846
262,54.4582,26.2925
263,54.4542,26.3996
264,61.4782,26.5324
265,50.9810,26.6247
266,35.3607,26.6575
267,23.6088,26.6461
268,18.5482,26.6159
269,19.2269,26.5884
