Frame,MSE_KF,Avg_MSE_KF
1,13.4052,13.4052
2,15.9219,14.6635
3,19.3100,16.2124
4,19.3100,16.9868
5,19.0361,17.3966
6,18.9899,17.6622
7,19.5785,17.9359
8,20.2119,18.2204
9,20.4307,18.4660
10,20.5104,18.6705
11,20.7714,18.8615
12,20.0133,18.9574
13,20.0579,19.0421
14,19.6482,19.0854
15,21.5155,19.2474
16,21.6541,19.3978
17,20.9613,19.4898
18,20.9416,19.5704
19,20.6636,19.6280
20,24.0208,19.8476
21,22.6643,19.9817
22,19.3509,19.9531
23,17.0249,19.8258
24,16.8545,19.7020
25,16.4931,19.5736
26,17.5586,19.4961
27,19.3724,19.4915
28,22.2084,19.5886
29,23.3320,19.7176
30,22.6536,19.8155
31,21.9986,19.8859
32,17.7538,19.8193
33,16.1391,19.7078
34,17.1075,19.6313
35,16.5998,19.5447
36,17.4016,19.4852
37,16.7298,19.4107
38,15.7899,19.3154
39,15.9761,19.2298
40,16.4045,19.1591
41,16.7849,19.1012
42,16.4723,19.0386
43,14.2122,18.9264
44,13.0097,18.7919
45,10.8206,18.6148
46,9.9478,18.4264
47,10.8241,18.2646
48,10.3502,18.0997
49,16.2713,18.0624
50,26.2075,18.2253
51,33.5856,18.5265
52,34.6085,18.8358
53,40.0783,19.2366
54,44.2387,19.6996
55,50.0235,20.2509
56,49.6615,20.7761
57,50.9121,21.3048
58,49.5262,21.7914
59,42.6611,22.1451
60,39.2686,22.4305
61,37.4284,22.6764
62,36.6670,22.9020
63,38.6951,23.1527
64,40.9775,23.4312
65,41.6544,23.7116
66,43.4611,24.0108
67,44.1615,24.3116
68,44.2949,24.6054
69,40.9666,24.8426
70,42.7322,25.0981
71,45.2201,25.3815
72,41.6231,25.6071
73,44.1046,25.8605
74,46.1001,26.1340
75,36.9663,26.2784
76,32.0493,26.3544
77,28.9360,26.3879
78,23.0743,26.3454
79,20.7218,26.2742
80,16.0105,26.1459
81,12.3160,25.9752
82,13.5264,25.8234
83,14.8645,25.6914
84,18.5092,25.6059
85,16.5024,25.4988
86,10.1342,25.3201
87,9.0048,25.1326
88,10.6908,24.9684
89,18.6555,24.8975
90,30.8051,24.9632
91,44.6475,25.1795
92,51.7199,25.4680
93,33.1139,25.5502
94,23.4647,25.5280
95,17.3641,25.4420
96,15.1886,25.3352
97,11.8479,25.1962
98,12.1661,25.0632
99,11.9649,24.9309
100,12.5699,24.8073
101,13.0402,24.6908
102,13.1701,24.5779
103,13.2307,24.4677
104,12.9206,24.3567
105,13.0352,24.2488
106,13.4257,24.1467
107,13.8366,24.0504
108,14.4263,23.9613
109,12.8804,23.8596
110,11.8932,23.7508
111,9.8336,23.6254
112,8.8280,23.4933
113,8.6840,23.3623
114,8.5882,23.2327
115,8.2217,23.1021
116,8.1513,22.9733
117,8.1106,22.8462
118,8.0930,22.7212
119,7.8472,22.5962
120,7.8221,22.4731
121,7.8339,22.3521
122,7.8583,22.2333
123,7.9682,22.1173
124,13.4082,22.0471
125,13.7558,21.9808
126,13.5477,21.9138
127,13.0899,21.8444
128,12.6404,21.7724
129,17.5219,21.7395
130,18.0366,21.7110
131,18.8469,21.6891
132,22.9509,21.6987
133,24.2324,21.7178
134,26.9971,21.7572
135,27.5024,21.7997
136,27.6895,21.8430
137,27.2288,21.8823
138,27.1184,21.9203
139,25.3664,21.9451
140,27.9749,21.9881
141,28.4386,22.0339
142,30.1360,22.0909
143,33.2166,22.1687
144,34.1549,22.2520
145,27.6587,22.2893
146,27.0832,22.3221
147,29.4596,22.3707
148,30.6461,22.4266
149,32.1839,22.4921
150,32.7058,22.5602
151,32.9489,22.6290
152,34.4072,22.7064
153,34.4344,22.7831
154,34.8854,22.8617
155,32.7794,22.9257
156,32.5628,22.9874
157,34.0306,23.0578
158,35.9737,23.1395
159,38.0081,23.2330
160,37.4979,23.3222
161,36.8913,23.4065
162,37.5521,23.4938
163,35.9183,23.5700
164,35.5615,23.6431
165,35.9106,23.7175
166,39.8558,23.8147
167,38.8776,23.9049
168,40.8071,24.0055
169,40.0839,24.1006
170,34.4975,24.1618
171,33.4598,24.2162
172,29.5442,24.2472
173,31.1321,24.2870
174,22.2933,24.2755
175,22.8603,24.2674
176,20.5334,24.2462
177,19.5427,24.2196
178,20.1395,24.1967
179,19.9323,24.1729
180,21.6270,24.1587
181,13.4429,24.0995
182,20.3521,24.0789
183,22.4348,24.0700
184,29.6564,24.1003
185,32.7082,24.1468
186,32.9878,24.1944
187,35.2134,24.2533
188,36.1750,24.3167
189,37.0557,24.3841
190,34.4971,24.4373
