Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,54.7387,54.7387,57.7042,45.6468,64.0060,54.7387,54.7387,57.7042,45.6468,64.0060
2,57.5909,57.5909,60.3757,49.6600,49.6600,56.1648,56.1648,59.0399,47.6534,56.8330
3,57.5909,57.5909,60.3757,49.6600,49.6600,56.6402,56.6402,59.4852,48.3223,54.4420
4,57.9025,57.9006,60.5964,50.3604,50.3604,56.9558,56.9553,59.7630,48.8318,53.4216
5,55.9039,55.9022,58.2854,50.3531,50.3531,56.7454,56.7447,59.4675,49.1361,52.8079
6,64.2693,64.2639,57.4611,48.7216,48.7216,57.9994,57.9979,59.1331,49.0670,52.1268
7,59.1909,59.1849,54.1768,44.1287,44.1287,58.1696,58.1675,58.4250,48.3615,50.9843
8,58.9555,58.5471,54.1212,43.8628,43.8628,58.2678,58.2149,57.8871,47.7992,50.0941
9,57.1688,55.9109,53.7415,45.9639,45.9639,58.1457,57.9589,57.4264,47.5953,49.6352
10,53.5248,52.1767,57.4750,41.6780,41.6780,57.6836,57.3807,57.4313,47.0035,48.8394
11,47.0514,46.5951,51.3991,38.6542,40.5723,56.7171,56.4002,56.8829,46.2445,48.0879
12,55.4486,55.0825,52.8918,46.1153,48.0285,56.6114,56.2904,56.5503,46.2337,48.0829
13,53.6858,53.1715,56.0338,43.8562,43.8562,56.3863,56.0505,56.5106,46.0508,47.7578
14,50.9586,49.4336,53.7885,43.3762,43.3762,55.9986,55.5778,56.3162,45.8598,47.4448
15,41.5701,41.1686,49.9325,35.4388,35.4388,55.0367,54.6172,55.8906,45.1651,46.6444
16,41.1359,40.2388,45.9792,36.8373,36.8373,54.1679,53.7186,55.2711,44.6446,46.0315
17,33.0313,32.2249,38.3116,33.9264,34.1030,52.9246,52.4542,54.2735,44.0141,45.3298
18,36.1138,35.0280,34.2233,36.0401,36.9107,51.9907,51.4861,53.1596,43.5711,44.8621
19,35.7928,35.0195,31.8800,35.2637,36.9889,51.1381,50.6194,52.0396,43.1339,44.4477
20,54.9267,54.6339,32.5879,51.6418,55.4453,51.3276,50.8202,51.0670,43.5593,44.9976
21,56.0711,55.7128,34.3802,54.0453,59.4666,51.5534,51.0531,50.2724,44.0586,45.6866
22,55.5452,55.2123,37.4370,52.9634,54.7501,51.7349,51.2422,49.6890,44.4634,46.0986
