Frame,MSE_KF,Avg_MSE_KF
1,19.2348,19.2348
2,18.5001,18.8675
3,17.9848,18.5732
4,18.4620,18.5454
5,18.4620,18.5287
6,18.7225,18.5610
7,18.8085,18.5964
8,18.3394,18.5643
9,18.0625,18.5085
10,17.2982,18.3875
11,16.3668,18.2038
12,16.2747,18.0430
13,16.2392,17.9043
14,15.8924,17.7606
15,17.2184,17.7244
16,18.4849,17.7719
17,19.3021,17.8620
18,19.4786,17.9518
19,17.9983,17.9542
20,16.4047,17.8767
21,16.4008,17.8065
22,16.7779,17.7597
23,17.3446,17.7417
24,17.2162,17.7198
25,16.8737,17.6859
26,16.6888,17.6476
27,15.3528,17.5626
28,14.9211,17.4682
29,14.9372,17.3810
30,16.1900,17.3413
31,16.3588,17.3096
32,15.2562,17.2454
33,15.4298,17.1904
34,16.2618,17.1631
35,17.9803,17.1864
36,19.2808,17.2446
37,19.2021,17.2975
38,19.2327,17.3484
39,18.9458,17.3894
40,19.1530,17.4335
41,19.0521,17.4730
42,18.2483,17.4914
43,15.9912,17.4565
44,14.1494,17.3814
45,13.1822,17.2881
46,13.0882,17.1968
47,13.3098,17.1141
48,14.6958,17.0637
49,16.5197,17.0526
50,15.6567,17.0247
51,14.4817,16.9748
52,13.3662,16.9054
53,13.1174,16.8339
54,15.1059,16.8019
55,20.9548,16.8774
56,23.2554,16.9913
57,26.3458,17.1554
58,28.0252,17.3428
59,29.0824,17.5418
60,31.3947,17.7727
61,33.8322,18.0360
62,34.9602,18.3089
63,35.2417,18.5777
64,35.8271,18.8472
65,34.5032,19.0881
66,33.3520,19.3042
67,31.9016,19.4922
68,34.0077,19.7057
69,33.6598,19.9079
70,35.3639,20.1287
71,32.6142,20.3046
72,30.1331,20.4411
73,30.5679,20.5798
74,27.6359,20.6752
75,22.6829,20.7019
76,18.1612,20.6685
77,16.2412,20.6110
78,15.4682,20.5451
79,15.2217,20.4777
80,14.4078,20.4018
81,14.6807,20.3312
82,14.5544,20.2607
83,14.9098,20.1963
84,15.0269,20.1347
85,15.5850,20.0812
86,15.9669,20.0334
87,17.0804,19.9994
88,18.0190,19.9769
89,19.4051,19.9705
90,21.0498,19.9825
91,24.0217,20.0269
92,25.4413,20.0857
93,26.4366,20.1540
94,26.1815,20.2181
95,28.1328,20.3014
96,29.9452,20.4019
97,29.7560,20.4983
98,30.0381,20.5957
99,32.8584,20.7195
100,34.9605,20.8620
101,38.2397,21.0340
102,41.0576,21.2303
103,44.1731,21.4531
104,41.5865,21.6467
105,39.8241,21.8198
106,38.8787,21.9807
107,37.6853,22.1275
108,38.2218,22.2765
109,37.4927,22.4161
110,36.7086,22.5460
111,34.2164,22.6512
112,33.7079,22.7499
113,35.5012,22.8627
114,35.8390,22.9766
115,34.7241,23.0787
116,35.8130,23.1885
117,34.9804,23.2893
118,35.7875,23.3952
119,35.9177,23.5004
120,36.4031,23.6080
121,36.2745,23.7126
122,35.7704,23.8115
123,35.6071,23.9074
124,33.8489,23.9875
125,33.1277,24.0607
126,35.4154,24.1508
127,34.3834,24.2314
128,30.9349,24.2837
129,30.0265,24.3282
130,29.3359,24.3668
131,26.3545,24.3819
132,24.0356,24.3793
133,24.0980,24.3772
134,26.5186,24.3932
135,30.9844,24.4420
136,37.4030,24.5373
137,43.9023,24.6787
138,54.6440,24.8958
139,67.6706,25.2035
140,52.1958,25.3963
141,30.4212,25.4320
142,27.9380,25.4496
143,20.4759,25.4148
144,18.7344,25.3684
145,17.8736,25.3167
146,16.7327,25.2580
147,16.4315,25.1979
148,15.2234,25.1305
149,15.1013,25.0632
150,15.1656,24.9972
151,15.1821,24.9322
152,15.4323,24.8697
153,15.2003,24.8065
154,15.3615,24.7452
155,15.3992,24.6849
156,15.6152,24.6268
157,16.8986,24.5775
158,19.7975,24.5473
159,2.6714,24.4097
160,6.5243,24.2979
161,11.3711,24.2176
162,13.5168,24.1516
163,17.4118,24.1102
164,21.8235,24.0963
165,20.9371,24.0771
166,20.9371,24.0582
167,20.6921,24.0381
168,21.0258,24.0201
169,21.5483,24.0055
170,22.3622,23.9958
171,24.7145,24.0000
172,25.0451,24.0061
173,24.1096,24.0067
174,23.0241,24.0011
175,23.5067,23.9982
176,23.0109,23.9926
177,22.7424,23.9856
178,22.9718,23.9799
179,22.2942,23.9705
180,22.0176,23.9596
181,21.4054,23.9455
182,20.8405,23.9284
183,21.8948,23.9173
184,23.1608,23.9132
185,23.4496,23.9107
186,23.8606,23.9104
187,22.1175,23.9008
188,25.4663,23.9092
189,26.1117,23.9208
190,26.7256,23.9356
191,26.5640,23.9493
192,25.4001,23.9569
193,24.2769,23.9586
194,25.3786,23.9659
195,25.2416,23.9724
196,25.1739,23.9786
197,25.6350,23.9870
198,26.2172,23.9982
199,25.0150,24.0033
200,25.3339,24.0100
201,25.9619,24.0197
202,25.6049,24.0275
203,25.5350,24.0350
204,25.2442,24.0409
205,23.3854,24.0377
206,21.8002,24.0268
207,20.3187,24.0089
208,18.7256,23.9835
209,20.5001,23.9669
210,20.5329,23.9505
211,20.3528,23.9335
212,21.2156,23.9206
213,22.0212,23.9117
214,22.8865,23.9069
215,24.5245,23.9098
216,25.2597,23.9160
217,25.8664,23.9250
218,25.7557,23.9334
219,25.5239,23.9407
220,21.0716,23.9277
221,19.9882,23.9098
222,18.9862,23.8877
223,19.5893,23.8684
224,19.9445,23.8509
225,19.5367,23.8317
226,21.8323,23.8228
227,24.0508,23.8238
228,25.1372,23.8296
229,25.6207,23.8374
230,22.2812,23.8307
231,21.0205,23.8185
232,24.0259,23.8194
233,26.2535,23.8298
234,29.4894,23.8540
235,31.4673,23.8864
236,32.9434,23.9248
237,32.9885,23.9630
238,33.0244,24.0011
239,33.6569,24.0415
240,33.5484,24.0811
241,35.3360,24.1278
242,35.6527,24.1754
243,35.5076,24.2221
244,35.7610,24.2694
245,36.0690,24.3175
246,36.8442,24.3685
247,31.1323,24.3958
248,26.7905,24.4055
249,26.2376,24.4129
250,29.5788,24.4335
251,28.2634,24.4488
252,29.3572,24.4683
253,29.2625,24.4872
254,28.8094,24.5042
255,26.9550,24.5138
256,26.9410,24.5233
257,27.3083,24.5341
258,27.5144,24.5457
259,26.7651,24.5543
260,24.7625,24.5551
261,23.9089,24.5526
262,24.0641,24.5507
263,25.5585,24.5546
264,24.8230,24.5556
