Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,33.0335,33.0335,33.3497,34.3338,38.4603,33.0335,33.0335,33.3497,34.3338,38.4603
2,32.9430,32.9430,33.2583,34.2397,34.2397,32.9882,32.9882,33.3040,34.2867,36.3500
3,32.9430,32.9430,33.2583,34.2397,34.2397,32.9732,32.9732,33.2888,34.2711,35.6466
4,33.8748,33.8748,34.2058,34.9938,35.1997,33.1986,33.1986,33.5181,34.4518,35.5349
5,34.3794,34.3794,34.7600,35.0128,35.5733,33.4347,33.4347,33.7664,34.5640,35.5425
6,34.3794,34.3794,34.7600,35.0128,35.5733,33.5922,33.5922,33.9320,34.6388,35.5477
7,39.6521,39.6521,35.8900,39.1036,39.1036,34.4579,34.4579,34.2117,35.2766,36.0556
8,36.8538,36.8538,36.2690,37.5699,37.7282,34.7574,34.7574,34.4689,35.5633,36.2647
9,36.3283,36.3283,36.5374,36.3549,36.3549,34.9319,34.9319,34.6987,35.6512,36.2747
10,35.9355,35.9355,36.4948,38.1726,38.1726,35.0323,35.0323,34.8783,35.9034,36.4645
11,39.7540,39.7540,37.1868,40.6113,40.6113,35.4615,35.4615,35.0882,36.3314,36.8415
12,40.2411,40.2411,37.6067,40.9973,40.9973,35.8598,35.8598,35.2981,36.7202,37.1878
13,35.9405,35.9405,38.0115,37.0762,37.0762,35.8660,35.8660,35.5068,36.7476,37.1792
14,31.5279,31.5279,33.7024,33.9879,37.1989,35.5562,35.5562,35.3779,36.5505,37.1806
15,31.4923,31.4923,33.7722,33.9828,37.1850,35.2852,35.2852,35.2709,36.3793,37.1809
16,28.6140,28.6140,28.1677,31.0369,38.0342,34.8683,34.8683,34.8269,36.0454,37.2343
17,28.6140,28.6140,28.0942,31.0369,38.0342,34.5004,34.5004,34.4309,35.7508,37.2813
18,27.9113,27.9113,29.3598,31.7579,32.3137,34.1343,34.1343,34.1492,35.5289,37.0053
19,27.3677,27.3677,29.1949,31.1209,32.0886,33.7782,33.7782,33.8884,35.2969,36.7466
20,28.3780,28.3780,29.9698,32.9754,34.7610,33.5082,33.5082,33.6925,35.1809,36.6473
21,27.2638,27.2638,28.7642,31.1383,33.0384,33.2108,33.2108,33.4578,34.9883,36.4754
22,29.0153,29.0153,28.8441,31.6625,34.3575,33.0201,33.0201,33.2481,34.8372,36.3792
23,29.4169,29.4169,29.3900,33.2527,35.0302,32.8635,32.8635,33.0803,34.7683,36.3205
24,29.1339,29.1339,29.1824,32.9982,34.6873,32.7081,32.7081,32.9179,34.6945,36.2525
25,29.7763,29.7763,30.0726,32.6053,35.2717,32.5908,32.5908,32.8041,34.6110,36.2132
26,27.6406,27.6406,29.6061,29.9859,33.1423,32.4004,32.4004,32.6811,34.4331,36.0951
27,29.6176,29.6176,30.8622,31.6126,35.2363,32.2973,32.2973,32.6137,34.3286,36.0633
28,29.6176,29.6176,30.8531,31.6126,35.2363,32.2016,32.2016,32.5509,34.2316,36.0338
29,29.6450,29.6450,30.9897,31.6293,35.2547,32.1135,32.1135,32.4970,34.1419,36.0069
30,30.5248,30.5248,30.9566,32.2041,33.1859,32.0605,32.0605,32.4457,34.0773,35.9129
31,30.5944,30.5944,30.9739,32.1921,33.4124,32.0132,32.0132,32.3982,34.0165,35.8322
32,30.8457,30.8457,31.5483,32.3008,32.3008,31.9767,31.9767,32.3716,33.9629,35.7219
33,31.8274,31.8274,32.5889,31.5074,31.5074,31.9722,31.9722,32.3782,33.8885,35.5941
34,32.4004,32.4004,33.1980,31.2060,31.9884,31.9848,31.9848,32.4023,33.8096,35.4881
35,33.0521,33.0521,33.8504,31.1059,32.9700,32.0153,32.0153,32.4437,33.7323,35.4162
36,33.9585,33.9585,34.7421,33.7504,34.0325,32.0693,32.0693,32.5076,33.7328,35.3777
37,34.0831,34.0831,34.8436,33.9778,34.5050,32.1237,32.1237,32.5707,33.7394,35.3541
38,35.9012,35.9012,36.6129,34.7244,34.7244,32.2231,32.2231,32.6771,33.7654,35.3376
39,35.6307,35.6307,36.3806,33.4032,34.6996,32.3105,32.3105,32.7720,33.7561,35.3212
40,36.8702,36.8702,37.9022,34.6402,36.3381,32.4245,32.4245,32.9003,33.7782,35.3466
41,41.0035,41.0035,41.1508,39.5207,39.7801,32.6337,32.6337,33.1015,33.9182,35.4548
