Frame,MSE_KF,Avg_MSE_KF
1,15.5109,15.5109
2,15.4472,15.4791
3,15.5269,15.4950
4,15.4259,15.4777
5,22.4071,16.8636
6,98.9998,30.5530
7,40.5190,31.9767
8,40.2991,33.0170
9,41.5045,33.9601
10,42.7206,34.8361
11,44.1602,35.6838
12,41.0915,36.1344
13,24.4956,35.2391
14,18.7334,34.0601
15,17.2635,32.9404
16,16.0303,31.8835
17,16.0823,30.9540
18,16.9430,30.1756
19,17.1132,29.4881
20,15.2259,28.7750
21,13.9580,28.0694
22,14.4246,27.4492
23,15.1682,26.9153
24,17.1207,26.5071
25,21.1309,26.2921
26,12.2218,25.7509
27,10.1061,25.1715
28,7.1622,24.5283
29,15.4032,24.2137
30,16.0270,23.9408
31,16.8709,23.7127
32,17.2769,23.5116
33,17.6026,23.3325
34,18.4397,23.1886
35,18.9453,23.0674
36,18.5368,22.9415
37,21.1997,22.8945
38,9.5470,22.5432
39,9.4096,22.2064
40,8.1558,21.8552
41,8.1248,21.5203
42,8.3296,21.2062
43,9.6660,20.9378
44,10.2888,20.6958
45,17.8212,20.6319
46,20.3331,20.6254
47,19.8719,20.6094
48,21.3806,20.6255
49,21.4125,20.6415
50,15.0596,20.5299
51,13.6141,20.3943
52,12.1898,20.2365
53,13.1150,20.1022
54,13.1311,19.9731
55,13.8351,19.8615
