Frame,MSE_KF,Avg_MSE_KF
1,17.6498,17.6498
2,17.5657,17.6078
3,18.0003,17.7386
4,16.6140,17.4575
5,14.7524,16.9164
6,13.4833,16.3443
7,16.2277,16.3276
8,16.7337,16.3784
9,17.3231,16.4833
10,17.3413,16.5691
11,17.3741,16.6423
12,17.1476,16.6844
13,15.8028,16.6166
14,14.2450,16.4472
15,13.7135,16.2650
16,13.6379,16.1008
17,13.9917,15.9767
18,15.3629,15.9426
19,16.0378,15.9476
20,17.5392,16.0272
21,22.0106,16.3121
22,26.8153,16.7895
23,29.8520,17.3575
24,34.7778,18.0833
25,38.6910,18.9076
26,39.5773,19.7026
27,42.9133,20.5623
28,40.5504,21.2761
29,34.0162,21.7154
30,32.5897,22.0779
31,24.2097,22.1467
32,17.8017,22.0109
33,12.7892,21.7315
34,11.8566,21.4410
35,14.8660,21.2532
36,16.3483,21.1169
37,16.7916,21.0000
38,17.0137,20.8951
39,17.7671,20.8149
40,23.2984,20.8770
41,25.4096,20.9875
42,27.2133,21.1358
43,31.5222,21.3773
44,35.8822,21.7070
45,39.1728,22.0951
46,36.4916,22.4081
47,36.1200,22.6998
48,36.6250,22.9899
49,37.3532,23.2831
50,35.1626,23.5206
51,34.9590,23.7449
52,33.9824,23.9418
53,23.3752,23.9311
54,21.3540,23.8834
55,24.8985,23.9018
56,27.8530,23.9724
57,34.1417,24.1508
58,36.1314,24.3574
59,40.0650,24.6236
60,40.5568,24.8892
61,41.8241,25.1668
62,40.7155,25.4176
63,37.5846,25.6107
64,33.9196,25.7405
65,29.8796,25.8042
66,23.2739,25.7659
67,20.5902,25.6886
68,18.2086,25.5786
69,17.1373,25.4563
70,20.6123,25.3871
71,20.3725,25.3164
72,25.5847,25.3202
73,25.0567,25.3166
74,26.7287,25.3356
75,27.6404,25.3664
76,28.6295,25.4093
77,29.2083,25.4586
78,26.3486,25.4701
79,24.0069,25.4515
80,35.9478,25.5827
81,38.0697,25.7369
82,51.8651,26.0555
83,35.3789,26.1679
84,23.2217,26.1328
85,10.2558,25.9460
86,9.9416,25.7599
87,12.2797,25.6050
88,11.6059,25.4459
89,13.1818,25.3081
90,12.7537,25.1686
91,21.0564,25.1234
92,20.7898,25.0763
93,20.4506,25.0266
94,22.3829,24.9984
95,21.6810,24.9635
96,28.5534,25.0009
97,44.3943,25.2008
98,43.5048,25.3876
99,48.0237,25.6163
100,29.2602,25.6527
101,41.8998,25.8136
102,39.1870,25.9447
103,39.2705,26.0741
104,39.2769,26.2010
105,39.3560,26.3263
106,39.4372,26.4500
107,39.7314,26.5741
108,39.9271,26.6977
109,40.0601,26.8203
110,41.7381,26.9559
111,25.8679,26.9461
112,64.2376,27.2791
113,61.3783,27.5809
114,61.3783,27.8773
115,48.3386,28.0553
116,41.6357,28.1723
117,41.7695,28.2885
118,41.0693,28.3969
119,37.4510,28.4729
120,34.5716,28.5238
121,31.3368,28.5470
122,24.7036,28.5155
123,17.1063,28.4228
124,19.7454,28.3528
125,16.9576,28.2616
126,17.5963,28.1770
127,16.5768,28.0856
128,25.9682,28.0691
129,25.7116,28.0508
130,25.9483,28.0346
131,25.6969,28.0168
132,25.6217,27.9986
133,23.9775,27.9684
134,24.0107,27.9389
135,23.5052,27.9060
136,21.3257,27.8577
137,14.6001,27.7609
138,11.9720,27.6465
139,11.6983,27.5317
140,11.7338,27.4189
141,12.5292,27.3133
142,13.6833,27.2173
143,12.1791,27.1121
144,11.9345,27.0067
145,12.8980,26.9094
146,13.0288,26.8144
147,12.5563,26.7174
148,12.3808,26.6205
149,8.7258,26.5004
150,8.6142,26.3812
151,9.7767,26.2712
152,14.1100,26.1912
153,20.1490,26.1517
154,28.3173,26.1658
155,7.2541,26.0438
156,13.9321,25.9661
157,20.1966,25.9294
158,16.2953,25.8684
159,21.9137,25.8435
160,23.8727,25.8312
161,23.4344,25.8163
162,23.1703,25.8000
163,22.0779,25.7771
164,21.9564,25.7539
165,21.5956,25.7287
166,21.6043,25.7038
167,19.2922,25.6654
168,19.3173,25.6276
169,17.8906,25.5818
170,16.1919,25.5266
171,13.3241,25.4553
172,13.4335,25.3854
173,14.1035,25.3201
174,15.1138,25.2615
175,15.1486,25.2037
176,16.3696,25.1535
177,19.6659,25.1225
178,22.1479,25.1058
179,26.7708,25.1151
180,25.3517,25.1164
181,20.4371,25.0906
182,19.2867,25.0587
183,20.0711,25.0314
184,19.9669,25.0039
185,20.5493,24.9798
186,23.3480,24.9710
187,28.7032,24.9910
188,31.4660,25.0254
189,29.8924,25.0512
190,27.6046,25.0646
191,28.2732,25.0814
192,29.7335,25.1057
193,28.6673,25.1241
194,28.7403,25.1427
195,29.3999,25.1646
196,30.7331,25.1930
197,27.2321,25.2033
198,27.8338,25.2166
199,25.4857,25.2180
200,28.3113,25.2334
201,24.6209,25.2304
202,19.1686,25.2004
203,17.5628,25.1628
204,14.5168,25.1106
205,14.0893,25.0568
206,15.1484,25.0087
207,17.3996,24.9720
208,20.4252,24.9501
