Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,78.7850,78.7850,79.9564,76.2930,91.5726,78.7850,78.7850,79.9564,76.2930,91.5726
2,78.6961,78.6961,79.8502,76.2127,76.2127,78.7405,78.7405,79.9033,76.2529,83.8927
3,77.8053,77.8053,78.9371,75.2146,75.2146,78.4288,78.4288,79.5813,75.9068,81.0000
4,79.6828,79.6828,81.9554,79.3033,80.0744,78.7423,78.7423,80.1748,76.7559,80.7686
5,80.5323,80.5322,82.4355,79.8009,81.9063,79.1003,79.1003,80.6269,77.3649,80.9961
6,80.8231,80.8230,82.6035,80.1949,80.1949,79.3874,79.3874,80.9564,77.8366,80.8626
7,81.5701,81.5701,83.5978,81.7017,81.7017,79.6992,79.6992,81.3337,78.3887,80.9825
8,83.1906,83.1906,85.3659,82.2267,82.4027,80.1356,80.1356,81.8377,78.8685,81.1600
9,85.4133,85.4134,87.1357,84.8230,84.9278,80.7221,80.7221,82.4264,79.5301,81.5786
10,86.6525,86.6525,87.6279,86.0429,86.0429,81.3151,81.3151,82.9466,80.1814,82.0251
11,88.8689,88.8688,88.8775,87.2517,87.2517,82.0018,82.0018,83.4857,80.8241,82.5002
12,39.4315,39.4315,69.0827,42.0685,52.1898,78.4543,78.4543,82.2855,77.5945,79.9743
13,45.3407,45.3407,53.7498,43.5899,49.1700,75.9071,75.9071,80.0904,74.9788,77.6048
14,45.0786,45.0786,38.9721,43.9382,43.9409,73.7050,73.7050,77.1534,72.7616,75.2002
15,28.1759,28.1759,28.6374,25.6135,31.7563,70.6698,70.6698,73.9190,69.6184,72.3040
16,36.6447,36.6447,28.9755,35.4318,36.4728,68.5432,68.5432,71.1100,67.4817,70.0645
17,37.7197,37.7197,25.6262,34.1876,38.6141,66.7301,66.7301,68.4345,65.5232,68.2145
18,37.0210,37.0210,23.4816,36.9935,37.0714,65.0796,65.0796,65.9371,63.9383,66.4843
19,36.7104,36.7104,25.2086,36.5641,36.8741,63.5864,63.5864,63.7935,62.4975,64.9259
20,37.5497,37.5497,31.6146,37.3212,37.4446,62.2846,62.2846,62.1846,61.2387,63.5518
21,37.4308,37.4308,37.6762,37.2043,37.4045,61.1011,61.1011,61.0175,60.0942,62.3067
22,37.8038,37.8038,37.6688,37.6717,37.8769,60.0421,60.0421,59.9562,59.0750,61.1963
23,38.5970,38.5970,38.4440,38.3259,38.6493,59.1097,59.1097,59.0209,58.1729,60.2160
24,38.6380,38.6380,38.6178,38.4828,38.4828,58.2567,58.2567,58.1708,57.3524,59.3104
25,39.2818,39.2814,38.8888,39.2971,39.5332,57.4977,57.4977,57.3995,56.6302,58.5193
26,60.8967,60.8967,38.1380,49.6148,57.6149,57.6285,57.6285,56.6587,56.3604,58.4845
27,62.1477,62.1478,41.9518,57.4729,57.4729,57.7958,57.7958,56.1140,56.4016,58.4471
28,35.1478,35.1478,39.5814,35.1206,35.4161,56.9870,56.9870,55.5235,55.6416,57.6245
29,38.4941,38.4941,41.9946,37.7136,37.7136,56.3493,56.3493,55.0570,55.0234,56.9380
30,39.3971,39.3971,41.9517,39.3385,39.6638,55.7842,55.7842,54.6202,54.5005,56.3621
31,40.3420,40.3420,40.4066,40.1995,41.0757,55.2861,55.2861,54.1617,54.0392,55.8690
32,62.3962,62.3961,40.8060,59.6284,59.6284,55.5083,55.5083,53.7443,54.2139,55.9865
