Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,30.2790,29.4092,30.2923,29.0869,32.9183,30.2790,29.4092,30.2923,29.0869,32.9183
2,30.2790,29.4092,30.1178,29.0869,32.9183,30.2790,29.4092,30.2050,29.0869,32.9183
3,30.7138,29.6378,30.3767,28.5004,28.5004,30.4240,29.4854,30.2623,28.8914,31.4457
4,31.0034,29.8827,30.4305,28.4398,28.4398,30.5688,29.5847,30.3043,28.7785,30.6942
5,34.0550,32.4481,31.6579,28.3637,28.3637,31.2661,30.1574,30.5750,28.6955,30.2281
6,34.4659,31.4493,31.8612,24.5530,28.1382,31.7994,30.3727,30.7894,28.0051,29.8798
7,32.9101,31.1873,31.4244,20.9746,36.8690,31.9580,30.4891,30.8801,27.0008,30.8782
8,30.2686,27.6665,29.6892,24.7406,24.7406,31.7469,30.1362,30.7312,26.7182,30.1110
9,27.0076,26.8912,25.7961,26.4060,28.1283,31.2203,29.7757,30.1829,26.6835,29.8907
10,25.2366,24.0640,21.1769,22.6313,24.3480,30.6219,29.2045,29.2823,26.2783,29.3364
11,18.7792,17.1525,18.8137,17.6478,17.6478,29.5453,28.1089,28.3306,25.4937,28.2738
12,38.9085,37.9410,22.6413,34.4007,34.4355,30.3256,28.9282,27.8565,26.2360,28.7873
13,35.5768,33.8315,22.8460,24.6601,24.6601,30.7295,29.3054,27.4711,26.1147,28.4698
14,26.5504,26.4894,21.3751,26.0508,27.6598,30.4310,29.1043,27.0357,26.1102,28.4120
15,24.4453,24.3197,21.3546,24.0223,25.7814,30.0320,28.7853,26.6569,25.9710,28.2366
16,26.4465,25.8152,26.1172,22.9044,24.0167,29.8079,28.5997,26.6232,25.7793,27.9729
17,29.3676,29.2377,25.6622,27.2564,27.2564,29.7820,28.6372,26.5667,25.8662,27.9307
18,24.0128,24.3391,24.8956,22.6302,22.9945,29.4615,28.3984,26.4738,25.6864,27.6565
19,20.2432,20.0563,22.9644,18.8012,19.1830,28.9763,27.9593,26.2891,25.3241,27.2105
20,15.7366,15.7083,18.5778,14.7529,15.3084,28.3143,27.3468,25.9035,24.7955,26.6154
21,15.8252,14.5153,17.3135,12.7457,12.7457,27.7196,26.7358,25.4945,24.2217,25.9549
22,20.1454,19.2762,15.9179,14.2513,14.2513,27.3753,26.3967,25.0592,23.7685,25.4230
23,21.7745,20.4566,17.3984,17.7911,17.7911,27.1318,26.1384,24.7261,23.5086,25.0911
24,20.5824,17.2458,17.5207,16.4356,16.4356,26.8589,25.7679,24.4259,23.2139,24.7305
25,20.8555,17.5169,18.7739,18.4338,18.7912,26.6188,25.4379,24.1998,23.0227,24.4929
26,22.8258,22.9432,20.5641,19.0658,26.6034,26.4729,25.3419,24.0600,22.8705,24.5741
27,29.0362,28.4292,23.5859,28.8510,30.0294,26.5678,25.4563,24.0424,23.0920,24.7761
28,38.3778,37.3030,31.4954,39.7841,39.7841,26.9896,25.8794,24.3086,23.6882,25.3121
29,46.9568,42.8463,37.4453,44.3649,44.3688,27.6781,26.4644,24.7616,24.4011,25.9693
30,59.9153,52.3575,48.7222,50.7621,52.4085,28.7527,27.3275,25.5603,25.2798,26.8506
31,64.4639,55.2864,55.8614,52.0488,53.7683,29.9047,28.2294,26.5377,26.1434,27.7189
32,44.9005,42.7008,47.9423,37.3974,37.3974,30.3733,28.6816,27.2066,26.4951,28.0213
33,34.6111,34.0555,33.6251,33.6477,33.6477,30.5017,28.8445,27.4011,26.7118,28.1918
34,38.4246,37.8856,34.9171,36.3752,36.3752,30.7347,29.1104,27.6222,26.9960,28.4325
35,41.2464,37.3950,43.6914,33.4218,33.4218,31.0351,29.3471,28.0813,27.1796,28.5751
36,52.4323,47.0426,52.4042,40.4306,40.4306,31.6294,29.8387,28.7569,27.5477,28.9044
37,62.1878,57.2982,57.7654,51.9184,51.9184,32.4553,30.5808,29.5409,28.2064,29.5264
38,35.5195,37.8732,57.1342,26.7506,33.8111,32.5360,30.7727,30.2671,28.1681,29.6391
39,33.0474,37.1496,47.2113,21.8139,22.1505,32.5491,30.9362,30.7016,28.0051,29.4471
40,24.0495,21.6550,30.3945,18.0130,18.0130,32.3366,30.7042,30.6939,27.7553,29.1613
41,25.6437,20.7786,24.8281,20.1623,20.1623,32.1734,30.4621,30.5508,27.5701,28.9418
42,32.8294,23.2719,23.4945,18.7834,19.3603,32.1890,30.2909,30.3828,27.3609,28.7137
43,61.3987,59.5027,27.5602,34.7255,62.4376,32.8683,30.9702,30.3172,27.5322,29.4979
44,69.8373,64.1766,34.2926,60.1144,64.8218,33.7085,31.7249,30.4075,28.2727,30.3008
45,80.4214,75.5006,51.5034,67.9988,75.4186,34.7465,32.6977,30.8763,29.1555,31.3034
46,88.2521,90.3299,69.1281,73.5645,93.5926,35.9097,33.9506,31.7079,30.1209,32.6575
47,45.1368,46.4552,72.2518,18.6306,54.9408,36.1060,34.2167,32.5705,29.8764,33.1316
48,6.1972,6.1382,43.9437,5.4183,15.0385,35.4829,33.6317,32.8074,29.3669,32.7547
49,6.9401,5.7740,22.6275,4.7702,6.1231,34.9004,33.0632,32.5997,28.8649,32.2112
50,12.0851,7.3314,8.7173,4.9683,15.1709,34.4441,32.5485,32.1220,28.3870,31.8703
51,21.9429,13.6752,5.8425,4.7530,35.2554,34.1990,32.1785,31.6068,27.9236,31.9367
52,45.5875,41.5769,7.3777,21.4791,50.0782,34.4180,32.3592,31.1408,27.7996,32.2856
53,5.9989,5.8816,7.7716,5.9329,6.0561,33.8818,31.8596,30.6999,27.3871,31.7907
54,30.6505,22.5687,17.0156,11.8831,11.8831,33.8220,31.6876,30.4465,27.0999,31.4220
55,9.9933,10.1498,15.1898,9.5438,10.9698,33.3887,31.2960,30.1691,26.7807,31.0502
56,10.4605,10.1080,9.1389,10.0718,10.4826,32.9793,30.9176,29.7935,26.4824,30.6829
57,12.0034,11.4392,8.6839,11.1043,12.4676,32.6113,30.5759,29.4232,26.2126,30.3633
58,13.3841,13.4594,10.8505,12.8070,15.9359,32.2798,30.2808,29.1030,25.9815,30.1146
59,18.0860,19.4720,22.0882,18.3600,18.3600,32.0392,30.0976,28.9841,25.8523,29.9154
60,19.0724,16.6420,22.5574,16.3939,16.3939,31.8231,29.8733,28.8770,25.6946,29.6900
61,18.5402,16.7030,22.4997,16.5268,16.5268,31.6053,29.6574,28.7724,25.5443,29.4742
62,15.9073,16.7844,21.9330,16.5053,16.5053,31.3521,29.4498,28.6621,25.3986,29.2650
63,24.9679,30.7466,22.9802,28.2589,28.8205,31.2508,29.4704,28.5719,25.4440,29.2580
64,28.8324,22.4560,25.3328,16.2633,16.2633,31.2130,29.3608,28.5213,25.3005,29.0549
65,32.5846,28.9975,28.6935,28.0779,28.7246,31.2341,29.3552,28.5240,25.3432,29.0499
66,36.5810,41.2553,27.8216,37.0099,42.0007,31.3151,29.5355,28.5133,25.5200,29.2461
67,41.1333,43.8945,33.7315,43.0135,43.3270,31.4617,29.7498,28.5912,25.7811,29.4562
68,42.7114,45.0602,34.7643,45.1387,45.1387,31.6271,29.9750,28.6820,26.0658,29.6869
69,35.0221,37.9923,37.5088,35.4825,42.3280,31.6763,30.0911,28.8099,26.2022,29.8701
70,41.7355,38.0969,36.2678,38.8681,40.5455,31.8200,30.2055,28.9165,26.3832,30.0226
71,34.0379,31.8334,34.0381,32.2107,33.7177,31.8513,30.2284,28.9886,26.4653,30.0746
72,32.1175,28.7818,30.0652,29.5924,30.0956,31.8550,30.2083,29.0035,26.5087,30.0749
73,31.1999,28.4181,27.9683,29.6230,31.2967,31.8460,30.1838,28.9894,26.5514,30.0916
74,29.9350,25.0612,27.1658,27.5565,27.8477,31.8202,30.1146,28.9647,26.5649,30.0613
75,34.0523,31.5432,28.4735,29.2693,29.2693,31.8499,30.1336,28.9582,26.6010,30.0508
76,37.4799,32.0812,27.6423,24.6652,34.0927,31.9240,30.1593,28.9409,26.5755,30.1039
77,47.9753,44.5464,25.2983,41.8296,43.2388,32.1325,30.3461,28.8935,26.7736,30.2745
78,57.3641,55.5362,32.2728,52.5301,52.5301,32.4559,30.6691,28.9369,27.1038,30.5599
79,20.0072,41.2942,32.4923,39.0045,44.4409,32.2984,30.8036,28.9819,27.2545,30.7356
80,14.6949,30.7983,26.2800,30.1590,35.1720,32.0783,30.8035,28.9481,27.2908,30.7910
81,29.4108,36.9891,28.9866,27.4809,27.4809,32.0454,30.8799,28.9486,27.2931,30.7502
82,43.5617,46.5315,30.1407,46.0117,46.0117,32.1858,31.0707,28.9631,27.5214,30.9363
83,42.2626,41.6691,31.3259,42.0401,42.0401,32.3072,31.1984,28.9916,27.6963,31.0701
84,16.1658,31.8446,30.7958,31.4899,33.6181,32.1151,31.2061,29.0131,27.7415,31.1004
85,25.2841,32.4758,31.2525,29.3579,34.2175,32.0347,31.2211,29.0394,27.7605,31.1371
86,27.1319,37.7971,39.5627,38.3601,38.3601,31.9777,31.2975,29.1618,27.8838,31.2211
87,41.3819,42.2508,40.6471,43.2521,43.5907,32.0858,31.4234,29.2938,28.0604,31.3632
88,37.8145,41.6728,40.1750,40.5311,42.1239,32.1509,31.5399,29.4174,28.2021,31.4855
89,45.4598,45.6174,47.0212,42.8310,42.8310,32.3004,31.6981,29.6152,28.3665,31.6130
90,54.8087,55.8617,54.7396,52.0076,52.0076,32.5505,31.9666,29.8944,28.6292,31.8396
91,64.4532,64.4532,60.3253,63.7645,63.7645,32.9011,32.3235,30.2288,29.0153,32.1904
92,66.4293,66.4293,63.9298,66.0960,66.0960,33.2655,32.6943,30.5951,29.4183,32.5590
93,70.3843,70.3843,70.4431,67.4777,70.0267,33.6647,33.0995,31.0236,29.8276,32.9618
