Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,29.4537,29.4537,4.8574,28.5466,31.1588,29.4537,29.4537,4.8574,28.5466,31.1588
2,16.7462,16.7462,16.9565,17.8944,20.8713,23.1000,23.0999,10.9070,23.2205,26.0151
3,24.8092,24.8069,12.6026,28.6192,29.9360,23.6697,23.6689,11.4722,25.0201,27.3220
4,24.8092,24.8069,17.0033,28.6192,29.9360,23.9546,23.9534,12.8549,25.9198,27.9755
5,17.0868,17.0866,20.0727,18.3330,18.3536,22.5810,22.5800,14.2985,24.4025,26.0511
6,25.0504,25.0483,17.2131,28.9659,29.3369,22.9926,22.9914,14.7843,25.1630,26.5988
7,17.0868,17.0866,20.0760,18.3330,18.3536,22.1489,22.1479,15.5402,24.1873,25.4209
8,25.0504,25.0483,17.2131,28.9659,29.3369,22.5116,22.5104,15.7493,24.7846,25.9104
9,17.5210,17.5208,17.7606,18.7140,18.9951,21.9571,21.9560,15.9728,24.1101,25.1420
10,25.2555,25.2524,17.5632,29.3436,29.5959,22.2869,22.2857,16.1318,24.6335,25.5874
11,8.8998,8.8998,8.6307,10.1854,10.5439,21.0699,21.0688,15.4499,23.3200,24.2198
12,19.5037,19.5045,20.0350,19.5433,22.7892,20.9394,20.9384,15.8320,23.0053,24.1006
13,27.6379,27.6206,14.3597,30.7759,31.5243,21.4547,21.4524,15.7188,23.6030,24.6717
14,13.4910,13.4910,11.3205,12.8679,16.9963,20.8858,20.8837,15.4046,22.8362,24.1234
15,30.9221,30.9155,18.1352,33.2461,34.7089,21.5549,21.5525,15.5866,23.5302,24.8291
16,18.3132,18.3144,19.3756,17.9349,17.9349,21.3523,21.3501,15.8234,23.1805,24.3982
17,27.3595,27.3413,18.0405,29.7995,29.9250,21.7057,21.7026,15.9539,23.5699,24.7233
18,18.6567,18.6550,19.1264,19.3097,20.6688,21.5363,21.5333,16.1301,23.3332,24.4981
19,27.7690,27.7581,13.9612,29.3784,29.3784,21.8643,21.8609,16.0160,23.6514,24.7549
20,19.1222,19.1226,19.3731,19.6826,19.9473,21.7272,21.7240,16.1838,23.4529,24.5146
21,20.2047,20.2047,13.2369,21.4658,23.3301,21.6547,21.6516,16.0435,23.3583,24.4582
22,28.6171,28.6012,18.2452,31.7078,34.6026,21.9712,21.9675,16.1436,23.7378,24.9193
23,29.4131,29.3895,18.6778,33.5759,38.8480,22.2947,22.2902,16.2538,24.1656,25.5249
24,28.3640,28.3644,18.9126,30.8084,30.8084,22.5476,22.5433,16.3645,24.4423,25.7450
25,20.3054,20.2921,23.4918,19.5395,22.1666,22.4579,22.4532,16.6496,24.2462,25.6019
26,20.2462,20.2329,20.8125,19.4656,22.1826,22.3729,22.3679,16.8097,24.0624,25.4704
27,29.8511,29.7791,19.3852,33.7883,39.6512,22.6498,22.6423,16.9051,24.4226,25.9956
28,30.3877,30.3043,19.6464,34.2134,36.3748,22.9262,22.9160,17.0030,24.7723,26.3663
29,21.4991,21.4957,22.7260,21.9954,25.7442,22.8770,22.8670,17.2004,24.6765,26.3448
30,21.1915,21.1989,22.2693,21.1370,24.2030,22.8208,22.8114,17.3693,24.5585,26.2734
31,30.2360,30.1693,20.5526,33.2538,39.6875,23.0600,23.0488,17.4720,24.8390,26.7061
32,19.5894,19.5901,20.8125,21.0048,22.2969,22.9515,22.9407,17.5764,24.7192,26.5683
33,31.1182,31.0259,14.9673,32.0525,35.5809,23.1990,23.1857,17.4974,24.9414,26.8415
34,21.2144,21.1992,20.3792,18.2916,21.4996,23.1407,23.1273,17.5821,24.7458,26.6843
