Frame,MSE_KF,Avg_MSE_KF
1,19.4479,19.4479
2,19.2222,19.3351
3,19.0241,19.2314
4,19.0628,19.1893
5,19.0628,19.1640
6,19.0628,19.1471
7,19.8201,19.2433
8,20.1691,19.3590
9,20.3113,19.4648
10,19.4432,19.4626
11,19.3766,19.4548
12,19.7091,19.4760
13,20.1182,19.5254
14,20.3523,19.5845
15,20.8677,19.6700
16,21.1313,19.7613
17,21.2168,19.8470
18,21.3333,19.9295
19,20.7445,19.9724
20,20.4655,19.9971
21,20.7504,20.0330
22,21.8766,20.1168
23,21.0408,20.1569
24,17.1462,20.0315
25,16.1187,19.8750
26,15.7283,19.7155
27,17.6912,19.6405
28,15.0170,19.4754
29,13.5214,19.2701
30,13.4108,19.0748
31,13.8399,18.9059
32,13.9132,18.7499
33,15.5432,18.6527
34,15.9222,18.5724
35,16.4897,18.5129
36,17.2368,18.4775
37,16.2922,18.4184
38,15.2587,18.3352
39,14.2759,18.2312
40,13.3236,18.1085
41,12.6242,17.9747
42,12.1668,17.8364
43,11.7751,17.6955
44,11.4606,17.5538
45,11.1227,17.4108
46,10.7936,17.2670
47,10.3425,17.1197
48,10.3582,16.9788
49,10.9879,16.8565
50,14.6131,16.8117
51,18.7756,16.8502
52,22.7684,16.9640
53,26.4895,17.1437
54,33.6986,17.4503
55,46.8630,17.9851
