Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,48.6642,48.6642,49.2883,46.6314,57.1645,48.6642,48.6642,49.2883,46.6314,57.1645
2,50.7233,50.7234,51.3669,48.2408,48.2408,49.6938,49.6938,50.3276,47.4361,52.7027
3,52.0398,52.0399,52.7095,49.0353,49.3593,50.4758,50.4758,51.1215,47.9692,51.5882
4,53.1998,53.1998,53.9014,49.7358,50.4150,51.1568,51.1568,51.8165,48.4108,51.2949
5,53.1998,53.1998,53.9014,49.7358,50.4150,51.5654,51.5654,52.2335,48.6758,51.1189
6,53.1998,53.1998,53.9014,49.7358,50.4150,51.8378,51.8378,52.5115,48.8525,51.0016
7,55.6794,55.6794,55.1648,54.3225,56.5441,52.3866,52.3866,52.8905,49.6339,51.7934
8,53.7957,53.7956,55.4587,46.5819,46.5819,52.5627,52.5627,53.2115,49.2524,51.1420
9,53.6136,53.6136,55.9026,44.9972,44.9972,52.6795,52.6795,53.5105,48.7796,50.4592
10,53.9550,53.9550,56.5712,45.2588,45.2588,52.8071,52.8071,53.8166,48.4275,49.9392
11,53.9578,53.9579,57.2526,44.7483,44.7483,52.9117,52.9117,54.1290,48.0931,49.4673
12,54.4918,54.4918,56.3877,51.6634,51.6634,53.0433,53.0433,54.3172,48.3906,49.6503
13,54.0763,54.0762,56.4983,46.2735,46.2735,53.1228,53.1228,54.4850,48.2277,49.3905
14,52.2148,52.2148,55.8020,51.2255,51.2255,53.0579,53.0579,54.5791,48.4419,49.5216
15,52.4997,52.4997,55.4550,51.4293,51.4293,53.0207,53.0207,54.6375,48.6410,49.6488
16,55.1318,55.1318,56.2982,45.6412,45.6412,53.1527,53.1527,54.7413,48.4535,49.3983
17,54.9102,54.9101,56.1455,44.9900,44.9900,53.2560,53.2560,54.8239,48.2498,49.1390
18,55.6753,55.6754,55.8319,48.9131,48.9131,53.3905,53.3905,54.8799,48.2866,49.1265
19,55.6695,55.6697,57.2079,45.9385,45.9385,53.5104,53.5104,55.0024,48.1631,48.9587
20,57.3206,57.3205,59.6523,47.4821,47.4821,53.7009,53.7009,55.2349,48.1290,48.8848
21,59.1324,59.1323,60.1650,51.9284,51.9284,53.9596,53.9596,55.4696,48.3099,49.0298
22,57.3143,57.3143,58.5259,50.3041,50.3041,54.1120,54.1120,55.6086,48.4006,49.0877
23,58.8370,58.8370,59.1451,52.0968,52.0968,54.3175,54.3175,55.7623,48.5613,49.2185
24,58.8081,58.8080,58.6574,51.8138,51.8138,54.5046,54.5046,55.8830,48.6968,49.3267
