Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,43.7189,43.7189,44.5597,37.3133,47.2977,43.7189,43.7189,44.5597,37.3133,47.2977
2,43.4479,43.4479,44.2887,37.0422,37.0422,43.5834,43.5834,44.4242,37.1777,42.1700
3,43.4479,43.4479,44.2887,37.0422,37.0422,43.5382,43.5382,44.3790,37.1326,40.4607
4,40.3016,40.3016,41.1076,35.1007,35.1007,42.7291,42.7291,43.5612,36.6246,39.1207
5,40.3016,40.3016,41.1076,35.1007,35.1007,42.2436,42.2436,43.0704,36.3198,38.3167
6,40.3016,40.3016,41.1076,35.1007,35.1007,41.9199,41.9199,42.7433,36.1166,37.7807
7,34.6954,34.6954,35.8779,34.7027,34.7671,40.8879,40.8879,41.7625,35.9147,37.3502
8,33.8221,33.8221,32.6073,34.1899,34.8196,40.0046,40.0046,40.6181,35.6991,37.0339
9,39.2138,39.2138,32.4809,34.8652,35.3434,39.9168,39.9168,39.7140,35.6064,36.8460
10,35.0197,35.0197,29.5773,34.9907,34.9907,39.4271,39.4271,38.7003,35.5448,36.6605
11,35.2817,35.2817,31.7126,35.2328,35.2328,39.0502,39.0502,38.0651,35.5165,36.5307
12,35.2843,35.2843,31.7138,35.2396,35.2396,38.7364,38.7364,37.5358,35.4934,36.4231
13,35.1426,35.1426,31.9745,34.8683,35.3302,38.4599,38.4599,37.1080,35.4453,36.3391
14,32.2363,32.2363,34.2667,33.3920,34.2765,38.0154,38.0154,36.9051,35.2986,36.1917
15,30.4977,30.4977,32.6639,31.4464,33.5977,37.5142,37.5142,36.6223,35.0418,36.0188
16,33.4820,33.4820,31.5995,32.3062,33.4885,37.2622,37.2622,36.3084,34.8709,35.8606
17,36.9263,36.9263,31.0848,34.6928,36.8265,37.2424,37.2424,36.0011,34.8604,35.9175
18,38.9948,38.9948,31.8553,38.3434,38.8614,37.3398,37.3398,35.7708,35.0539,36.0810
