Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,44.5671,44.5671,44.4932,43.6876,44.9311,44.5671,44.5671,44.4932,43.6876,44.9311
2,43.8872,43.8872,43.8131,43.0528,43.0528,44.2272,44.2272,44.1531,43.3702,43.9920
3,43.8872,43.8872,43.8131,43.0528,43.0528,44.1138,44.1138,44.0398,43.2644,43.6789
4,43.8872,43.8872,43.8131,43.0528,43.0528,44.0572,44.0572,43.9831,43.2115,43.5224
5,42.3050,42.3050,42.2451,41.6236,41.6236,43.7067,43.7067,43.6355,42.8939,43.1426
6,43.0823,43.0823,43.0584,43.0322,44.6814,43.6027,43.6027,43.5393,42.9170,43.3991
7,43.4458,43.4458,43.3651,43.4803,44.8011,43.5803,43.5803,43.5145,42.9975,43.5994
8,42.9423,42.9423,42.9949,43.2663,44.4720,43.5005,43.5005,43.4495,43.0311,43.7085
9,41.7537,41.7537,41.9156,42.2977,42.2977,43.3064,43.3064,43.2791,42.9496,43.5517
10,41.5786,41.5786,41.9779,42.3802,42.3802,43.1336,43.1336,43.1490,42.8926,43.4346
11,41.5110,41.5110,41.9359,42.3530,42.3530,42.9861,42.9861,43.0387,42.8436,43.3362
12,39.6563,39.6563,39.9423,41.8412,41.8412,42.7086,42.7086,42.7807,42.7601,43.2116
13,39.6563,39.6563,39.9336,41.8412,41.8412,42.4738,42.4738,42.5617,42.6894,43.1062
14,39.8876,39.8876,39.8134,42.1039,42.1039,42.2891,42.2891,42.3653,42.6476,43.0346
15,38.9939,38.9939,38.2462,40.1945,42.5641,42.0694,42.0694,42.0907,42.4840,43.0033
16,43.7728,43.7728,43.3230,45.2615,48.4972,42.1759,42.1759,42.1677,42.6576,43.3466
17,43.8246,43.8246,43.1824,45.2136,48.7425,42.2729,42.2729,42.2274,42.8080,43.6640
18,44.6606,44.6606,44.5327,46.2089,46.5184,42.4055,42.4055,42.3555,42.9969,43.8226
19,44.6554,44.6554,44.6857,46.1714,46.7017,42.5239,42.5239,42.4782,43.1640,43.9741
20,43.7976,43.7976,44.3880,45.0495,45.9201,42.5876,42.5876,42.5736,43.2582,44.0714
21,43.8607,43.8607,43.7887,45.1017,45.7616,42.6482,42.6482,42.6315,43.3460,44.1519
22,44.3361,44.3361,43.5748,44.9600,46.5272,42.7250,42.7250,42.6744,43.4194,44.2599
23,44.8734,44.8734,44.1082,45.7194,47.3834,42.8184,42.8184,42.7367,43.5194,44.3957
24,40.8326,40.8326,40.4555,41.9060,41.9060,42.7356,42.7356,42.6417,43.4522,44.2920
25,39.4898,39.4898,37.4875,39.2351,39.2351,42.6058,42.6058,42.4355,43.2835,44.0897
26,34.9211,34.9212,42.2253,35.8704,36.3191,42.3102,42.3102,42.4274,42.9984,43.7908
27,43.8964,43.8964,50.0985,40.2585,41.4876,42.3690,42.3690,42.7115,42.8969,43.7055
28,50.8332,50.9160,54.5727,48.9108,48.9108,42.6713,42.6742,43.1351,43.1117,43.8914
29,48.5792,48.5778,51.5576,48.2598,48.2598,42.8750,42.8778,43.4256,43.2892,44.0420
