Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,36.6942,36.6942,36.8396,36.9064,39.0080,36.6942,36.6942,36.8396,36.9064,39.0080
2,36.3828,36.3828,36.5472,36.4805,36.4805,36.5385,36.5385,36.6934,36.6934,37.7442
3,36.3828,36.3828,36.5472,36.4805,36.4805,36.4866,36.4866,36.6446,36.6224,37.3230
4,36.3828,36.3828,36.5472,36.4805,36.4805,36.4606,36.4606,36.6203,36.5869,37.1123
5,35.9370,35.9370,36.4143,34.9770,34.9770,36.3559,36.3559,36.5791,36.2650,36.6853
6,35.4319,35.4319,36.1867,34.8152,34.8152,36.2019,36.2019,36.5137,36.0233,36.3736
7,35.2829,35.2829,36.1633,35.6222,35.6222,36.0706,36.0706,36.4636,35.9660,36.2663
8,36.2380,36.2380,36.7590,36.7467,36.7467,36.0915,36.0915,36.5005,36.0636,36.3263
9,35.6548,35.6548,36.2136,36.4976,36.4976,36.0430,36.0430,36.4687,36.1118,36.3453
10,35.6548,35.6548,36.2852,36.4976,36.4976,36.0042,36.0042,36.4503,36.1504,36.3606
11,36.0049,36.0049,36.6277,36.8048,36.8048,36.0043,36.0043,36.4664,36.2099,36.4010
12,35.6244,35.6244,36.6371,37.2254,37.2254,35.9726,35.9726,36.4807,36.2945,36.4697
13,35.6244,35.6244,36.5151,37.2254,37.2254,35.9458,35.9458,36.4833,36.3661,36.5278
14,35.7774,35.7774,36.6714,37.3977,37.3977,35.9338,35.9338,36.4968,36.4398,36.5899
15,36.1214,36.1214,36.2634,37.3518,38.6224,35.9463,35.9463,36.4812,36.5006,36.7254
16,35.8501,35.8501,35.3558,36.3387,36.3387,35.9403,35.9403,36.4109,36.4905,36.7013
17,36.2212,36.2212,35.4522,36.6945,36.6945,35.9568,35.9568,36.3545,36.5025,36.7009
18,35.0650,35.0650,35.1076,35.4746,36.9878,35.9073,35.9073,36.2852,36.4454,36.7168
19,31.9458,31.9458,31.6780,32.5951,33.4331,35.6988,35.6988,36.0427,36.2427,36.5440
20,32.3101,32.3101,31.9989,33.6917,34.0173,35.5293,35.5293,35.8405,36.1152,36.4176
21,28.2522,28.2525,28.3325,30.8742,30.8742,35.1828,35.1828,35.4830,35.8656,36.1537
22,27.4837,27.5174,24.9705,31.1906,32.8344,34.8328,34.8344,35.0052,35.6531,36.0028
23,31.2458,31.2608,25.5179,33.9630,34.4565,34.6769,34.6790,34.5927,35.5796,35.9356
24,28.8845,28.9401,24.4235,31.3865,31.3865,34.4355,34.4399,34.1689,35.4049,35.7460
25,33.0601,33.0750,27.3036,37.9704,38.1244,34.3805,34.3853,33.8943,35.5075,35.8412
26,29.2207,29.2208,28.1465,33.9611,38.3397,34.1821,34.1867,33.6733,35.4481,35.9373
27,29.8512,29.8512,31.8722,33.0160,35.4950,34.0217,34.0261,33.6066,35.3580,35.9209
28,28.2891,28.2891,30.8652,32.1483,36.8811,33.8169,33.8212,33.5087,35.2433,35.9552
29,26.6232,26.6232,28.1381,30.7997,31.0852,33.5689,33.5730,33.3235,35.0901,35.7872
30,25.2279,25.2279,25.8617,28.2722,28.2722,33.2908,33.2948,33.0747,34.8629,35.5367
31,25.2706,25.2698,24.8385,28.8087,33.4978,33.0321,33.0359,32.8090,34.6676,35.4710
32,24.3811,24.4385,26.3953,28.8543,33.3123,32.7618,32.7673,32.6086,34.4859,35.4035
33,39.4179,39.4705,28.6202,40.4302,41.0226,32.9635,32.9704,32.4878,34.6660,35.5738
34,33.4984,33.2044,38.9284,34.2809,34.9421,32.9792,32.9773,32.6772,34.6547,35.5552
35,32.1286,31.6243,40.4096,30.8015,31.7040,32.9549,32.9386,32.8981,34.5446,35.4452
36,30.6463,30.1274,38.4350,29.1176,30.3776,32.8908,32.8605,33.0519,34.3939,35.3044
37,32.1146,31.6532,39.8263,28.9282,29.4193,32.8698,32.8279,33.2350,34.2461,35.1453
38,30.1868,29.2272,37.3931,27.3511,33.5703,32.7992,32.7332,33.3444,34.0647,35.1039
39,30.9374,30.3081,36.6893,29.4538,34.9133,32.7515,32.6710,33.4302,33.9465,35.0990
40,31.0755,30.3975,35.9135,29.2989,33.9065,32.7096,32.6141,33.4923,33.8303,35.0692
41,31.2572,30.1155,36.0810,29.3111,33.5820,32.6741,32.5532,33.5554,33.7200,35.0329
42,31.6165,30.5917,38.5097,29.2041,33.3365,32.6489,32.5065,33.6734,33.6125,34.9925
43,31.7880,30.7051,41.6581,29.3865,33.4809,32.6289,32.4646,33.8591,33.5142,34.9574
44,31.8024,30.7195,41.5740,29.4010,33.4954,32.6101,32.4249,34.0344,33.4208,34.9242
45,32.0751,31.0406,41.6940,29.5328,33.3623,32.5983,32.3942,34.2046,33.3344,34.8894
46,32.0990,30.9843,41.7159,29.6172,33.2551,32.5874,32.3635,34.3679,33.2536,34.8539
47,32.0974,31.0059,41.4356,29.6425,33.3533,32.5770,32.3346,34.5183,33.1767,34.8220
48,31.6976,30.8141,41.4580,29.2066,32.3386,32.5587,32.3030,34.6629,33.0940,34.7703
49,31.6376,30.7837,41.4031,29.1906,32.2393,32.5399,32.2720,34.8004,33.0144,34.7186
50,50.1608,50.2065,49.4764,50.2031,50.6733,32.8923,32.6306,35.0939,33.3581,35.0377
51,43.8087,42.8846,49.5894,44.1542,44.2228,33.1063,32.8317,35.3782,33.5698,35.2178
52,35.2898,35.3145,35.1661,36.9643,40.2169,33.1483,32.8794,35.3741,33.6351,35.3139
53,37.4556,37.6339,37.8391,37.8200,40.8173,33.2296,32.9692,35.4206,33.7141,35.4178
54,34.8613,34.9780,36.8648,34.8174,36.6224,33.2598,33.0064,35.4473,33.7345,35.4401
55,35.4391,35.4746,34.5170,35.9350,38.5231,33.2994,33.0512,35.4304,33.7745,35.4961
56,35.9713,35.5070,36.4129,35.4157,37.8895,33.3471,33.0951,35.4480,33.8038,35.5389
57,33.1887,32.9358,33.5713,32.2027,36.4839,33.3444,33.0923,35.4150,33.7757,35.5554
58,33.9721,33.9068,33.8659,34.6732,36.3140,33.3552,33.1063,35.3883,33.7912,35.5685
59,35.1312,35.1321,34.2784,35.0785,37.7106,33.3853,33.1407,35.3695,33.8130,35.6048
60,36.5980,36.2681,37.7589,36.0918,38.6216,33.4388,33.1928,35.4094,33.8510,35.6551
61,35.9073,35.4733,37.9573,36.6004,38.4845,33.4793,33.2302,35.4511,33.8961,35.7015
62,35.8695,35.3267,36.7713,36.8050,40.7948,33.5178,33.2640,35.4724,33.9430,35.7836
63,37.5839,37.3754,35.8356,37.9121,39.8105,33.5824,33.3293,35.4782,34.0060,35.8476
64,35.5461,35.6710,33.6295,35.6392,41.1910,33.6131,33.3658,35.4493,34.0315,35.9311
