Frame,MSE_KF,Avg_MSE_KF,MSE_P0,Avg_MSE_P0,MSE_P1,Avg_MSE_P1,MSE_P2,Avg_MSE_P2,MSE_P3,Avg_MSE_P3,MSE_P4,Avg_MSE_P4,MSE_P5,Avg_MSE_P5,MSE_P6,Avg_MSE_P6,MSE_P7,Avg_MSE_P7,MSE_P8,Avg_MSE_P8,MSE_P9,Avg_MSE_P9,MSE_P10,Avg_MSE_P10,MSE_P11,Avg_MSE_P11,MSE_P12,Avg_MSE_P12,MSE_P13,Avg_MSE_P13,MSE_P14,Avg_MSE_P14,MSE_P15,Avg_MSE_P15
1,7.3385,7.3385,8.1329,8.1329,11.2208,11.2208,15.8204,15.8204,8.9873,8.9873,6.5026,6.5026,8.1741,8.1741,8.8958,8.8958,13.3385,13.3385,8.3177,8.3177,8.3255,8.3255,10.6547,10.6547,12.4050,12.4050,9.1502,9.1502,8.0132,8.0132,8.1548,8.1548,8.1988,8.1988
2,6.6108,6.9746,5.5853,6.8591,14.6914,12.9561,14.7668,15.2936,6.6645,7.8259,6.2407,6.3716,4.9129,6.5435,6.7023,7.7990,9.8884,11.6135,5.9601,7.1389,6.5553,7.4404,10.0442,10.3495,9.7440,11.0745,6.8429,7.9965,5.3716,6.6924,5.7663,6.9606,6.0212,7.1100
3,7.5829,7.1774,10.3047,8.0076,13.9584,13.2902,13.5849,14.7241,10.6772,8.7763,8.7475,7.1636,9.8296,7.6389,10.4985,8.6989,13.0237,12.0835,10.0962,8.1247,10.6987,8.5265,13.3776,11.3588,13.5962,11.9151,10.7979,8.9303,8.8616,7.4155,10.2977,8.0729,10.3942,8.2047
4,9.7037,7.8090,15.0412,9.7660,16.5369,14.1019,23.5773,16.9374,13.5144,9.9609,13.1696,8.6651,16.2069,9.7809,14.0317,10.0321,17.8935,13.5360,14.4459,9.7050,14.1460,9.9314,14.6164,12.1732,18.9963,13.6854,13.8367,10.1569,14.6852,9.2329,14.7691,9.7470,14.4840,9.7745
5,10.1702,8.2812,15.0428,10.8214,14.0133,14.0842,21.0368,17.7573,14.7053,10.9097,18.2960,10.5913,18.9581,11.6163,14.5225,10.9302,17.7468,14.3782,14.5311,10.6702,14.3739,10.8199,16.0121,12.9410,18.5656,14.6614,14.7342,11.0724,17.4845,10.8832,14.7845,10.7545,14.2391,10.6675
6,10.9199,8.7210,15.1786,11.5476,18.9192,14.8900,29.0020,19.6314,15.0368,11.5976,17.1570,11.6856,16.5937,12.4459,15.0999,11.6251,23.2295,15.8534,15.2036,11.4258,15.1175,11.5361,17.7271,13.7387,24.7948,16.3503,15.0678,11.7383,16.2582,11.7791,15.1865,11.4931,15.1524,11.4150
