Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,54.7376,54.7376,57.7038,45.6466,64.0068,54.7376,54.7376,57.7038,45.6466,64.0068
2,56.4797,56.4797,59.4156,47.8319,47.8319,55.6086,55.6086,58.5597,46.7392,55.9193
3,56.7300,56.7282,59.3274,49.9608,49.9608,55.9824,55.9818,58.8156,47.8131,53.9332
4,56.7300,56.7282,59.3268,49.9608,49.9608,56.1693,56.1684,58.9434,48.3500,52.9401
5,56.7300,56.7282,59.3264,49.9608,49.9608,56.2815,56.2804,59.0200,48.6722,52.3442
6,64.6866,64.6809,57.5199,47.8840,47.8840,57.6823,57.6804,58.7700,48.5408,51.6008
7,59.1907,59.1847,54.1779,44.1280,44.1280,57.8978,57.8953,58.1140,47.9104,50.5333
8,58.9565,58.5487,54.1218,43.8654,43.8654,58.0301,57.9770,57.6150,47.4048,49.6998
9,53.5230,52.1748,53.9519,41.6772,41.6772,57.5293,57.3323,57.2079,46.7684,48.8084
10,48.8537,48.3087,51.8195,40.1669,41.7838,56.6618,56.4300,56.6691,46.1082,48.1059
11,55.4480,55.0819,50.5483,46.1162,48.0288,56.5514,56.3074,56.1127,46.1090,48.0989
12,53.6856,53.1715,53.4833,43.8542,43.8542,56.3126,56.0461,55.8936,45.9211,47.7452
13,51.0122,49.4473,51.5656,43.5776,43.5776,55.9049,55.5385,55.5606,45.7408,47.4246
14,41.4436,41.0555,47.2189,35.6698,35.6698,54.8719,54.5040,54.9648,45.0214,46.5850
15,40.9480,40.0750,43.8806,36.5088,36.5088,53.9437,53.5421,54.2258,44.4539,45.9132
16,33.2613,32.4445,36.8606,34.0065,34.0065,52.6510,52.2235,53.1405,43.8010,45.1691
17,36.1128,35.0263,33.4119,36.0402,36.9120,51.6782,51.2119,51.9800,43.3444,44.6834
18,35.7927,35.0194,31.2882,35.2626,36.9923,50.7957,50.3123,50.8305,42.8955,44.2561
19,54.9181,54.5710,32.3357,51.1513,55.3980,51.0126,50.5364,49.8571,43.3300,44.8425
20,54.9181,54.5710,36.3752,51.1513,55.3980,51.2079,50.7382,49.1830,43.7210,45.3703
21,56.0709,55.7121,38.4966,54.0456,59.4651,51.4395,50.9750,48.6741,44.2127,46.0415
22,53.6774,53.7627,42.2197,51.0102,53.3718,51.5412,51.1017,48.3807,44.5217,46.3747
23,52.9176,53.0168,48.0779,50.5038,52.6602,51.6010,51.1850,48.3675,44.7818,46.6479
24,54.8688,54.3672,47.8536,50.9803,59.3091,51.7372,51.3176,48.3461,45.0400,47.1755
25,48.8832,48.6066,45.6260,44.5359,52.5618,51.6230,51.2091,48.2373,45.0199,47.3909
26,47.0214,46.2754,43.9894,44.2754,55.3024,51.4460,51.0194,48.0739,44.9912,47.6952
27,48.1024,47.5490,42.7662,45.1859,54.1064,51.3222,50.8908,47.8774,44.9984,47.9327
28,47.6375,46.8370,40.8368,46.3228,48.4829,51.1906,50.7461,47.6259,45.0457,47.9523
29,48.6332,47.8727,40.4461,49.4687,51.3581,51.1024,50.6470,47.3783,45.1983,48.0698
30,45.3757,43.8191,39.2115,41.8027,41.8027,50.9115,50.4194,47.1061,45.0851,47.8609
31,45.3315,44.0799,41.4321,43.5113,43.5113,50.7315,50.2149,46.9231,45.0343,47.7206
32,45.7656,44.6165,44.2082,44.7905,44.7905,50.5763,50.0399,46.8382,45.0267,47.6290
33,43.5131,42.3892,44.2454,41.2082,46.8435,50.3623,49.8081,46.7597,44.9110,47.6052
34,44.1903,43.2434,43.9863,42.5039,46.4117,50.1808,49.6150,46.6781,44.8402,47.5701
35,43.3559,43.1039,44.4825,41.2500,41.2500,49.9858,49.4290,46.6154,44.7376,47.3895
36,44.2104,43.9477,44.8535,42.9108,42.9108,49.8254,49.2767,46.5664,44.6869,47.2651
37,44.0012,43.6796,44.9631,44.9323,44.9323,49.6679,49.1255,46.5231,44.6935,47.2021
38,43.3816,43.2236,45.0315,44.7005,44.7661,49.5025,48.9702,46.4838,44.6937,47.1380
39,44.5817,44.9274,46.1955,46.6363,46.6363,49.3763,48.8665,46.4764,44.7435,47.1251
40,44.6737,45.0950,46.3001,47.0533,47.0533,49.2588,48.7722,46.4720,44.8012,47.1233
41,45.1035,45.5753,46.5264,47.9721,47.9721,49.1574,48.6942,46.4734,44.8786,47.1440
42,44.9930,45.4517,46.6687,47.8585,47.8585,49.0583,48.6170,46.4780,44.9495,47.1610
43,36.9269,37.7716,44.5510,32.8073,32.8073,48.7762,48.3648,46.4332,44.6671,46.8272
44,36.3001,37.8412,40.7101,35.1391,35.1391,48.4926,48.1256,46.3031,44.4506,46.5616
45,42.1471,42.6076,39.9974,43.9915,44.8409,48.3516,48.0030,46.1630,44.4404,46.5233
46,40.7791,41.7055,38.8991,42.5103,45.2904,48.1870,47.8661,46.0051,44.3984,46.4965
47,40.2991,41.2214,38.0168,42.2942,44.4616,48.0191,47.7247,45.8351,44.3537,46.4532
48,26.2675,27.9082,32.6139,28.0688,28.1306,47.5660,47.3119,45.5597,44.0144,46.0715
49,30.4988,31.1708,29.9422,26.4854,26.4854,47.2177,46.9825,45.2410,43.6567,45.6718
50,26.8162,28.1489,25.5239,27.2129,28.2630,46.8096,46.6058,44.8466,43.3278,45.3236
51,22.6818,23.3362,22.6135,23.8472,23.8472,46.3366,46.1495,44.4107,42.9458,44.9025
52,24.7529,25.5826,22.9416,26.0449,26.5864,45.9215,45.7540,43.9978,42.6208,44.5503
53,23.7118,24.1447,23.4727,25.6617,27.7838,45.5024,45.3463,43.6105,42.3008,44.2339
54,24.3742,24.8976,23.3539,26.5087,26.5087,45.1112,44.9676,43.2354,42.0084,43.9057
55,21.6195,22.2119,21.2859,24.0105,24.0977,44.6840,44.5539,42.8363,41.6811,43.5455
56,24.5431,25.5287,25.7181,26.6631,30.2765,44.3244,44.2141,42.5306,41.4130,43.3086
57,25.1877,25.5308,25.6568,26.6620,30.3636,43.9887,43.8864,42.2346,41.1542,43.0815
58,23.2083,25.8149,25.8450,27.2424,28.8255,43.6304,43.5748,41.9520,40.9143,42.8357
59,22.5114,24.9751,25.1996,24.3613,29.2040,43.2724,43.2595,41.6681,40.6337,42.6046
60,22.4264,26.1742,24.8359,22.2047,30.3100,42.9250,42.9748,41.3876,40.3266,42.3997
61,26.4706,28.0815,24.6593,28.4180,30.8511,42.6552,42.7306,41.1133,40.1314,42.2104
62,27.1855,27.8066,25.1077,28.6354,32.5564,42.4057,42.4899,40.8552,39.9460,42.0547
63,28.3815,29.1182,26.2207,29.2552,33.7913,42.1831,42.2777,40.6229,39.7763,41.9235
64,26.3928,30.7640,25.7578,29.9284,38.3682,41.9364,42.0978,40.3906,39.6224,41.8680
65,27.7657,30.7816,28.0719,31.8365,35.2302,41.7184,41.9237,40.2011,39.5026,41.7659
66,28.6742,31.7690,29.7554,33.2091,36.2613,41.5208,41.7698,40.0428,39.4072,41.6825
67,30.7858,34.8193,31.4587,33.4730,41.1425,41.3605,41.6661,39.9147,39.3187,41.6744
68,35.2962,38.2070,32.1938,34.9437,44.2202,41.2714,41.6152,39.8012,39.2543,41.7118
