Frame,MSE_KF,Avg_MSE_KF
1,19.2680,19.2680
2,19.8858,19.5769
3,19.6071,19.5870
4,19.5596,19.5801
5,19.4266,19.5494
6,18.1929,19.3233
7,18.0098,19.1357
8,17.2777,18.9034
9,15.9187,18.5718
10,13.7766,18.0923
11,13.0603,17.6348
12,14.5973,17.3817
13,14.5642,17.1650
14,15.4153,17.0400
15,16.6874,17.0165
16,15.7176,16.9353
17,15.1745,16.8317
18,14.6967,16.7131
19,14.1659,16.5790
20,14.0797,16.4541
21,14.2949,16.3513
22,14.2462,16.2556
23,14.1876,16.1657
24,15.1312,16.1226
25,14.1645,16.0442
26,14.0212,15.9664
27,13.5026,15.8752
28,12.7302,15.7629
29,11.5914,15.6190
30,11.6263,15.4859
31,10.7091,15.3318
32,11.1532,15.2013
33,12.5482,15.1209
34,12.7308,15.0506
35,13.2170,14.9982
36,13.3877,14.9534
37,13.7290,14.9203
38,13.4667,14.8821
39,13.8698,14.8561
40,13.5517,14.8235
41,11.7831,14.7494
42,10.7483,14.6541
43,10.1461,14.5493
44,12.5215,14.5032
45,17.0483,14.5597
46,20.3162,14.6849
47,24.1748,14.8868
48,25.6622,15.1113
49,27.4769,15.3636
50,28.8630,15.6336
51,29.1373,15.8984
52,31.1998,16.1927
53,34.8810,16.5453
54,33.9904,16.8683
55,34.0758,17.1812
56,35.0210,17.4998
57,34.6520,17.8007
58,27.3461,17.9653
59,29.2231,18.1561
60,28.9445,18.3359
61,25.0285,18.4456
62,20.9489,18.4860
63,15.6491,18.4409
64,12.4630,18.3475
65,10.4581,18.2262
66,11.7891,18.1286
67,16.5401,18.1049
68,16.7501,18.0850
69,16.7190,18.0652
70,16.6840,18.0455
71,18.3187,18.0493
72,18.8615,18.0606
73,19.2807,18.0773
74,19.1279,18.0915
75,19.4962,18.1102
76,20.4416,18.1409
77,21.1266,18.1797
78,22.0110,18.2288
79,22.5815,18.2839
80,21.7853,18.3277
81,20.6311,18.3561
82,20.1139,18.3775
83,20.1964,18.3995
84,20.6360,18.4261
85,22.5920,18.4751
86,25.6552,18.5586
87,28.7194,18.6754
88,29.8799,18.8027
89,31.5894,18.9464
90,20.2535,18.9609
91,15.0964,18.9184
92,12.5772,18.8495
93,10.6155,18.7610
94,9.7042,18.6646
95,8.8128,18.5609
96,8.1609,18.4526
97,7.7400,18.3421
98,7.7173,18.2337
99,7.7150,18.1275
100,7.7218,18.0234
101,7.5370,17.9196
102,7.6544,17.8189
103,7.9842,17.7235
104,10.1769,17.6509
105,20.5864,17.6789
106,29.0682,17.7863
107,30.5343,17.9054
108,32.2396,18.0382
109,33.2758,18.1780
110,32.7459,18.3104
111,32.3330,18.4367
112,32.2242,18.5598
113,33.6022,18.6929
114,34.1851,18.8288
115,33.8159,18.9592
116,34.2319,19.0908
117,34.1790,19.2198
118,34.1621,19.3464
119,34.5373,19.4741
120,34.5369,19.5996
121,34.5457,19.7231
122,34.4354,19.8437
123,34.4764,19.9627
124,34.4528,20.0795
125,34.4656,20.1946
126,34.5704,20.3087
127,32.0985,20.4015
128,26.8601,20.4520
129,27.4574,20.5063
130,29.0244,20.5718
131,30.9503,20.6511
132,31.7889,20.7354
133,32.3210,20.8225
134,31.6316,20.9032
135,31.0383,20.9783
136,31.4023,21.0549
137,30.6852,21.1252
138,32.1313,21.2050
139,30.7991,21.2740
140,31.2423,21.3452
141,30.5276,21.4103
142,27.7258,21.4548
143,26.4141,21.4895
144,25.7319,21.5189
145,23.3923,21.5319
146,25.6293,21.5599
147,29.2703,21.6124
148,34.9850,21.7027
149,30.6247,21.7626
150,31.9386,21.8305
151,32.5869,21.9017
152,32.8777,21.9739
153,33.5238,22.0494
154,33.7674,22.1255
155,33.9981,22.2021
156,34.0354,22.2779
157,33.9584,22.3523
158,34.0474,22.4263
159,34.8771,22.5047
160,35.4321,22.5855
161,36.4068,22.6713
162,38.9158,22.7716
163,38.0182,22.8651
164,35.2888,22.9409
165,34.9666,23.0137
166,36.0627,23.0924
167,40.9363,23.1992
168,50.0998,23.3593
169,53.1870,23.5358
170,57.6286,23.7364
171,55.4027,23.9216
172,63.2285,24.1501
173,59.8909,24.3567
174,61.1063,24.5679
175,62.5482,24.7849
176,63.3414,25.0040
177,64.0362,25.2245
178,64.8428,25.4471
179,64.3858,25.6646
180,64.5516,25.8806
181,64.6886,26.0951
182,64.6806,26.3071
183,64.2306,26.5143
184,66.3989,26.7311
185,62.0796,26.9221
186,73.1299,27.1706
187,75.0072,27.4264
188,81.6124,27.7146
189,105.4179,28.1257
190,121.1588,28.6154
191,130.4921,29.1488
192,81.2357,29.4200
193,78.4816,29.6743
194,76.4482,29.9154
195,65.6893,30.0988
196,65.0332,30.2770
197,53.0992,30.3929
198,36.3499,30.4230
199,36.1009,30.4515
200,26.8705,30.4336
201,24.7396,30.4053
202,25.9453,30.3832
203,25.4348,30.3588
204,26.2727,30.3388
205,25.8385,30.3168
206,25.9342,30.2956
207,25.8167,30.2739
208,22.8930,30.2384
209,20.9878,30.1942
210,18.2346,30.1372
211,15.2137,30.0665
212,17.4375,30.0069
213,18.4212,29.9525
214,18.4477,29.8988
215,17.7606,29.8423
216,16.8655,29.7822
217,21.0018,29.7418
218,20.8539,29.7010
219,19.6999,29.6553
