Frame,MSE_KF,Avg_MSE_KF
1,24.3932,24.3932
2,24.3932,24.3932
3,23.8540,24.2135
4,23.4842,24.0312
5,24.9183,24.2086
6,22.8767,23.9866
7,21.5749,23.6421
8,21.7475,23.4053
9,22.9344,23.3529
10,25.1601,23.5337
11,24.8397,23.6524
12,24.0982,23.6895
13,23.7410,23.6935
14,25.2695,23.8061
15,25.3471,23.9088
16,25.3851,24.0011
17,25.4838,24.0883
18,21.3898,23.9384
19,18.6686,23.6610
20,20.1358,23.4848
21,21.4871,23.3896
22,23.5566,23.3972
23,25.1365,23.4728
24,23.5532,23.4762
25,21.1761,23.3842
26,19.7335,23.2438
27,18.1717,23.0559
28,16.5970,22.8252
29,15.9750,22.5890
30,13.9211,22.3001
31,12.7992,21.9936
32,11.5728,21.6680
33,11.4563,21.3585
34,11.9109,21.0807
35,13.9356,20.8765
36,13.6742,20.6764
37,14.1434,20.4999
38,15.2999,20.3630
39,15.5354,20.2392
40,15.4807,20.1203
41,13.0950,19.9489
42,11.5657,19.7493
43,11.4970,19.5574
44,15.5814,19.4671
45,18.8236,19.4528
46,25.3783,19.5816
47,37.0849,19.9540
48,50.6296,20.5931
49,46.9230,21.1304
50,54.2039,21.7919
51,57.5254,22.4925
52,63.7844,23.2866
53,68.4060,24.1379
54,64.2728,24.8812
55,54.8789,25.4266
56,51.8067,25.8976
57,42.3793,26.1868
58,37.7795,26.3867
59,37.8806,26.5815
60,36.5905,26.7483
61,33.6272,26.8611
62,28.3468,26.8850
63,22.6648,26.8180
64,21.0676,26.7282
65,20.5253,26.6328
66,19.1039,26.5187
67,19.9928,26.4213
68,19.1806,26.3148
69,19.4324,26.2151
70,19.4232,26.1180
71,20.0738,26.0329
72,21.7200,25.9730
73,23.1478,25.9343
74,22.6406,25.8898
75,23.3422,25.8558
76,24.3569,25.8361
77,25.2872,25.8290
78,27.4099,25.8492
79,30.8690,25.9128
80,31.7734,25.9860
81,30.8243,26.0458
82,32.6524,26.1263
83,33.3391,26.2132
84,33.8155,26.3037
85,35.0404,26.4065
86,36.2237,26.5207
87,32.5160,26.5896
88,29.2096,26.6194
89,27.1049,26.6248
90,26.7053,26.6257
91,28.3072,26.6442
92,28.7473,26.6671
93,28.8244,26.6903
94,29.5962,26.7212
95,25.8984,26.7125
96,21.4988,26.6582
97,22.7219,26.6176
98,27.8344,26.6300
99,33.2843,26.6973
100,33.8965,26.7692
101,29.5327,26.7966
102,28.0541,26.8089
103,22.3062,26.7652
104,24.0687,26.7393
105,23.7536,26.7109
106,21.1246,26.6582
107,19.8080,26.5941
108,18.5402,26.5196
109,23.6101,26.4929
110,28.6893,26.5128
111,38.5572,26.6213
112,37.7462,26.7207
113,35.6098,26.7993
114,33.3683,26.8570
115,32.9599,26.9100
116,33.1219,26.9636
117,32.4077,27.0101
118,30.8656,27.0428
119,26.6060,27.0391
120,25.4564,27.0259
121,18.9330,26.9590
122,13.6982,26.8503
123,10.8943,26.7206
124,11.2296,26.5957
125,12.0061,26.4790
126,12.7335,26.3699
127,14.0627,26.2730
