Frame,MSE_KF,Avg_MSE_KF
1,16.3699,16.3699
2,16.6313,16.5006
3,16.6313,16.5442
4,16.8565,16.6223
5,16.5036,16.5985
6,18.4909,16.9139
7,16.8137,16.8996
8,16.9096,16.9009
9,16.6045,16.8679
10,16.5629,16.8374
11,16.5719,16.8133
12,16.2329,16.7649
13,15.8341,16.6933
14,15.3621,16.5982
15,15.8129,16.5459
16,15.3270,16.4697
17,15.8766,16.4348
18,16.9293,16.4623
19,18.0891,16.5479
20,17.5640,16.5987
21,17.3248,16.6333
22,16.7859,16.6402
23,16.1163,16.6174
24,16.8922,16.6289
25,17.4469,16.6616
26,17.0842,16.6779
27,16.2327,16.6614
28,15.4002,16.6163
29,15.3617,16.5731
30,15.3891,16.5336
31,14.5252,16.4688
32,18.4381,16.5304
33,18.2118,16.5813
34,18.0007,16.6231
35,17.2361,16.6406
36,16.8205,16.6456
37,16.7715,16.6490
38,16.5524,16.6464
39,16.2392,16.6360
40,16.4620,16.6316
41,16.2596,16.6226
42,16.9709,16.6309
43,18.2210,16.6678
44,18.1314,16.7011
45,19.4477,16.7621
46,19.2560,16.8163
47,21.4768,16.9155
48,23.7880,17.0587
49,25.5417,17.2318
50,24.6024,17.3792
51,24.1872,17.5127
52,25.7386,17.6709
53,27.0695,17.8482
54,29.7158,18.0680
55,35.3344,18.3819
56,36.9651,18.7138
57,37.2608,19.0392
58,36.1861,19.3348
59,38.2040,19.6546
60,35.0757,19.9116
61,34.6909,20.1539
62,32.5483,20.3538
63,28.2139,20.4786
64,26.0692,20.5659
65,22.5753,20.5969
66,17.5069,20.5500
67,13.6170,20.4466
68,13.4011,20.3430
69,11.3835,20.2131
70,15.0755,20.1397
71,16.5038,20.0885
72,16.6575,20.0408
73,14.6111,19.9665
74,13.1703,19.8746
75,15.9586,19.8224
76,16.7490,19.7820
77,19.7644,19.7817
78,19.7386,19.7812
79,20.0719,19.7849
80,20.2590,19.7908
81,20.2988,19.7971
82,20.1840,19.8018
83,20.2176,19.8068
84,20.1740,19.8112
85,20.1040,19.8146
86,19.7090,19.8134
87,19.4981,19.8098
88,19.3474,19.8045
89,19.2326,19.7981
90,19.3505,19.7931
91,19.3499,19.7882
92,19.3489,19.7835
93,19.3421,19.7787
94,19.3449,19.7741
95,19.1349,19.7674
96,19.1471,19.7609
97,19.4757,19.7580
98,19.4939,19.7553
99,20.2434,19.7602
100,23.5621,19.7982
101,28.5380,19.8848
102,32.7802,20.0112
103,34.6417,20.1532
104,39.1722,20.3361
105,40.1504,20.5248
106,41.5079,20.7228
107,35.0021,20.8562
108,29.6312,20.9375
109,28.5768,21.0076
110,29.1005,21.0811
111,30.6187,21.1670
112,32.4909,21.2682
113,36.2647,21.4009
114,34.8606,21.5189
115,34.7091,21.6336
116,34.2130,21.7421
117,34.7230,21.8530
118,35.2624,21.9667
119,34.8275,22.0747
120,35.4065,22.1858
121,34.9445,22.2913
122,33.5141,22.3833
123,28.4468,22.4326
124,24.9222,22.4526
125,25.1400,22.4741
126,26.4326,22.5056
127,26.8992,22.5402
128,27.0542,22.5754
129,27.0148,22.6098
130,26.6126,22.6406
131,26.5112,22.6702
132,29.3796,22.7210
133,32.3198,22.7932
134,33.3823,22.8722
135,33.2556,22.9491
136,35.1667,23.0389
137,32.1425,23.1054
138,28.9734,23.1479
139,25.1040,23.1620
140,22.7239,23.1589
141,25.5662,23.1759
142,31.1321,23.2320
143,34.0196,23.3074
144,35.0174,23.3887
145,36.1926,23.4770
146,36.6981,23.5676
147,36.6237,23.6564
148,36.6896,23.7445
149,36.6035,23.8308
150,36.7070,23.9166
151,36.7834,24.0018
152,34.7064,24.0722
153,29.7891,24.1096
154,29.2835,24.1432
155,30.8993,24.1868
