Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,38.4209,38.4289,38.4276,38.1132,40.7987,38.4209,38.4289,38.4276,38.1132,40.7987
2,36.5995,36.6068,36.6185,34.7744,34.7744,37.5102,37.5178,37.5230,36.4438,37.7866
3,35.7625,35.7695,35.8777,34.2766,34.2766,36.9276,36.9350,36.9746,35.7214,36.6166
4,35.5982,35.6065,35.8769,35.2835,35.2835,36.5953,36.6029,36.7002,35.6119,36.2833
5,35.5982,35.6065,35.8948,35.2835,35.2835,36.3959,36.4036,36.5391,35.5463,36.0833
6,40.4029,40.4091,40.8493,40.8911,40.8911,37.0637,37.0712,37.2575,36.4371,36.8846
7,40.2891,40.2936,40.8928,41.6124,41.6124,37.5245,37.5316,37.7768,37.1764,37.5600
8,40.5383,40.5427,41.3336,41.4929,42.2213,37.9012,37.9079,38.2214,37.7160,38.1427
9,40.3713,40.3754,41.3861,40.7330,42.5343,38.1757,38.1821,38.5730,38.0512,38.6307
10,40.8185,40.8230,41.8974,40.6986,43.0024,38.4400,38.4462,38.9055,38.3159,39.0678
11,41.1931,41.1971,42.1624,41.3662,43.0408,38.6902,38.6963,39.2015,38.5932,39.4290
12,41.3474,41.3471,41.4968,41.4252,43.5270,38.9117,38.9172,39.3928,38.8292,39.7705
13,43.2076,43.2013,42.4884,42.9971,45.4845,39.2421,39.2467,39.6309,39.1498,40.2100
14,42.7624,42.7565,42.4502,42.0298,44.6125,39.4936,39.4974,39.8323,39.3555,40.5245
15,42.5289,42.5287,42.0209,41.3871,43.7637,39.6959,39.6995,39.9782,39.4910,40.7405
16,42.7248,42.7225,42.5859,41.3697,44.3410,39.8852,39.8884,40.1412,39.6084,40.9655
17,43.6172,43.6174,43.5874,42.6908,45.3385,40.1048,40.1078,40.3439,39.7897,41.2227
18,43.8062,43.8084,43.9357,41.5610,43.0666,40.3104,40.3134,40.5435,39.8881,41.3252
19,56.2445,56.2426,50.0240,53.8951,58.0867,41.1490,41.1518,41.0424,40.6253,42.2074
20,57.2619,57.2425,51.4683,54.4821,59.7111,41.9547,41.9563,41.5637,41.3182,43.0825
21,52.1674,52.1642,50.3382,50.1371,56.8416,42.4410,42.4424,41.9816,41.7381,43.7377
22,55.3292,55.3218,51.6053,51.6051,58.7557,43.0268,43.0278,42.4190,42.1866,44.4204
23,34.5068,34.7648,39.9047,38.4345,39.3386,42.6564,42.6686,42.3097,42.0235,44.1994
24,30.3979,30.6647,27.9762,29.9730,29.9730,42.1456,42.1684,41.7125,41.5214,43.6067
25,31.9158,33.1502,26.9637,35.3464,35.3464,41.7364,41.8077,41.1225,41.2744,43.2762
26,30.4991,31.5989,31.0829,36.4541,36.8994,41.3042,41.4150,40.7364,41.0890,43.0310
27,27.9688,28.3753,26.8978,33.3704,33.8181,40.8103,40.9321,40.2238,40.8031,42.6898
28,26.2860,26.7757,26.9227,30.2861,33.9118,40.2916,40.4265,39.7488,40.4275,42.3763
29,44.0918,44.1783,30.0749,44.0845,45.3338,40.4226,40.5559,39.4152,40.5536,42.4782
30,34.7522,34.7777,39.0328,34.3975,34.7246,40.2336,40.3633,39.4025,40.3484,42.2198
31,38.7805,39.0001,40.2650,38.5891,39.8719,40.1867,40.3193,39.4303,40.2916,42.1441
32,38.5001,38.2767,41.2913,38.0999,38.5259,40.1340,40.2555,39.4884,40.2232,42.0310
33,30.2569,30.5880,32.8086,30.1697,32.9196,39.8347,39.9625,39.2860,39.9185,41.7549
34,30.2910,30.5440,30.6531,30.2361,32.9695,39.5540,39.6855,39.0321,39.6337,41.4965
35,30.6337,30.9115,30.7060,29.9985,33.7022,39.2992,39.4348,38.7942,39.3584,41.2738
36,30.6137,30.8888,30.8900,29.9063,33.6140,39.0579,39.1974,38.5747,39.0959,41.0610
37,30.6844,30.9633,31.0010,30.1616,33.5910,38.8316,38.9749,38.3700,38.8544,40.8591
38,30.9330,30.9288,31.4600,31.1789,33.3302,38.6237,38.7631,38.1881,38.6524,40.6610
39,31.3302,31.3590,31.6783,31.5020,33.2295,38.4367,38.5733,38.0212,38.4691,40.4705
40,31.1495,31.1566,31.5866,31.3564,32.9008,38.2545,38.3879,37.8603,38.2913,40.2812
41,30.8212,30.7730,31.1494,31.0011,31.3452,38.0732,38.2021,37.6967,38.1135,40.0633
42,30.8369,31.0494,31.1162,31.0156,31.3449,37.9009,38.0318,37.5400,37.9445,39.8557
43,30.4999,30.4705,30.8735,30.7680,30.9677,37.7288,37.8560,37.3849,37.7776,39.6490
44,30.6124,30.7003,31.2069,30.8845,30.8845,37.5671,37.6934,37.2445,37.6209,39.4498
45,30.6229,30.7006,31.6135,30.8829,30.8829,37.4128,37.5380,37.1194,37.4712,39.2594
