Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,16.9827,16.9827,17.3479,18.7720,20.9568,16.9827,16.9827,17.3479,18.7720,20.9568
2,16.3695,16.3695,17.0016,16.3733,16.3733,16.6761,16.6761,17.1748,17.5727,18.6650
3,15.8344,15.8344,14.9929,18.2556,20.1303,16.3955,16.3955,16.4475,17.8003,19.1535
4,14.9335,14.9335,14.5996,16.4954,17.6754,16.0300,16.0300,15.9855,17.4741,18.7839
5,18.5241,18.5241,16.3610,19.2507,22.6457,16.5288,16.5288,16.0606,17.8294,19.5563
6,18.9133,18.9145,16.1756,20.6543,20.6543,16.9262,16.9264,16.0798,18.3002,19.7393
7,17.8612,17.8681,15.1121,18.9124,19.0084,17.0598,17.0610,15.9415,18.3877,19.6349
8,11.9270,12.0523,13.4320,13.8208,14.1283,16.4182,16.4349,15.6278,17.8168,18.9466
9,15.1146,14.9646,13.8971,15.9138,17.4550,16.2734,16.2715,15.4355,17.6054,18.7808
10,13.4772,13.3158,15.3936,14.2537,16.5176,15.9937,15.9760,15.4313,17.2702,18.5545
11,15.5471,14.8825,19.0901,11.3444,21.3149,15.9531,15.8765,15.7639,16.7315,18.8055
12,22.5669,22.2546,24.1520,17.2042,32.2093,16.5043,16.4081,16.4630,16.7709,19.9224
13,28.1705,26.7443,34.9158,23.5596,42.5030,17.4017,17.2031,17.8824,17.2931,21.6594
14,35.4448,35.2496,45.1104,24.6499,47.2354,18.6905,18.4922,19.8273,17.8186,23.4863
15,41.6098,40.0692,50.4863,36.3129,39.4763,20.2184,19.9306,21.8712,19.0515,24.5523
16,46.8618,46.1506,50.1449,37.1810,49.5590,21.8837,21.5694,23.6383,20.1846,26.1152
17,40.0321,39.5388,54.4399,37.7661,45.2564,22.9512,22.6264,25.4502,21.2188,27.2411
18,37.5405,36.4251,45.8694,36.9906,44.3829,23.7617,23.3930,26.5846,22.0950,28.1935
19,27.7654,28.0080,17.5980,27.0779,28.8378,23.9724,23.6359,26.1116,22.3573,28.2274
20,12.0681,14.3377,10.3881,12.0398,23.2766,23.3772,23.1710,25.3254,21.8414,27.9798
21,17.2133,16.8885,14.8607,18.9665,19.2907,23.0837,22.8718,24.8271,21.7045,27.5661
22,19.7862,19.4956,17.5076,20.8854,21.5567,22.9338,22.7184,24.4944,21.6673,27.2929
23,19.7980,19.3399,18.3682,22.0589,22.7130,22.7975,22.5715,24.2280,21.6843,27.0938
24,20.2872,20.7008,20.4981,23.5082,24.1096,22.6929,22.4935,24.0726,21.7603,26.9694
25,37.1774,38.8366,30.0689,39.5399,39.7831,23.2723,23.1473,24.3125,22.4715,27.4820
26,22.3968,26.8039,25.5081,26.0669,28.0831,23.2386,23.2879,24.3585,22.6098,27.5051
27,27.8460,33.2273,35.7953,32.4279,32.4279,23.4092,23.6560,24.7820,22.9734,27.6874
28,20.0744,22.0651,32.3313,18.1063,25.9847,23.2901,23.5992,25.0517,22.7996,27.6266
29,35.1376,31.4597,26.4372,28.7929,28.7929,23.6987,23.8703,25.0994,23.0063,27.6668
30,32.5804,31.6910,38.1256,32.2658,40.5817,23.9947,24.1309,25.5336,23.3149,28.0973
31,32.2509,33.9715,37.5410,32.7551,43.4712,24.2611,24.4484,25.9210,23.6194,28.5933
32,32.9406,34.3308,37.7370,33.1509,43.0868,24.5323,24.7572,26.2902,23.9173,29.0462
33,35.9149,46.6634,37.4584,39.4279,44.1376,24.8772,25.4210,26.6286,24.3873,29.5035
34,93.0807,90.1573,49.3333,80.2047,84.8342,26.8832,27.3250,27.2964,26.0290,31.1309
35,25.1294,33.1641,36.6377,29.4699,34.0844,26.8331,27.4919,27.5633,26.1273,31.2153
36,26.7787,32.9717,28.1399,27.2498,29.5518,26.8316,27.6441,27.5793,26.1585,31.1691
37,19.4227,32.6289,26.3454,30.1922,34.8361,26.6313,27.7788,27.5460,26.2675,31.2682
38,18.3967,29.4250,25.7436,29.4993,33.3006,26.4146,27.8221,27.4986,26.3525,31.3216
39,18.7905,27.7093,27.7146,27.5295,33.2792,26.2192,27.8192,27.5041,26.3827,31.3718
40,20.8634,21.9820,17.1732,16.5300,25.1254,26.0853,27.6733,27.2458,26.1364,31.2157
41,21.1056,21.1056,18.8549,16.2596,26.5211,25.9638,27.5131,27.0412,25.8955,31.1012
42,17.6938,17.6938,19.8139,16.9907,17.4538,25.7669,27.2793,26.8691,25.6835,30.7762
43,14.1201,14.1201,20.7222,12.9773,15.4201,25.4960,26.9733,26.7261,25.3880,30.4191
44,23.4337,23.4337,30.0831,21.3940,27.3233,25.4492,26.8929,26.8024,25.2972,30.3488
