Frame,MSE_KF,Avg_MSE_KF
1,16.8580,16.8580
2,17.1073,16.9826
3,17.3584,17.1079
4,16.7775,17.0253
5,15.5854,16.7373
6,13.5739,16.2101
7,12.8127,15.7248
8,13.5307,15.4505
9,15.6029,15.4674
10,16.4285,15.5635
11,15.7058,15.5765
12,17.7410,15.7568
13,17.4894,15.8901
14,15.9842,15.8968
15,14.3830,15.7959
16,14.0013,15.6838
17,14.0525,15.5878
18,13.6297,15.4790
19,16.8386,15.5506
20,16.7383,15.6100
21,20.8241,15.8582
22,25.4717,16.2952
23,27.6019,16.7868
24,30.2134,17.3463
25,33.6721,17.9993
26,40.5486,18.8666
27,41.3470,19.6992
28,44.3531,20.5797
29,43.9986,21.3872
30,34.4701,21.8233
31,28.0794,22.0251
32,25.4551,22.1323
33,14.4431,21.8993
34,12.6627,21.6276
35,10.9560,21.3227
36,15.0826,21.1494
37,15.7567,21.0037
38,16.2324,20.8781
39,16.5444,20.7670
40,18.4088,20.7080
41,20.7885,20.7100
42,22.5172,20.7530
43,26.0529,20.8763
44,28.1644,21.0419
45,31.7447,21.2797
46,28.8952,21.4453
47,25.6808,21.5354
48,36.7022,21.8514
49,35.8654,22.1374
50,36.9129,22.4329
51,39.4661,22.7669
52,39.0522,23.0801
53,39.6470,23.3926
54,38.8248,23.6784
55,39.8573,23.9726
56,39.8756,24.2566
57,37.0568,24.4811
58,37.2399,24.7011
59,33.1640,24.8446
60,37.6939,25.0587
61,42.0825,25.3378
62,47.8623,25.7011
63,49.0827,26.0722
64,42.2927,26.3257
65,34.8136,26.4563
66,33.6583,26.5654
67,36.4046,26.7122
68,36.7494,26.8598
69,39.3787,27.0413
70,38.5198,27.2053
71,30.1174,27.2463
72,22.0081,27.1735
73,19.6217,27.0701
74,23.5769,27.0229
75,24.4409,26.9884
76,15.1931,26.8332
77,18.5804,26.7261
78,36.7971,26.8552
79,39.1523,27.0108
80,39.7946,27.1706
81,47.6224,27.4231
82,49.1948,27.6886
83,77.2275,28.2855
84,34.6454,28.3612
85,32.5065,28.4100
86,32.6200,28.4589
87,31.4445,28.4932
88,29.1393,28.5006
89,27.6108,28.4906
90,27.3227,28.4776
91,27.3122,28.4648
92,26.7128,28.4457
93,23.9997,28.3979
94,24.2834,28.3542
95,21.5390,28.2824
96,16.1375,28.1559
97,13.5942,28.0058
98,6.8153,27.7896
99,5.8447,27.5679
100,12.5120,27.4173
101,14.2133,27.2866
102,15.4114,27.1702
103,14.4039,27.0462
104,11.0340,26.8923
105,13.0764,26.7607
106,11.2851,26.6147
107,11.2637,26.4712
108,10.6079,26.3244
109,10.4798,26.1790
110,10.4021,26.0356
111,9.5846,25.8874
112,10.9232,25.7537
113,19.2053,25.6958
114,20.8191,25.6530
115,20.5270,25.6084
116,20.5466,25.5648
117,20.7882,25.5240
118,20.5592,25.4819
119,19.3354,25.4303
120,15.4608,25.3472
121,15.0872,25.2624
122,18.1029,25.2037
123,26.2334,25.2121
124,30.7929,25.2571
125,33.1334,25.3201
126,34.3136,25.3915
127,33.1205,25.4523
128,31.1201,25.4966
129,29.9861,25.5314
130,29.6218,25.5629
131,28.7589,25.5873
132,27.2033,25.5995
133,25.5985,25.5995
134,15.1197,25.5213
135,12.3777,25.4239
136,11.2464,25.3197
137,12.5058,25.2262
138,17.9542,25.1735
139,22.6114,25.1550
140,19.0043,25.1111
141,22.5405,25.0929
142,22.6776,25.0759
143,21.7936,25.0529
144,22.1359,25.0326
145,21.9164,25.0112
146,24.2966,25.0063
147,23.6970,24.9974
148,32.1134,25.0454
149,35.4422,25.1152
