Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,54.7367,54.7367,57.7062,45.6258,64.0284,54.7367,54.7367,57.7062,45.6258,64.0284
2,57.5892,57.5892,60.3779,49.6396,49.6396,56.1630,56.1630,59.0421,47.6327,56.8340
3,57.9009,57.8989,60.5992,50.3403,50.3403,56.7423,56.7416,59.5611,48.5352,54.6694
4,56.7294,56.7275,59.3299,49.9416,49.9416,56.7390,56.7381,59.5033,48.8868,53.4875
5,54.1642,54.1626,56.4165,49.1456,49.1456,56.2241,56.2230,58.8860,48.9386,52.6191
6,61.9825,61.9774,55.6523,47.8590,47.8590,57.1838,57.1821,58.3470,48.7586,51.8257
7,59.1850,59.1791,54.2044,44.1139,44.1139,57.4697,57.4674,57.7552,48.0951,50.7240
8,58.9592,58.5528,54.1446,43.8625,43.8625,57.6559,57.6030,57.3039,47.5660,49.8663
9,50.1083,48.6503,50.5569,41.4215,41.4215,56.8173,56.6083,56.5542,46.8833,48.9280
10,47.0550,46.5960,49.9768,38.6494,40.5618,55.8410,55.6071,55.8965,46.0599,48.0914
11,57.7948,56.9659,51.9292,49.0852,49.4124,56.0187,55.7306,55.5358,46.3349,48.2115
12,53.6872,53.1716,53.4094,43.8706,43.8706,55.8244,55.5173,55.3586,46.1296,47.8498
13,43.3524,42.2597,49.7703,35.9367,35.9367,54.8650,54.4975,54.9287,45.3455,46.9334
14,41.5700,41.1654,45.0515,35.4346,35.4346,53.9153,53.5452,54.2232,44.6376,46.1120
15,39.4393,38.4437,40.4724,30.3085,30.3085,52.9503,52.5385,53.3065,43.6823,45.0585
16,33.0287,32.2242,33.5723,33.9216,34.0972,51.7052,51.2688,52.0731,43.0723,44.3734
17,36.1153,35.0305,30.6956,36.0453,36.9208,50.7881,50.3136,50.8156,42.6589,43.9350
