Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,54.7367,54.7367,57.7062,45.6258,64.0284,54.7367,54.7367,57.7062,45.6258,64.0284
2,56.4790,56.4790,59.4182,47.8113,47.8113,55.6078,55.6078,58.5622,46.7185,55.9198
3,56.7294,56.7275,59.3305,49.9416,49.9416,55.9817,55.9811,58.8183,47.7929,53.9271
4,56.7294,56.7275,59.3299,49.9416,49.9416,56.1686,56.1677,58.9462,48.3301,52.9307
5,56.7294,56.7275,59.3293,49.9416,49.9416,56.2808,56.2797,59.0228,48.6524,52.3329
6,64.2663,64.2609,57.4694,48.7184,48.7184,57.6117,57.6099,58.7639,48.6634,51.7305
7,59.1850,59.1791,54.2044,44.1139,44.1139,57.8365,57.8340,58.1126,48.0135,50.6424
8,58.9592,58.5528,54.1446,43.8625,43.8625,57.9768,57.9239,57.6166,47.4946,49.7949
9,52.3370,51.2025,49.7242,43.3323,43.3323,57.3502,57.1771,56.7396,47.0321,49.0768
10,48.8584,48.3108,52.9981,40.1622,41.7745,56.5010,56.2904,56.3655,46.3451,48.3466
11,56.8707,56.4913,53.8274,47.4716,49.2899,56.5346,56.3087,56.1347,46.4475,48.4324
12,53.6872,53.1716,56.1633,43.8706,43.8706,56.2973,56.0473,56.1371,46.2328,48.0522
13,50.9508,49.4203,55.4020,43.3664,43.3664,55.8860,55.5375,56.0806,46.0123,47.6918
14,43.3524,42.2597,52.7555,35.9367,35.9367,54.9908,54.5891,55.8431,45.2926,46.8521
15,41.4434,41.0525,48.3142,35.6652,35.6652,54.0876,53.6867,55.3411,44.6508,46.1063
16,39.4393,38.4437,43.3047,30.3085,30.3085,53.1721,52.7340,54.5889,43.7544,45.1190
17,33.0287,32.2242,35.8440,33.9216,34.0972,51.9872,51.5275,53.4862,43.1760,44.4706
18,35.7911,35.0202,31.6033,35.2585,36.9898,51.0874,50.6104,52.2705,42.7361,44.0550
19,54.9140,54.5654,32.4226,51.1495,55.3863,51.2888,50.8186,51.2259,43.1789,44.6514
20,54.9140,54.5654,35.5126,51.1495,55.3863,51.4701,51.0059,50.4402,43.5775,45.1881
21,56.0738,55.7154,37.6851,54.0461,59.4790,51.6893,51.2302,49.8328,44.0760,45.8687
22,55.5394,55.2065,42.5154,52.9575,54.7110,51.8643,51.4109,49.5002,44.4797,46.2706
23,53.6671,53.7522,47.4916,51.0168,53.3241,51.9427,51.5127,49.4129,44.7639,46.5773
24,52.9074,53.0065,45.1617,50.5104,52.6135,51.9829,51.5750,49.2358,45.0033,46.8288
25,54.8689,54.3690,47.0646,50.9842,59.3273,52.0983,51.6867,49.1489,45.2426,47.3287
26,53.4275,52.9571,47.3430,52.4918,53.6100,52.1494,51.7356,49.0795,45.5214,47.5703
27,47.0251,46.2775,46.3887,44.2757,55.2928,51.9597,51.5334,48.9798,45.4753,47.8563
28,48.1018,47.5476,43.7749,45.2004,54.1050,51.8219,51.3911,48.7939,45.4654,48.0795
29,48.6321,47.8698,38.6666,49.4801,51.3609,51.7119,51.2697,48.4447,45.6039,48.1926
30,45.3782,43.8193,36.6388,41.7944,41.7944,51.5008,51.0213,48.0512,45.4769,47.9794
31,45.2336,43.9208,36.3839,43.3374,43.3374,51.2986,50.7923,47.6748,45.4079,47.8296
32,45.6515,44.4519,39.1670,44.6105,44.6105,51.1221,50.5941,47.4089,45.3830,47.7290
33,44.7819,43.5725,43.6938,43.4153,43.4153,50.9300,50.3814,47.2963,45.3233,47.5983
34,42.7634,41.6517,43.0719,40.5374,46.1449,50.6898,50.1246,47.1721,45.1826,47.5556
35,44.1894,43.2436,43.4980,42.5148,46.4178,50.5041,49.9280,47.0671,45.1063,47.5230
36,43.3534,43.1021,44.1259,41.2356,41.2356,50.3054,49.7384,46.9854,44.9988,47.3484
37,44.2056,43.9445,44.7061,42.8898,42.8898,50.1406,49.5818,46.9238,44.9418,47.2279
38,44.0001,43.6792,44.8316,44.9335,44.9335,49.9790,49.4265,46.8688,44.9416,47.1675
39,44.5124,44.5091,45.9920,46.3739,46.4343,49.8388,49.3004,46.8463,44.9783,47.1487
40,44.5813,44.9276,46.0755,46.6365,46.6365,49.7074,49.1911,46.8270,45.0198,47.1359
41,44.6738,45.0944,46.2178,47.0524,47.0524,49.5846,49.0911,46.8122,45.0694,47.1339
42,45.1023,45.5744,46.4584,47.9713,47.9713,49.4779,49.0074,46.8037,45.1384,47.1538
43,44.5241,44.9825,46.1653,47.4142,47.4142,49.3627,48.9138,46.7889,45.1914,47.1599
44,36.3027,37.8456,43.9417,35.1438,35.1438,49.0659,48.6623,46.7242,44.9630,46.8868
45,42.1475,42.6081,43.1183,43.9955,44.8436,48.9121,48.5277,46.6440,44.9415,46.8414
46,40.7776,41.7032,42.3363,42.5101,45.2900,48.7353,48.3794,46.5504,44.8887,46.8076
47,40.1416,41.0551,41.6205,42.1967,44.3316,48.5524,48.2235,46.4455,44.8314,46.7550
48,26.2096,27.8499,35.8098,27.9500,28.0938,48.0870,47.7991,46.2239,44.4797,46.3662
49,30.5007,31.1730,32.5857,26.5024,26.5024,47.7281,47.4598,45.9456,44.1128,45.9608
50,24.9486,26.3112,26.5396,26.8083,27.6182,47.2725,47.0368,45.5575,43.7667,45.5940
51,22.5854,23.2478,23.8810,23.8265,23.8265,46.7884,46.5704,45.1324,43.3757,45.1671
52,25.7225,26.3088,24.4548,26.2446,26.7451,46.3833,46.1807,44.7348,43.0463,44.8129
53,23.7111,24.1453,24.0963,25.6629,27.7871,45.9555,45.7649,44.3454,42.7183,44.4916
54,24.3749,24.8979,23.8237,26.5070,26.5070,45.5559,45.3785,43.9654,42.4181,44.1586
55,22.9823,22.9711,23.0199,24.4894,24.6679,45.1455,44.9711,43.5845,42.0921,43.8042
56,21.6220,22.2099,22.5943,24.0207,24.0941,44.7254,44.5647,43.2097,41.7694,43.4522
57,24.5462,25.5283,26.0524,26.6621,30.2741,44.3714,44.2307,42.9087,41.5044,43.2210
58,25.1892,25.5380,26.4996,26.6640,30.3607,44.0406,43.9084,42.6258,41.2485,42.9993
59,23.2112,25.8151,26.8746,27.2401,28.8242,43.6876,43.6017,42.3588,41.0111,42.7591
60,22.5117,24.9742,25.3528,24.3520,29.2039,43.3347,43.2913,42.0754,40.7334,42.5331
61,22.4266,26.1705,24.8565,22.2048,30.3075,42.9919,43.0106,41.7931,40.4297,42.3327
62,26.4665,28.0812,24.6098,28.4188,30.8472,42.7254,42.7698,41.5160,40.2359,42.1475
63,27.1876,27.8081,25.1154,28.6368,32.5571,42.4787,42.5323,41.2556,40.0518,41.9952
64,26.3770,30.6660,24.7485,29.7384,38.3785,42.2272,42.3469,40.9977,39.8907,41.9387
65,27.7734,30.7804,26.9422,31.8248,35.2340,42.0048,42.1690,40.7815,39.7666,41.8356
66,28.7287,31.9126,29.5773,33.3434,36.5346,41.8036,42.0136,40.6117,39.6693,41.7553
67,35.2978,38.1958,30.9021,34.9486,44.2211,41.7065,41.9566,40.4668,39.5988,41.7921
68,31.9900,35.5150,30.1213,33.3938,45.4136,41.5636,41.8619,40.3147,39.5076,41.8453
69,30.7196,33.5985,28.7957,32.1663,42.6296,41.4065,41.7421,40.1477,39.4012,41.8567
70,31.5789,34.4932,29.6596,32.7824,43.1846,41.2661,41.6385,39.9979,39.3066,41.8757
71,30.4999,33.0876,31.4592,32.0645,42.0183,41.1145,41.5181,39.8776,39.2046,41.8777
72,30.4851,31.3627,32.1911,31.8881,39.7135,40.9668,41.3771,39.7709,39.1030,41.8476
73,27.1999,25.2565,31.5900,27.5697,30.4950,40.7782,41.1562,39.6588,38.9450,41.6921
74,26.8206,25.0354,29.4365,21.9885,29.7601,40.5896,40.9384,39.5207,38.7159,41.5308
