Frame,MSE_KF,Avg_MSE_KF
1,19.6468,19.6468
2,20.2497,19.9483
3,19.6561,19.8509
4,19.6929,19.8114
5,20.3222,19.9135
6,20.4094,19.9962
7,19.5068,19.9263
8,19.6836,19.8959
9,20.1446,19.9236
10,20.1279,19.9440
11,20.3214,19.9783
12,20.6468,20.0340
13,20.3534,20.0586
14,20.8608,20.1159
15,20.1584,20.1187
16,20.5033,20.1428
17,20.5001,20.1638
18,21.0485,20.2129
19,19.3676,20.1684
20,18.9908,20.1095
21,19.6113,20.0858
22,24.1430,20.2702
23,25.1576,20.4827
24,23.8945,20.6249
25,24.6312,20.7851
26,24.9949,20.9471
27,25.6675,21.1219
28,26.4457,21.3120
29,25.4320,21.4541
30,25.1255,21.5765
31,26.6529,21.7402
32,26.5044,21.8891
33,24.3288,21.9630
34,22.7191,21.9853
35,22.1484,21.9899
36,20.8702,21.9588
37,18.4512,21.8640
38,16.7829,21.7303
39,16.4520,21.5950
40,17.3318,21.4884
41,17.6801,21.3955
42,18.2378,21.3203
43,19.0780,21.2682
44,19.1062,21.2190
45,18.7720,21.1647
46,19.2107,21.1222
47,18.7636,21.0720
48,20.3924,21.0578
49,22.2853,21.0829
50,21.5736,21.0927
51,20.4905,21.0809
52,17.2023,21.0063
53,18.1034,20.9515
54,17.9346,20.8957
55,17.0806,20.8263
56,18.2310,20.7800
57,18.0529,20.7321
58,18.8712,20.7000
59,20.3865,20.6947
60,24.4317,20.7570
61,22.2714,20.7818
62,19.3757,20.7592
63,25.3159,20.8315
64,30.9270,20.9892
65,46.7198,21.3851
66,50.1926,21.8216
67,43.7992,22.1496
68,39.4907,22.4046
69,32.6842,22.5536
70,27.9567,22.6308
71,28.6922,22.7161
72,28.9992,22.8034
73,32.4630,22.9357
74,31.5920,23.0527
75,30.8408,23.1565
76,31.7051,23.2690
77,30.9722,23.3691
78,30.3554,23.4586
79,30.6830,23.5501
80,29.6522,23.6264
81,29.3395,23.6969
82,27.7573,23.7464
83,27.0465,23.7862
84,26.5849,23.8195
85,25.8233,23.8431
86,26.1300,23.8697
87,25.7464,23.8912
88,25.6955,23.9117
89,25.4458,23.9290
90,25.5590,23.9471
91,25.2390,23.9613
92,24.9906,23.9725
93,25.1185,23.9848
94,24.0815,23.9858
95,22.5757,23.9710
96,22.3319,23.9539
97,21.8621,23.9323
98,22.2216,23.9149
99,20.4459,23.8798
100,20.0181,23.8412
101,23.7632,23.8404
102,20.6726,23.8094
103,17.5174,23.7483
104,15.2262,23.6664
105,13.9781,23.5741
106,13.8438,23.4823
107,13.8397,23.3922
108,14.0643,23.3058
109,13.5243,23.2161
110,14.5908,23.1377
111,13.8882,23.0543
112,13.7168,22.9710
113,12.3559,22.8770
114,11.3430,22.7758
115,9.7672,22.6627
116,10.2540,22.5558
117,21.0550,22.5429
118,22.9039,22.5460
119,14.3846,22.4774
120,14.1025,22.4076
121,13.6267,22.3350
122,12.5760,22.2551
123,12.5935,22.1765
124,12.3404,22.0972
125,12.0068,22.0165
126,11.9185,21.9363
