Frame,MSE_KF,Avg_MSE_KF
1,26.8797,26.8797
2,27.2161,27.0479
3,26.2564,26.7841
4,25.9718,26.5810
5,25.0793,26.2807
6,20.1253,25.2548
7,21.5114,24.7200
8,23.7931,24.6041
9,22.8344,24.4075
10,22.6072,24.2275
11,23.0085,24.1167
12,24.2110,24.1245
13,24.4289,24.1479
14,25.9680,24.2779
15,17.0970,23.7992
16,11.1225,23.0069
17,7.9646,22.1221
18,7.6981,21.3207
19,9.2602,20.6860
20,8.5665,20.0800
21,11.1220,19.6534
22,13.8093,19.3878
23,17.2654,19.2955
24,19.6638,19.3109
25,21.1555,19.3846
26,20.8031,19.4392
27,15.4308,19.2907
28,16.0259,19.1741
29,26.4840,19.4262
30,29.4390,19.7600
31,33.4056,20.2001
32,36.4969,20.7094
33,37.1618,21.2080
34,39.2726,21.7393
35,49.5364,22.5335
36,56.3223,23.4721
37,15.0444,23.2443
38,12.4789,22.9610
39,11.1382,22.6578
40,10.9504,22.3652
41,11.4511,22.0990
42,12.7987,21.8775
43,12.2128,21.6528
44,12.9586,21.4552
45,8.9476,21.1772
46,5.3711,20.8336
47,3.6160,20.4673
48,4.5565,20.1358
49,6.1369,19.8501
50,20.4873,19.8629
51,23.7758,19.9396
52,25.8414,20.0531
53,25.9292,20.1639
54,25.6535,20.2656
55,25.8512,20.3672
56,26.1122,20.4698
57,21.0124,20.4793
58,17.3867,20.4260
59,15.7814,20.3472
60,15.4017,20.2648
61,11.0466,20.1137
