Frame,MSE_KF,Avg_MSE_KF
1,17.2829,17.2829
2,18.0147,17.6488
3,18.4363,17.9113
4,17.6139,17.8369
5,16.5182,17.5732
6,14.5966,17.0771
7,15.1972,16.8085
8,14.7158,16.5469
9,14.7877,16.3515
10,14.8528,16.2016
11,15.3312,16.1225
12,13.8742,15.9351
13,13.9358,15.7813
14,12.4502,15.5434
15,11.9250,15.3022
16,11.6969,15.0768
17,10.6715,14.8177
18,12.0034,14.6613
19,14.0824,14.6309
20,18.7192,14.8353
21,23.3441,15.2405
22,29.9045,15.9070
23,34.2599,16.7050
24,31.2387,17.3105
25,31.7708,17.8890
26,37.2862,18.6350
27,39.6095,19.4118
28,38.7267,20.1017
29,32.9627,20.5451
30,35.6121,21.0474
31,43.6389,21.7761
32,16.6725,21.6166
33,13.2049,21.3617
34,9.5294,21.0137
35,7.5036,20.6277
36,9.4190,20.3164
37,9.5159,20.0245
38,13.9933,19.8658
39,13.7447,19.7088
40,14.9672,19.5903
41,18.9619,19.5749
42,19.6680,19.5772
43,23.2520,19.6626
44,26.2824,19.8131
45,29.1554,20.0207
46,31.8397,20.2776
47,31.1275,20.5085
48,29.2764,20.6911
49,26.5867,20.8114
50,26.0480,20.9162
51,33.6370,21.1656
52,40.5747,21.5388
53,38.8767,21.8660
54,39.8590,22.1992
55,17.3319,22.1107
56,31.2783,22.2744
57,31.1595,22.4303
58,30.8769,22.5759
59,30.5935,22.7118
60,28.6540,22.8108
61,29.8270,22.9258
62,30.4371,23.0470
63,30.9981,23.1732
64,33.0163,23.3270
65,29.4853,23.4217
66,31.7503,23.5479
67,27.5849,23.6082
68,28.3120,23.6774
69,33.7916,23.8239
70,22.7503,23.8086
71,18.9465,23.7401
72,13.5984,23.5993
73,5.0929,23.3458
74,3.3296,23.0753
75,4.2444,22.8242
76,3.5547,22.5706
77,4.0709,22.3304
78,5.4944,22.1145
79,5.7003,21.9068
80,6.2732,21.7113
81,6.8746,21.5282
