Frame,MSE_KF,Avg_MSE_KF
1,28.3019,28.3019
2,27.9135,28.1077
3,27.8312,28.0156
4,27.7858,27.9581
5,27.7858,27.9237
6,27.7858,27.9007
7,28.6198,28.0034
8,28.5255,28.0687
9,28.8147,28.1516
10,29.6176,28.2982
11,30.6870,28.5153
12,30.6185,28.6906
13,30.5561,28.8341
14,30.5177,28.9544
15,30.5045,29.0577
16,30.4959,29.1476
17,30.3455,29.2181
18,31.6981,29.3558
19,31.6702,29.4776
20,33.1054,29.6590
21,34.1102,29.8710
22,35.3558,30.1203
23,38.0193,30.4637
24,38.4348,30.7959
25,39.4966,31.1439
26,39.3114,31.4580
27,36.9803,31.6626
28,36.3802,31.8310
29,33.9601,31.9045
30,33.3565,31.9529
31,33.0488,31.9882
32,32.2150,31.9953
33,31.0916,31.9679
34,31.7210,31.9607
35,31.8157,31.9565
36,30.6737,31.9209
37,32.0505,31.9244
38,34.8565,32.0015
39,39.7670,32.2007
40,40.4231,32.4062
41,29.2765,32.3299
42,30.3380,32.2825
43,30.0455,32.2304
44,32.2248,32.2303
45,32.7150,32.2411
46,31.3373,32.2214
47,29.6275,32.1662
48,29.5055,32.1108
49,29.5906,32.0594
50,29.5185,32.0086
51,28.5917,31.9416
52,28.6007,31.8773
53,28.3808,31.8113
54,21.2369,31.6155
55,18.9920,31.3860
56,16.7286,31.1243
57,15.3279,30.8471
58,14.7701,30.5699
59,14.6817,30.3006
60,14.7291,30.0411
61,20.0411,29.8772
62,19.9084,29.7164
63,19.3453,29.5518
64,19.4086,29.3933
65,19.2221,29.2368
66,18.9456,29.0809
67,19.0826,28.9317
68,18.8220,28.7830
69,19.6738,28.6510
70,19.8254,28.5249
71,19.4567,28.3972
72,19.1745,28.2691
73,19.1071,28.1436
74,18.9407,28.0192
75,18.7377,27.8955
76,18.6619,27.7740
77,18.7517,27.6568
78,18.5515,27.5401
79,18.9989,27.4319
80,19.8433,27.3371
81,20.5573,27.2534
82,20.4816,27.1708
83,20.9607,27.0960
84,21.5049,27.0294
85,20.5221,26.9529
86,21.0214,26.8839
87,19.9009,26.8036
88,18.6479,26.7109
89,18.4777,26.6184
90,18.5852,26.5292
91,18.6264,26.4423
92,18.7106,26.3583
93,18.7100,26.2761
94,18.6729,26.1952
95,18.7785,26.1171
96,18.7468,26.0403
97,19.0638,25.9684
98,19.1760,25.8991
99,20.0027,25.8395
100,22.2276,25.8034
101,26.3920,25.8092
102,27.3954,25.8248
103,27.7924,25.8439
104,28.6658,25.8710
105,31.1491,25.9213
106,31.2506,25.9716
107,29.5941,26.0054
108,23.4946,25.9822
109,19.5991,25.9236
110,17.3837,25.8460
111,17.6799,25.7724
112,19.3796,25.7153
113,20.5106,25.6693
114,18.9684,25.6105
115,18.2422,25.5464
116,19.1134,25.4910
117,20.4582,25.4480
118,20.9696,25.4100
119,24.1719,25.3996
120,26.8862,25.4120
121,32.4372,25.4700
