Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,53.5468,53.5468,56.5400,44.3808,62.9489,53.5468,53.5468,56.5400,44.3808,62.9489
2,57.5912,57.5912,60.3758,49.6616,49.6616,55.5690,55.5690,58.4579,47.0212,56.3053
3,57.9028,57.9009,60.5971,50.3620,50.3620,56.3469,56.3463,59.1710,48.1348,54.3242
4,57.9028,57.9009,60.5965,50.3620,50.3620,56.7359,56.7349,59.5274,48.6916,53.3336
5,56.7312,56.7293,59.3272,49.9625,49.9625,56.7349,56.7338,59.4873,48.9458,52.6594
6,64.2690,64.2636,57.4615,48.7217,48.7217,57.9906,57.9888,59.1497,48.9084,52.0031
7,59.1910,59.1850,54.1771,44.1285,44.1285,58.1621,58.1597,58.4393,48.2256,50.8782
8,59.7667,59.5292,54.5853,44.3871,44.3871,58.3627,58.3308,57.9576,47.7458,50.0668
9,58.9552,58.5468,55.0686,43.8625,43.8625,58.4285,58.3548,57.6366,47.3143,49.3774
10,50.1069,48.6485,57.7210,41.4226,41.4226,57.5963,57.3842,57.6450,46.7251,48.5819
11,48.8538,48.3089,56.2929,40.1665,41.7856,56.8016,56.5592,57.5221,46.1289,47.9641
12,55.4486,55.0824,55.2196,46.1155,48.0283,56.6888,56.4361,57.3302,46.1278,47.9694
13,53.6858,53.1714,57.3230,43.8554,43.8554,56.4578,56.1850,57.3297,45.9530,47.6530
14,51.0118,49.4467,54.8328,43.5793,43.5793,56.0688,55.7037,57.1513,45.7834,47.3620
15,43.3602,42.2651,51.2403,35.9367,35.9367,55.2216,54.8078,56.7573,45.1270,46.6003
16,41.4435,41.0553,47.1055,35.6676,35.6676,54.3604,53.9482,56.1540,44.5358,45.9170
17,40.9485,40.0744,43.1484,36.5094,36.5094,53.5715,53.1321,55.3890,44.0636,45.3636
18,39.4501,38.4537,39.8995,30.3296,30.3296,52.7870,52.3167,54.5285,43.3006,44.5284
19,33.0315,32.2252,34.3986,33.9273,34.1031,51.7472,51.2592,53.4690,42.8073,43.9797
20,35.7931,35.0198,31.7577,35.2639,36.9895,50.9495,50.4472,52.3834,42.4301,43.6302
21,54.9202,54.5730,33.1889,51.1507,55.4116,51.1386,50.6437,51.4694,42.8454,44.1912
22,54.9202,54.5730,35.7532,51.1507,55.4116,51.3105,50.8223,50.7550,43.2229,44.7012
23,56.0710,55.7129,37.5015,54.0452,59.4675,51.5175,51.0350,50.1788,43.6934,45.3432
24,55.5450,55.2121,42.2512,52.9635,54.7490,51.6853,51.2090,49.8485,44.0797,45.7352
25,53.6721,53.7572,47.2630,51.0103,53.3519,51.7647,51.3109,49.7450,44.3569,46.0398
26,54.8692,54.3676,45.7111,50.9793,59.3103,51.8841,51.4285,49.5899,44.6116,46.5502
27,48.8823,48.6056,44.6485,44.5328,52.5623,51.7730,51.3239,49.4069,44.6087,46.7729
28,53.4276,52.9576,44.8948,52.4897,53.6044,51.8321,51.3823,49.2457,44.8902,47.0169
29,47.0218,46.2768,43.5721,44.2759,55.3012,51.6662,51.2062,49.0501,44.8690,47.3025
30,48.1021,47.5489,41.0491,45.1742,54.1058,51.5474,51.0843,48.7834,44.8792,47.5293
31,48.0495,47.3068,36.7519,48.9266,50.7904,51.4346,50.9625,48.3953,45.0097,47.6345
32,47.5557,46.0012,37.5684,43.8425,43.8425,51.3133,50.8074,48.0569,44.9733,47.5160
33,45.3724,44.0275,36.5554,43.3520,43.3520,51.1333,50.6020,47.7084,44.9241,47.3898
34,45.7877,44.5586,39.9306,44.6174,44.6174,50.9761,50.4242,47.4796,44.9151,47.3083
35,44.7833,43.5758,43.7511,43.4132,43.4132,50.7992,50.2286,47.3731,44.8722,47.1970
36,43.5133,42.3897,43.8768,41.2055,46.8487,50.5968,50.0108,47.2760,44.7703,47.1873
37,44.1903,43.2437,43.6996,42.5035,46.4225,50.4236,49.8279,47.1793,44.7091,47.1667
38,44.2093,43.9463,44.6707,42.9102,42.9102,50.2601,49.6731,47.1133,44.6617,47.0546
39,44.0023,43.6800,44.9661,44.9330,44.9330,50.0996,49.5195,47.0583,44.6687,47.0002
40,43.3809,43.2227,44.7037,44.7017,44.7666,49.9317,49.3621,46.9994,44.6695,46.9444
41,44.3547,44.7024,46.2006,46.4605,46.4605,49.7956,49.2484,46.9799,44.7132,46.9326
42,44.4455,44.8669,46.2144,46.8740,46.8740,49.6683,49.1441,46.9617,44.7646,46.9312
43,45.1031,45.5749,46.6303,47.9713,47.9713,49.5621,49.0611,46.9540,44.8392,46.9554
44,44.5236,44.9828,46.3185,47.4160,47.4160,49.4476,48.9684,46.9395,44.8978,46.9659
45,36.9208,37.7819,44.5801,32.9148,32.9148,49.1692,48.7198,46.8871,44.6315,46.6536
46,36.3026,37.8437,40.7612,35.1390,35.1390,48.8895,48.4834,46.7539,44.4251,46.4033
47,42.1480,42.6080,40.0188,43.9917,44.8405,48.7461,48.3584,46.6106,44.4159,46.3700
48,40.7793,41.7054,38.8949,42.5090,45.2901,48.5801,48.2198,46.4499,44.3762,46.3475
49,40.2995,41.2213,37.9961,42.2941,44.4645,48.4111,48.0769,46.2774,44.3337,46.3091
50,26.2670,27.9081,32.5978,28.0698,28.1301,47.9682,47.6736,46.0038,44.0084,45.9455
51,26.2991,27.9249,29.3428,28.1453,28.2104,47.5433,47.2863,45.6771,43.6974,45.5978
52,26.8160,28.1487,24.9928,27.2124,28.2620,47.1447,46.9183,45.2793,43.3804,45.2644
53,25.6517,26.8437,23.8222,26.6266,27.4536,46.7392,46.5395,44.8745,43.0642,44.9284
54,24.7550,25.5830,23.8962,26.0444,26.5869,46.3321,46.1514,44.4860,42.7491,44.5887
55,23.2312,23.5513,23.6483,25.0409,27.0080,45.9121,45.7405,44.1071,42.4271,44.2690
56,23.8688,24.2543,23.9975,25.8071,25.8071,45.5184,45.3568,43.7480,42.1303,43.9394
57,22.9821,22.9716,26.7850,24.4869,24.6679,45.1231,44.9641,43.4504,41.8208,43.6013
58,21.6190,22.2115,24.8137,24.0098,24.0959,44.7178,44.5718,43.1291,41.5137,43.2650
59,24.5289,25.5282,27.6712,26.6595,30.2767,44.3756,44.2491,42.8671,41.2619,43.0448
60,25.1878,25.5310,27.5308,26.6630,30.3621,44.0558,43.9371,42.6115,41.0186,42.8335
61,23.2091,25.8147,27.0369,27.2442,28.8248,43.7141,43.6400,42.3562,40.7928,42.6038
62,22.6336,24.9741,25.5713,25.7377,28.8070,43.3741,43.3389,42.0854,40.5500,42.3813
