Frame,MSE_KF,Avg_MSE_KF
1,12.6941,12.6941
2,12.9326,12.8134
3,12.9326,12.8531
4,12.5336,12.7732
5,13.0057,12.8197
6,13.0353,12.8557
7,13.3776,12.9302
8,13.5188,13.0038
9,14.4542,13.1650
10,13.7951,13.2280
11,14.8668,13.3770
12,15.4472,13.5495
13,15.1347,13.6714
14,13.9746,13.6931
15,14.2769,13.7320
16,14.3788,13.7724
17,15.1034,13.8507
18,15.8824,13.9636
19,19.6496,14.2628
20,20.1751,14.5585
21,21.3650,14.8826
22,21.5038,15.1835
23,24.3501,15.5821
24,32.1382,16.2719
25,35.3270,17.0341
26,27.7137,17.4449
27,29.1413,17.8781
28,29.9654,18.3098
29,32.1054,18.7855
30,34.4636,19.3081
31,34.8767,19.8103
32,33.0327,20.2235
33,34.2672,20.6491
34,38.5102,21.1744
35,38.9209,21.6814
36,39.7787,22.1841
37,40.4253,22.6771
38,36.8633,23.0505
39,36.6114,23.3982
40,32.5340,23.6266
41,25.0056,23.6602
42,22.6229,23.6355
43,19.5134,23.5397
44,18.9602,23.4356
45,17.2340,23.2978
46,19.6257,23.2179
47,20.6115,23.1625
48,20.8920,23.1152
49,20.8355,23.0687
50,20.8724,23.0247
51,20.6059,22.9773
52,20.5773,22.9311
53,20.5482,22.8862
54,18.7146,22.8089
55,16.0873,22.6867
56,14.4211,22.5391
57,14.4002,22.3963
58,14.5892,22.2617
59,13.2361,22.1088
60,14.3200,21.9789
61,14.9810,21.8642
62,16.0193,21.7699
63,16.5423,21.6870
64,16.2834,21.6025
65,15.1845,21.5038
66,15.2974,21.4098
67,13.7284,21.2951
68,12.4933,21.1657
69,11.8298,21.0304
70,13.3870,20.9212
71,15.5322,20.8453
72,16.1103,20.7795
73,16.1016,20.7154
74,17.0926,20.6665
75,16.2461,20.6075
76,14.7956,20.5311
77,14.1367,20.4480
78,13.0674,20.3534
79,13.7674,20.2700
80,14.6604,20.1999
81,15.1637,20.1377
82,17.3103,20.1033
83,18.0023,20.0779
84,18.0427,20.0537
85,18.8475,20.0395
86,20.2910,20.0424
87,22.3842,20.0694
88,24.1018,20.1152
89,25.7408,20.1784
90,26.4909,20.2485
91,27.0593,20.3234
92,29.0249,20.4180
93,30.2764,20.5240
94,30.2685,20.6276
95,29.6846,20.7230
96,32.6026,20.8467
97,32.0517,20.9622
98,31.3747,21.0685
99,30.8818,21.1676
100,31.4182,21.2701
101,33.4898,21.3911
102,34.3729,21.5184
103,38.1490,21.6798
104,40.8226,21.8639
105,44.7765,22.0821
106,43.3946,22.2832
107,41.9803,22.4673
108,40.9920,22.6388
109,40.9968,22.8072
110,43.7740,22.9978
111,43.9164,23.1863
112,44.9485,23.3806
113,46.0694,23.5814
114,43.4228,23.7554
115,43.0659,23.9233
116,41.4845,24.0747
117,39.8885,24.2099
118,37.8876,24.3258
119,37.0962,24.4331
120,36.7119,24.5354
121,34.5285,24.6180
122,35.3024,24.7056
123,37.7336,24.8115
124,40.1403,24.9351
125,39.8737,25.0546
126,39.1519,25.1665
127,41.0336,25.2915
128,43.4059,25.4330
129,49.0837,25.6163
130,56.4844,25.8538
131,65.9167,26.1596
132,60.4942,26.4197
133,56.5722,26.6464
134,53.9926,26.8505
135,54.4990,27.0553
136,53.6758,27.2510
137,55.3073,27.4558
138,53.0924,27.6416
139,48.4630,27.7914
140,40.8836,27.8849
141,35.7318,27.9406
142,29.1021,27.9487
143,28.0613,27.9495
144,16.9759,27.8733
145,16.0089,27.7915
146,18.7127,27.7293
147,18.9164,27.6694
148,24.3232,27.6467
149,26.0971,27.6363
150,17.9568,27.5718
151,27.9101,27.5741
152,29.4429,27.5863
153,29.7698,27.6006
154,29.7356,27.6145
155,23.5870,27.5885
156,21.5040,27.5495
