Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,48.6665,48.6665,49.2901,46.6334,57.1633,48.6665,48.6665,49.2901,46.6334,57.1633
2,52.4197,52.4197,53.0973,49.1882,49.7028,50.5431,50.5431,51.1937,47.9108,53.4331
3,52.4197,52.4197,53.0973,49.1882,49.7028,51.1686,51.1686,51.8282,48.3366,52.1897
4,53.2028,53.2029,53.9041,49.7329,49.7329,51.6772,51.6772,52.3472,48.6857,51.5755
5,53.2028,53.2029,53.9041,49.7329,49.7329,51.9823,51.9823,52.6586,48.8951,51.2070
6,53.8401,53.8400,53.9367,49.8072,49.8072,52.2919,52.2920,52.8716,49.0471,50.9737
7,55.4075,55.4076,54.9700,54.0695,56.1326,52.7370,52.7370,53.1714,49.7646,51.7107
8,53.6129,53.6129,55.6363,45.0007,55.1119,52.8465,52.8465,53.4795,49.1691,52.1358
9,53.9509,53.9509,56.3814,45.2565,45.2565,52.9692,52.9692,53.8019,48.7344,51.3715
10,53.9658,53.9658,56.9818,44.6538,44.6538,53.0689,53.0689,54.1199,48.3263,50.6997
11,55.0098,55.0100,56.8346,52.1534,52.1534,53.2453,53.2454,54.3667,48.6743,50.8318
12,54.5223,54.5224,56.9787,46.7330,46.7330,53.3517,53.3518,54.5844,48.5125,50.4903
13,52.2159,52.2159,55.8311,51.2459,51.2459,53.2644,53.2644,54.6803,48.7227,50.5484
14,55.1267,55.1267,57.0090,45.6011,45.6011,53.3974,53.3974,54.8466,48.4998,50.1950
15,55.1083,55.1084,56.9084,45.5868,45.5868,53.5114,53.5115,54.9841,48.3056,49.8878
16,54.9008,54.9006,56.7883,44.9644,44.9644,53.5983,53.5983,55.0968,48.0967,49.5801
17,55.6522,55.6521,57.2501,45.9338,45.9338,53.7191,53.7191,55.2235,47.9695,49.3656
18,56.7976,56.7977,59.0639,46.8980,46.8980,53.8901,53.8902,55.4368,47.9100,49.2285
19,59.2515,59.2515,59.9884,52.8262,52.8262,54.1723,54.1723,55.6764,48.1687,49.4179
20,59.1277,59.1275,60.2005,51.9128,51.9128,54.4201,54.4201,55.9026,48.3559,49.5426
21,58.1832,58.1833,59.0217,50.6853,50.6853,54.5993,54.5993,56.0511,48.4669,49.5970
22,58.8329,58.8329,58.6523,52.0896,52.0896,54.7917,54.7917,56.1694,48.6315,49.7103
23,58.8020,58.8017,58.9501,51.8094,51.8094,54.9661,54.9661,56.2903,48.7697,49.8016
24,60.4664,60.4662,60.7074,56.0005,56.0005,55.1952,55.1952,56.4743,49.0710,50.0599
25,60.5199,60.5201,61.3697,55.3969,55.3969,55.4082,55.4082,56.6701,49.3240,50.2734
26,61.6476,61.6476,62.3724,53.3314,53.3314,55.6482,55.6482,56.8895,49.4782,50.3910
27,61.6493,61.6493,62.7944,51.7491,51.7491,55.8705,55.8705,57.1082,49.5623,50.4413
28,62.8314,62.8314,63.5886,55.6437,55.6437,56.1191,56.1191,57.3396,49.7795,50.6271
29,63.4467,63.4467,63.8403,55.6458,55.6458,56.3717,56.3717,57.5638,49.9817,50.8001
30,63.7444,63.7444,64.8397,55.9428,55.9428,56.6175,56.6175,57.8063,50.1804,50.9716
31,65.1198,65.1198,66.0556,57.1616,57.1616,56.8918,56.8918,58.0724,50.4056,51.1712
32,63.6660,63.6660,66.1230,51.8128,51.8128,57.1035,57.1035,58.3240,50.4496,51.1913
33,63.3101,63.3104,66.0290,50.1281,50.1281,57.2915,57.2916,58.5575,50.4399,51.1591
34,62.2890,62.2891,65.6315,46.6788,46.6788,57.4385,57.4385,58.7655,50.3293,51.0273
35,56.4733,56.4737,65.1317,36.2294,36.2294,57.4110,57.4110,58.9474,49.9264,50.6045
36,81.3991,81.3991,68.9481,71.0151,71.0151,58.0773,58.0773,59.2252,50.5122,51.1715
37,73.7054,73.7054,70.5234,68.9086,68.9086,58.4997,58.4997,59.5306,51.0094,51.6508
38,75.4398,75.4399,76.8919,60.3821,60.3821,58.9455,58.9455,59.9874,51.2560,51.8806
39,79.5641,79.5641,80.2419,63.7460,63.7460,59.4741,59.4742,60.5068,51.5763,52.1849
40,75.8902,75.8902,85.0656,60.5984,60.5984,59.8845,59.8846,61.1208,51.8019,52.3952
41,73.6984,73.6987,89.0876,50.2005,50.2005,60.2215,60.2215,61.8029,51.7628,52.3417
42,69.7517,69.7517,88.3401,45.9821,45.9821,60.4484,60.4484,62.4347,51.6252,52.1902
43,73.9523,73.9522,89.2349,53.7862,55.8072,60.7624,60.7625,63.0580,51.6754,52.2744
44,57.2983,57.2983,87.0403,47.6008,47.7641,60.6837,60.6837,63.6030,51.5828,52.1719
45,79.7253,79.7253,88.1410,68.7591,85.2343,61.1068,61.1069,64.1483,51.9645,52.9066
46,83.4336,83.4336,88.5376,72.3867,92.2557,61.5922,61.5922,64.6785,52.4085,53.7620
47,69.0478,69.0478,85.7727,65.6778,65.6778,61.7508,61.7509,65.1273,52.6908,54.0155
48,61.9415,61.9449,62.0549,59.6790,61.6239,61.7548,61.7549,65.0633,52.8364,54.1740
49,57.5427,57.5459,61.2761,55.4498,55.4498,61.6688,61.6690,64.9860,52.8897,54.2001
50,59.5442,59.5508,61.7371,59.1917,59.5492,61.6264,61.6266,64.9211,53.0158,54.3070
51,61.3648,61.3840,62.7448,60.8618,60.8618,61.6212,61.6219,64.8784,53.1696,54.4356
52,66.2228,66.2761,66.3805,65.6073,65.6073,61.7097,61.7114,64.9073,53.4088,54.6504
53,67.4384,67.5159,67.2583,65.1372,65.1372,61.8178,61.8209,64.9516,53.6301,54.8483
54,65.5062,65.5944,66.5179,63.9551,63.9551,61.8861,61.8908,64.9806,53.8213,55.0169
55,65.1512,65.1814,63.0273,61.1693,61.1693,61.9455,61.9506,64.9451,53.9549,55.1288
56,65.3779,64.1795,64.0183,63.3833,63.3833,62.0068,61.9904,64.9286,54.1232,55.2762
57,69.5429,68.4672,62.7284,67.4263,68.6509,62.1390,62.1040,64.8900,54.3566,55.5108
58,68.6508,68.8526,63.4473,66.0490,68.0034,62.2513,62.2204,64.8651,54.5582,55.7262
59,66.7872,67.0134,63.1312,64.5010,66.7568,62.3281,62.3016,64.8357,54.7267,55.9132
60,65.5569,65.7445,63.5960,63.5136,65.9395,62.3820,62.3590,64.8150,54.8732,56.0803
61,63.5121,63.0107,61.9233,61.2810,64.8545,62.4005,62.3697,64.7676,54.9782,56.2241
62,63.6458,63.0809,61.7411,61.6058,64.9719,62.4206,62.3812,64.7188,55.0851,56.3652
63,61.9591,61.4797,60.8982,60.6899,63.2533,62.4132,62.3669,64.6582,55.1741,56.4745
64,59.8433,59.7446,59.3616,58.7607,62.2491,62.3731,62.3259,64.5754,55.2301,56.5648
65,57.0078,56.4358,58.3315,56.1525,58.8181,62.2905,62.2353,64.4794,55.2443,56.5994
66,54.5278,53.8634,54.5469,53.7668,56.2736,62.1729,62.1084,64.3289,55.2219,56.5945
67,53.2971,52.5434,53.2034,52.2347,54.9519,62.0404,61.9657,64.1628,55.1774,56.5700
68,53.3555,52.1466,51.6545,51.6814,53.4517,61.9127,61.8213,63.9789,55.1259,56.5241
69,52.0403,50.8458,51.1129,50.6700,52.3115,61.7696,61.6622,63.7924,55.0614,56.4631
70,50.8350,49.8920,50.6186,50.6837,52.7235,61.6134,61.4941,63.6042,54.9988,56.4097
71,51.3481,49.7332,51.4430,51.5095,51.9730,61.4689,61.3284,63.4329,54.9497,56.3472
72,50.1012,48.1092,51.3673,49.9439,49.9439,61.3110,61.1448,63.2653,54.8802,56.2582
73,50.2010,48.1487,51.1894,49.9578,49.9578,61.1588,60.9668,63.0999,54.8127,56.1719
74,49.9660,47.9166,51.1255,49.7168,49.7168,61.0075,60.7904,62.9381,54.7439,56.0847
75,49.6226,47.5269,50.6923,49.2324,49.2324,60.8557,60.6136,62.7748,54.6704,55.9933
76,49.4756,47.4642,50.4554,49.2352,49.2352,60.7060,60.4406,62.6127,54.5989,55.9044
77,49.4756,47.4787,50.5194,49.2352,49.2352,60.5601,60.2722,62.4557,54.5292,55.8178
78,49.1491,47.2405,50.1248,49.0191,49.0191,60.4138,60.1052,62.2976,54.4586,55.7306
79,49.3501,47.3859,50.0547,49.0808,49.0808,60.2738,59.9441,62.1426,54.3905,55.6465
80,49.6152,47.6944,50.3321,49.3686,49.3686,60.1406,59.7910,61.9950,54.3277,55.5680
81,50.2905,48.3715,51.0621,50.0110,50.0110,60.0190,59.6500,61.8600,54.2744,55.4994
82,51.2140,49.3352,52.0814,50.9796,50.9796,59.9116,59.5243,61.7408,54.2342,55.4443
83,52.9421,51.3838,53.8369,52.8981,52.8981,59.8276,59.4262,61.6455,54.2182,55.4136
84,53.4748,52.2410,54.1553,53.9358,53.9358,59.7520,59.3406,61.5564,54.2148,55.3960
85,51.9502,50.8426,52.5750,52.4964,52.4964,59.6602,59.2407,61.4507,54.1946,55.3619
86,51.9502,50.8078,52.5541,52.4964,52.4964,59.5705,59.1426,61.3472,54.1748,55.3286
87,50.2895,48.1730,50.0691,49.7857,49.7857,59.4639,59.0165,61.2176,54.1244,55.2649
