Frame,MSE_KF,Avg_MSE_KF
1,25.0368,25.0368
2,26.0878,25.5623
3,26.2851,25.8032
4,27.3686,26.1946
5,27.3686,26.4294
6,27.6841,26.6385
7,28.4990,26.9043
8,29.4822,27.2265
9,30.2400,27.5614
10,30.8197,27.8872
11,30.6296,28.1365
12,28.6937,28.1829
13,28.3509,28.1959
14,29.1227,28.2621
15,26.3765,28.1364
16,26.3661,28.0257
17,26.8732,27.9579
18,27.2139,27.9166
19,26.5246,27.8433
20,25.3133,27.7168
21,24.9638,27.5857
22,24.5002,27.4455
23,24.5709,27.3205
24,24.5215,27.2039
25,25.1273,27.1208
26,24.3682,27.0149
27,24.1571,26.9091
28,21.8023,26.7267
29,20.0424,26.4962
30,19.2087,26.2533
31,18.7267,26.0105
32,18.5484,25.7773
33,17.7843,25.5351
34,17.2497,25.2914
35,17.5790,25.0711
36,18.0558,24.8762
37,17.9403,24.6887
38,20.9750,24.5910
39,21.3018,24.5067
40,22.6748,24.4609
41,20.8519,24.3728
42,16.7240,24.1907
43,12.7692,23.9251
44,12.4083,23.6634
45,13.9166,23.4468
46,12.9757,23.2191
47,14.2288,23.0279
48,15.4418,22.8698
49,16.5791,22.7414
50,17.1861,22.6303
51,17.3917,22.5276
52,17.5212,22.4313
53,17.6632,22.3414
54,18.0380,22.2617
55,19.2458,22.2068
56,18.5921,22.1423
57,18.2444,22.0739
58,17.7278,21.9990
59,17.7605,21.9271
60,15.1503,21.8142
61,16.3857,21.7252
62,17.7082,21.6604
63,18.8189,21.6153
64,20.0927,21.5915
65,19.7084,21.5625
66,19.2479,21.5275
67,19.4390,21.4963
68,25.8947,21.5610
69,26.2446,21.6289
70,25.5237,21.6845
71,25.4555,21.7376
72,26.2083,21.7997
73,26.0914,21.8585
74,26.0879,21.9156
75,27.1763,21.9858
76,28.9025,22.0768
77,30.9810,22.1924
78,30.6487,22.3009
79,30.9382,22.4102
80,29.9265,22.5041
81,28.1235,22.5735
82,27.7283,22.6364
83,23.9648,22.6524
84,22.3696,22.6490
85,21.5618,22.6362
86,22.0269,22.6291
87,22.6657,22.6296
88,24.6155,22.6521
89,24.3592,22.6713
90,24.3165,22.6896
91,24.6146,22.7107
92,25.6599,22.7428
93,27.6880,22.7960
94,28.2234,22.8537
95,29.4859,22.9235
96,29.5407,22.9925
97,28.4316,23.0485
98,27.0822,23.0897
99,26.0708,23.1198
100,26.1489,23.1501
101,26.9353,23.1876
102,27.7475,23.2323
103,28.8676,23.2870
104,29.8526,23.3501
105,30.7324,23.4204
106,30.9187,23.4912
107,29.8246,23.5504
108,26.4306,23.5770
109,24.3547,23.5842
110,23.6146,23.5844
111,23.9311,23.5876
112,25.5115,23.6047
113,23.4408,23.6033
114,21.9359,23.5887
115,18.5085,23.5445
116,16.6376,23.4849
117,15.7220,23.4186
118,14.4863,23.3429
119,15.5065,23.2770
120,16.5770,23.2212
121,16.8528,23.1686
122,16.9096,23.1173
123,19.6053,23.0887
124,21.6676,23.0773
125,23.2361,23.0785
126,26.3160,23.1042
127,30.3257,23.1611
128,32.0902,23.2308
129,33.7451,23.3124
130,33.1023,23.3877
131,32.3352,23.4560
132,32.2644,23.5227
133,33.1539,23.5951
134,36.8872,23.6943
135,34.7563,23.7762
136,32.4750,23.8402
137,31.9815,23.8996
138,30.7666,23.9494
139,31.1326,24.0011
140,32.3627,24.0608
141,32.9497,24.1238
142,33.3545,24.1888
143,33.4765,24.2538
144,33.5141,24.3181
145,33.5745,24.3819
146,33.6732,24.4456
147,33.9050,24.5099
148,33.9663,24.5738
149,33.9151,24.6365
150,34.1176,24.6997
151,34.2224,24.7628
152,34.1844,24.8248
153,33.9807,24.8846
154,33.9688,24.9436
155,33.6350,24.9997
156,33.2619,25.0526
157,32.7652,25.1018
158,32.4068,25.1480
159,31.7061,25.1892
160,33.6783,25.2423
161,31.2678,25.2797
162,19.5230,25.2442
163,19.4133,25.2084
164,15.5560,25.1496
165,14.0814,25.0825
166,16.5762,25.0312
167,15.6507,24.9751
168,15.8829,24.9209
169,16.6662,24.8721
170,17.2230,24.8271
171,17.8159,24.7861
172,18.3382,24.7486
173,19.1519,24.7163
174,18.9885,24.6833
175,19.1005,24.6514
176,19.0341,24.6195
177,19.2286,24.5891
178,18.5141,24.5549
179,16.9545,24.5125
180,14.4948,24.4568
181,13.6166,24.3969
182,12.7744,24.3331
183,12.9787,24.2710
184,12.9419,24.2095
185,12.9077,24.1484
186,13.1298,24.0891
187,13.8669,24.0345
188,14.7811,23.9852
189,17.6645,23.9518
190,16.4629,23.9124
191,15.4811,23.8682
192,14.8168,23.8211
193,13.5585,23.7679
194,13.0046,23.7124
195,12.9980,23.6575
196,12.9930,23.6031
197,12.8700,23.5486
198,13.0352,23.4955
199,13.0232,23.4429
200,12.9317,23.3903
201,12.9329,23.3383
202,14.1013,23.2926
203,15.3819,23.2536
204,15.5947,23.2161
205,17.4716,23.1880
206,19.6501,23.1709
207,21.6614,23.1636
208,21.6070,23.1561
209,21.4510,23.1479
210,23.3469,23.1489
211,26.7843,23.1661
212,30.2301,23.1994
213,30.6878,23.2346
214,33.0937,23.2807
215,35.7514,23.3387
216,35.0673,23.3930
217,36.7152,23.4543
218,37.0923,23.5169
219,37.2314,23.5795
220,36.8028,23.6396
221,39.4875,23.7113
