Frame,MSE_KF,Avg_MSE_KF
1,17.6837,17.6837
2,17.5561,17.6199
3,17.7246,17.6548
4,18.0471,17.7529
5,18.3932,17.8809
6,17.7968,17.8669
7,17.3560,17.7939
8,16.1396,17.5871
9,15.0638,17.3068
10,14.3901,17.0151
11,13.8177,16.7244
12,13.2700,16.4365
13,12.8860,16.1634
14,13.7106,15.9882
15,14.7767,15.9075
16,15.0438,15.8535
17,15.1291,15.8109
18,13.5886,15.6874
19,13.1091,15.5517
20,13.6349,15.4559
21,14.0559,15.3892
22,14.2304,15.3365
23,14.9090,15.3179
24,13.7400,15.2522
25,14.6065,15.2264
26,13.7364,15.1691
27,13.0877,15.0920
28,11.3598,14.9587
29,9.3930,14.7668
30,9.0050,14.5747
31,8.9096,14.3920
32,9.4755,14.2383
33,10.5233,14.1257
34,12.6682,14.0829
35,14.4059,14.0921
36,16.3879,14.1559
37,16.6848,14.2242
38,15.1135,14.2476
39,13.6814,14.2331
40,12.6610,14.1938
41,11.9376,14.1388
42,11.8352,14.0839
43,12.3408,14.0434
44,13.9627,14.0416
45,17.6453,14.1216
46,22.7792,14.3098
47,28.2154,14.6057
48,32.7641,14.9840
49,33.2058,15.3559
50,37.2821,15.7944
51,39.6770,16.2627
52,42.3292,16.7640
53,43.6485,17.2712
54,45.5045,17.7941
55,43.6215,18.2637
56,41.3044,18.6751
57,40.7028,19.0615
58,41.7773,19.4532
59,34.3503,19.7057
60,36.7757,19.9902
61,40.5256,20.3268
62,35.7263,20.5752
63,25.2916,20.6501
64,18.1224,20.6106
65,11.6749,20.4731
66,9.7128,20.3101
67,7.9547,20.1257
68,8.6575,19.9570
69,11.1092,19.8288
70,11.8489,19.7148
71,13.7017,19.6301
72,15.6770,19.5752
73,17.3412,19.5446
74,17.3288,19.5146
75,17.1163,19.4827
76,16.5741,19.4444
77,18.2984,19.4295
78,16.3422,19.3899
79,18.1298,19.3740
80,18.2716,19.3602
81,19.7499,19.3650
82,19.8967,19.3715
83,21.1089,19.3924
84,21.5044,19.4176
85,22.5453,19.4544
86,23.9613,19.5068
87,24.5979,19.5653
88,24.5760,19.6222
89,22.9571,19.6597
90,20.9920,19.6745
91,18.9475,19.6665
92,18.0072,19.6485
93,14.5917,19.5941
94,12.2679,19.5162
95,15.5366,19.4743
96,21.8587,19.4991
97,23.9476,19.5450
98,22.5515,19.5757
99,19.8184,19.5781
100,26.3966,19.6463
101,32.8007,19.7765
102,35.1101,19.9269
103,35.2865,20.0760
104,36.3329,20.2323
105,36.5059,20.3873
106,36.8850,20.5429
107,36.9485,20.6963
108,36.7429,20.8448
109,37.5063,20.9977
110,38.9564,21.1610
111,40.1132,21.3317
112,40.7366,21.5050
113,39.5198,21.6644
114,39.9210,21.8245
115,39.6532,21.9796
116,39.4837,22.1304
117,39.1903,22.2763
118,38.8485,22.4167
119,39.9945,22.5644
120,40.0016,22.7097
121,39.0360,22.8447
122,37.4464,22.9643
123,37.6009,23.0833
124,38.0360,23.2039
125,38.1088,23.3232
126,34.2483,23.4099
127,31.4111,23.4729
128,34.6883,23.5605
129,40.8327,23.6944
130,46.9104,23.8730
131,46.1773,24.0432
132,47.0810,24.2178
133,48.2315,24.3983
134,49.5691,24.5862
135,50.2881,24.7765
136,51.5995,24.9738
137,47.6146,25.1390
138,48.6870,25.3097
139,48.3836,25.4757
140,49.1129,25.6445
141,48.9387,25.8097
142,48.9848,25.9729
143,50.8001,26.1465
144,52.6225,26.3304
145,53.2603,26.5161
146,43.1624,26.6301
147,42.2746,26.7366
148,40.1727,26.8273
149,33.6026,26.8728
150,29.3631,26.8894
151,29.7785,26.9085
152,31.5519,26.9391
153,32.8311,26.9776
154,32.4391,27.0131
155,32.0550,27.0456
156,32.3405,27.0795
157,32.9025,27.1166
158,34.3476,27.1624
159,37.8336,27.2295
160,33.5432,27.2690
161,32.6670,27.3025
162,31.8393,27.3305
163,28.8647,27.3399
164,27.1965,27.3390
165,25.8244,27.3299
166,27.8698,27.3331
167,27.8505,27.3362
168,26.4611,27.3310
169,28.5629,27.3383
170,31.2538,27.3613
171,33.0629,27.3947
172,33.5933,27.4307
173,32.5744,27.4604
174,32.6185,27.4901
175,32.6179,27.5194
176,32.4529,27.5474
177,33.1145,27.5789
178,31.4649,27.6007
179,28.0981,27.6035
180,26.5379,27.5976
181,27.3353,27.5961
182,28.1516,27.5992
183,29.0997,27.6074
184,29.5438,27.6179
185,32.2497,27.6429
186,11.0637,27.5538
187,7.0550,27.4442
188,10.3185,27.3531
189,12.4631,27.2743
190,12.6754,27.1975
191,12.1705,27.1188
192,11.5797,27.0378
193,11.1077,26.9553
194,14.3215,26.8902
