Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,105.8673,104.9102,104.2138,103.7450,108.8369,105.8673,104.9102,104.2138,103.7450,108.8369
2,106.8986,105.9690,105.2844,104.8335,104.8335,106.3829,105.4396,104.7491,104.2892,106.8352
3,107.9135,106.9959,106.2534,105.9067,105.9067,106.8931,105.9584,105.2505,104.8284,106.5257
4,109.7021,108.8737,108.1729,107.6662,107.9706,107.5954,106.6872,105.9811,105.5378,106.8869
5,110.3142,109.3436,108.4184,108.2432,108.2432,108.1391,107.2185,106.4686,106.0789,107.1582
6,112.0778,108.9261,108.8239,108.0037,108.9411,108.7956,107.5031,106.8611,106.3997,107.4553
7,113.2780,108.8486,108.1868,107.2440,107.2440,109.4359,107.6953,107.0505,106.5203,107.4251
8,106.7700,100.0061,96.0791,95.3212,95.3212,109.1027,106.7342,105.6791,105.1204,105.9121
9,106.7700,100.0061,96.0791,95.3212,95.3212,108.8435,105.9866,104.6124,104.0316,104.7354
10,105.4749,99.8393,95.8714,95.3346,95.3346,108.5066,105.3719,103.7383,103.1619,103.7953
11,106.7700,100.0061,95.8714,95.3212,95.3212,108.3488,104.8841,103.0231,102.4491,103.0249
12,104.6428,94.1615,88.7001,88.1417,88.1417,108.0399,103.9905,101.8295,101.2568,101.7847
13,85.1401,75.9595,72.2946,71.3982,72.9605,106.2784,101.8343,99.5576,98.9600,99.5674
14,65.6498,59.7220,58.0221,58.5699,59.7435,103.3764,98.8263,96.5908,96.0750,96.7228
15,65.7924,59.5191,57.8170,57.9447,60.1072,100.8708,96.2058,94.0059,93.5330,94.2818
16,59.1186,53.6541,51.9743,52.4656,55.1683,98.2613,93.5463,91.3789,90.9663,91.8372
17,55.7707,50.9184,48.7691,49.1940,51.6271,95.7618,91.0388,88.8724,88.5091,89.4719
18,55.6726,50.8253,48.5488,49.3657,51.7206,93.5346,88.8047,86.6322,86.3345,87.3746
19,55.5100,51.2643,49.0270,49.7788,49.7788,91.5333,86.8289,84.6530,84.4105,85.3959
20,55.5100,51.2643,49.2290,49.7788,49.7788,89.7322,85.0507,82.8818,82.6789,83.6150
21,55.6707,51.4977,49.4930,50.0330,50.0330,88.1102,83.4529,81.2919,81.1243,82.0159
22,55.6707,51.4977,49.4930,50.0330,50.0330,86.6357,82.0004,79.8465,79.7111,80.5621
23,55.6707,51.4977,49.4930,50.0330,50.0330,85.2894,80.6742,78.5268,78.4207,79.2348
24,55.9545,51.8846,49.4032,50.1925,50.1925,84.0671,79.4746,77.3133,77.2446,78.0247
25,55.2544,51.2714,48.5272,49.6154,49.6154,82.9146,78.3465,76.1618,76.1394,76.8883
26,55.2544,51.2714,48.5272,49.6154,49.6154,81.8507,77.3051,75.0990,75.1192,75.8393
27,55.2544,51.2714,48.5272,49.6154,49.6154,80.8657,76.3409,74.1148,74.1747,74.8681
28,55.0349,51.0099,48.2807,49.5377,49.5377,79.9431,75.4362,73.1922,73.2948,73.9634
29,55.0349,51.0099,48.2987,49.5377,49.5377,79.0842,74.5940,72.3338,72.4755,73.1212
30,55.0349,51.0099,48.2987,49.5377,49.5377,78.2826,73.8078,71.5326,71.7110,72.3350
31,54.7883,50.8161,48.1986,49.4409,49.4409,77.5247,73.0662,70.7799,70.9926,71.5965
32,54.7086,50.9291,48.2992,48.9331,49.8169,76.8117,72.3744,70.0774,70.3032,70.9159
33,55.2443,51.4695,48.5494,49.3135,49.3135,76.1581,71.7409,69.4250,69.6672,70.2613
34,49.9954,48.6777,46.2470,46.8426,47.2277,75.3887,71.0626,68.7433,68.9958,69.5838
35,50.7062,48.0699,47.1116,46.0240,48.4663,74.6834,70.4056,68.1253,68.3395,68.9805
36,16.2995,15.7612,20.7320,15.4319,18.7446,73.0617,68.8877,66.8088,66.8698,67.5850
37,15.9875,15.7194,16.6513,13.9839,19.0162,71.5191,67.4508,65.4532,65.4405,66.2724
38,22.2906,20.5738,21.5325,13.2597,26.4793,70.2236,66.2171,64.2974,64.0673,65.2252
39,30.3206,29.3061,29.7060,25.1880,34.9194,69.2005,65.2707,63.4104,63.0704,64.4481
40,29.1073,28.2858,29.2745,23.5188,33.5330,68.1982,64.3461,62.5570,62.0816,63.6752
41,30.6750,28.3882,30.0643,23.6372,34.5741,67.2830,63.4691,61.7645,61.1440,62.9654
42,30.3459,29.0091,30.3898,23.6789,34.4142,66.4035,62.6486,61.0175,60.2519,62.2857
43,32.0261,30.7062,31.0758,24.7901,35.7801,65.6040,61.9057,60.3212,59.4272,61.6692
44,31.5937,30.1382,31.6867,24.6129,28.5717,64.8311,61.1838,59.6704,58.6360,60.9170
