Frame,MSE_KF,Avg_MSE_KF
1,18.7377,18.7377
2,18.7377,18.7377
3,18.7377,18.7377
4,18.7699,18.7457
5,18.6485,18.7263
6,18.6485,18.7133
7,18.6485,18.7041
8,20.0507,18.8724
9,21.6204,19.1777
10,22.8711,19.5471
11,23.6688,19.9218
12,23.6212,20.2301
13,23.0276,20.4452
14,23.0601,20.6320
15,22.5736,20.7615
16,21.9715,20.8371
17,20.6121,20.8239
18,20.7290,20.8186
19,20.9082,20.8233
20,20.4581,20.8050
21,20.6122,20.7959
22,20.6279,20.7882
23,21.8426,20.8341
24,22.1918,20.8906
25,25.6032,21.0791
26,25.8477,21.2626
27,26.1051,21.4419
28,26.1894,21.6115
29,26.6829,21.7863
30,26.4177,21.9407
31,26.7136,22.0947
32,26.6879,22.2382
33,26.7680,22.3755
34,25.9579,22.4809
35,24.5957,22.5413
36,22.5255,22.5408
37,22.2725,22.5336
38,22.2344,22.5257
39,23.0616,22.5395
40,23.5920,22.5658
41,23.7512,22.5947
42,23.3582,22.6129
43,23.8955,22.6427
44,23.2784,22.6571
45,22.5141,22.6540
46,21.2913,22.6243
47,19.5791,22.5595
48,17.6317,22.4569
49,17.1415,22.3484
50,17.8051,22.2575
51,18.4701,22.1833
52,18.2457,22.1075
53,19.4878,22.0581
54,20.6599,22.0322
55,21.7548,22.0272
56,22.9260,22.0432
57,23.8454,22.0749
58,25.0597,22.1263
59,25.6608,22.1862
60,23.5614,22.2091
61,21.1307,22.1915
62,20.1557,22.1586
63,19.4896,22.1163
64,19.4333,22.0743
65,20.3435,22.0477
66,22.4480,22.0538
67,22.9066,22.0665
68,24.6649,22.1047
69,26.3490,22.1662
70,28.6143,22.2583
71,33.7089,22.4196
72,33.5733,22.5745
73,32.9304,22.7164
74,33.7782,22.8659
75,29.0186,22.9479
76,29.0281,23.0279
77,22.7676,23.0245
78,20.1367,22.9875
79,25.0906,23.0141
80,28.9032,23.0877
81,34.7139,23.2313
82,33.1532,23.3523
83,26.9446,23.3956
84,23.4548,23.3963
85,20.0474,23.3569
86,18.9167,23.3052
87,18.2700,23.2474
88,18.3086,23.1912
89,18.4997,23.1385
90,17.4272,23.0751
91,17.1287,23.0097
92,17.2318,22.9469
93,17.2991,22.8862
94,17.2053,22.8258
95,17.1121,22.7656
96,16.9889,22.7054
97,17.4572,22.6513
98,17.4343,22.5981
99,17.5193,22.5468
100,17.4512,22.4958
101,17.8979,22.4503
102,17.9199,22.4059
103,17.8059,22.3612
104,17.7598,22.3170
105,17.7227,22.2732
106,17.4557,22.2278
107,17.4612,22.1832
108,17.7460,22.1422
109,17.7118,22.1015
110,18.8113,22.0716
111,18.8624,22.0427
112,19.3017,22.0182
113,18.7675,21.9894
114,17.9387,21.9539
115,17.8226,21.9180
116,17.7554,21.8821
117,16.8699,21.8393
118,16.8314,21.7968
119,16.8087,21.7549
120,16.9394,21.7148
121,17.1317,21.6769
122,17.9076,21.6460
123,18.4540,21.6201
124,18.8338,21.5976
125,19.2635,21.5789
126,19.4497,21.5620
127,20.2618,21.5518
128,20.6287,21.5446
129,21.3489,21.5430
130,21.2223,21.5406
131,20.9401,21.5360
132,21.3237,21.5344
133,22.5457,21.5420
134,23.6515,21.5577
135,23.6657,21.5734
136,24.0504,21.5916
137,24.5340,21.6130
138,25.0352,21.6378
139,23.1558,21.6488
140,22.4213,21.6543
141,23.8926,21.6702
142,25.8281,21.6994
143,21.7312,21.6997
144,19.8490,21.6868
145,22.1967,21.6903
146,26.3562,21.7223
147,30.9989,21.7854
148,35.0110,21.8747
149,36.4245,21.9724
150,35.7693,22.0644
151,36.0122,22.1567
152,36.4402,22.2507
153,37.4018,22.3497
154,37.5190,22.4482
155,36.7572,22.5406
156,36.5805,22.6306
157,36.1824,22.7169
158,36.2350,22.8024
159,36.1229,22.8862
160,36.0462,22.9685
161,34.5684,23.0405
162,33.9809,23.1080
163,33.6057,23.1724
164,33.7891,23.2372
165,33.9488,23.3021
166,34.0120,23.3666
167,34.5395,23.4335
168,34.3558,23.4985
169,33.9089,23.5601
170,34.3675,23.6237
171,34.4320,23.6869
172,30.2913,23.7253
173,26.1464,23.7393
174,24.8935,23.7459
175,24.9976,23.7531
176,27.6412,23.7752
177,28.4119,23.8014
178,30.1876,23.8373
179,31.8112,23.8818
180,32.7436,23.9310
181,29.3559,23.9610
182,27.0759,23.9781
183,26.0233,23.9893
184,24.5175,23.9922
185,23.9575,23.9920
186,22.0314,23.9814
187,21.6333,23.9689
