Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,31.7306,31.7306,31.6591,33.0480,37.2292,31.7306,31.7306,31.6591,33.0480,37.2292
2,32.9430,32.9430,32.8727,34.2397,34.2397,32.3368,32.3368,32.2659,33.6438,35.7344
3,32.9430,32.9430,32.8727,34.2397,34.2397,32.5389,32.5389,32.4682,33.8424,35.2362
4,34.5167,34.5167,34.5586,35.1521,35.9454,33.0333,33.0333,32.9908,34.1699,35.4135
5,34.5167,34.5167,34.5586,35.1521,35.9454,33.3300,33.3300,33.3043,34.3663,35.5199
6,39.6519,39.6519,35.6283,39.1036,39.1036,34.3836,34.3836,33.6917,35.1559,36.1171
7,36.8526,36.8526,35.9764,37.5694,37.7259,34.7363,34.7363,34.0181,35.5006,36.3470
8,36.3287,36.3287,36.2005,36.3567,36.3567,34.9354,34.9354,34.2909,35.6077,36.3482
9,35.8450,35.8450,36.3242,38.2925,38.2975,35.0365,35.0365,34.5168,35.9060,36.5648
10,39.7553,39.7553,36.8959,40.6130,40.6130,35.5083,35.5083,34.7547,36.3767,36.9696
11,40.2407,40.2407,37.2810,40.9966,40.9966,35.9386,35.9386,34.9844,36.7967,37.3357
12,37.2999,37.2999,37.7155,39.5210,39.6687,36.0520,36.0520,35.2120,37.0237,37.5301
13,35.9396,35.9396,38.1093,37.0754,37.0754,36.0434,36.0434,35.4348,37.0277,37.4951
14,34.1777,34.1777,36.7543,36.9286,36.9552,35.9101,35.9101,35.5291,37.0206,37.4566
15,28.8477,28.8477,30.4414,31.3805,37.2067,35.4393,35.4393,35.1899,36.6446,37.4399
16,28.6144,28.6144,27.9061,31.0373,38.0343,35.0127,35.0127,34.7347,36.2941,37.4771
17,27.9107,27.9107,29.1415,31.7588,38.2580,34.5949,34.5949,34.4057,36.0273,37.5230
18,27.3666,27.3666,28.9198,31.1220,37.6210,34.1934,34.1934,34.1009,35.7548,37.5284
19,28.3772,28.3772,29.9323,32.9748,34.7595,33.8873,33.8873,33.8815,35.6085,37.3827
20,28.9847,28.9847,29.5474,31.8269,34.2775,33.6421,33.6421,33.6648,35.4194,37.2274
21,28.9189,28.9189,29.3724,32.2295,34.3205,33.4172,33.4172,33.4604,35.2675,37.0890
22,29.4171,29.4171,29.9504,33.2527,35.0292,33.2354,33.2354,33.3008,35.1759,36.9954
23,29.7447,29.7447,30.3806,33.2884,35.4244,33.0836,33.0836,33.1739,35.0939,36.9271
24,29.7762,29.7762,30.4746,32.6059,35.2709,32.9458,32.9458,33.0614,34.9902,36.8581
25,27.6398,27.6398,29.4138,29.9860,33.1415,32.7336,32.7336,32.9155,34.7900,36.7094
26,29.6179,29.6179,30.3903,31.6129,31.6129,32.6137,32.6137,32.8184,34.6678,36.5134
27,29.6454,29.6454,30.1280,31.6282,31.6282,32.5038,32.5038,32.7187,34.5553,36.3325
28,30.6034,30.6034,30.1796,32.1921,33.4108,32.4359,32.4359,32.6280,34.4709,36.2281
29,31.7250,31.7250,31.0430,31.3747,31.9179,32.4114,32.4114,32.5734,34.3641,36.0795
30,31.8268,31.8268,31.1267,31.5056,32.1007,32.3919,32.3919,32.5252,34.2688,35.9469
31,32.3992,32.3992,31.7631,31.2059,31.2059,32.3922,32.3922,32.5006,34.1700,35.7939
32,32.9470,32.9470,32.5575,31.4205,31.4205,32.4095,32.4095,32.5024,34.0841,35.6573
33,33.9583,33.9583,33.4524,33.7503,33.7503,32.4564,32.4564,32.5312,34.0740,35.5995
34,35.9005,35.9005,35.3844,34.7238,34.7238,32.5577,32.5577,32.6151,34.0931,35.5737
35,35.6299,35.6299,35.5395,33.4000,34.6993,32.6455,32.6455,32.6986,34.0733,35.5487
36,37.2577,37.2577,37.1141,34.9131,36.3389,32.7736,32.7736,32.8213,34.0966,35.5707
37,36.8702,36.8702,37.2100,34.6398,36.3386,32.8843,32.8843,32.9399,34.1113,35.5914
38,41.0032,41.0032,40.6681,39.5200,39.7803,33.0980,33.0980,33.1433,34.2536,35.7017
39,41.0032,41.0032,40.7273,39.5200,39.7803,33.3007,33.3007,33.3377,34.3887,35.8063
40,41.1088,41.1088,42.7511,36.6718,39.3600,33.4959,33.4959,33.5731,34.4457,35.8951
41,39.6208,39.6205,41.1860,36.9847,40.4100,33.6453,33.6453,33.7587,34.5077,36.0052
42,38.9698,38.9696,41.2669,37.2551,37.6768,33.7721,33.7720,33.9375,34.5731,36.0450
43,38.7591,38.7591,41.0540,37.6808,37.8862,33.8880,33.8880,34.1030,34.6454,36.0878
44,39.1767,39.1766,40.8893,36.5558,36.5558,34.0082,34.0082,34.2572,34.6888,36.0985
45,38.4941,38.4941,40.4558,37.3275,37.6844,34.1079,34.1079,34.3950,34.7474,36.1337
46,38.1104,38.1256,38.5371,39.6949,40.1026,34.1949,34.1952,34.4850,34.8550,36.2200
47,36.9806,36.9807,36.9904,36.2989,39.3036,34.2542,34.2545,34.5383,34.8857,36.2856
48,38.7932,38.7933,36.4306,39.1888,40.7930,34.3488,34.3491,34.5778,34.9753,36.3795
49,38.2650,38.2649,36.1465,37.6409,38.0138,34.4287,34.4290,34.6098,35.0297,36.4129
50,39.4645,39.4645,38.4624,39.4998,39.4998,34.5294,34.5297,34.6868,35.1191,36.4746
51,37.4270,37.4270,38.9875,36.6176,36.6176,34.5862,34.5865,34.7712,35.1485,36.4774
52,36.2483,36.2484,38.0703,35.7447,35.7447,34.6182,34.6185,34.8346,35.1600,36.4633
53,36.2483,36.2484,37.1762,35.7447,35.7447,34.6489,34.6492,34.8788,35.1710,36.4498
54,37.9268,37.9268,37.7685,37.1974,37.1974,34.7096,34.7099,34.9323,35.2085,36.4636
55,38.1691,38.1691,37.9923,37.9356,37.9356,34.7725,34.7728,34.9879,35.2581,36.4904
56,40.0256,40.0257,38.8328,39.5347,40.3365,34.8663,34.8666,35.0566,35.3345,36.5590
57,39.1996,39.1996,39.0908,39.0098,39.3612,34.9424,34.9426,35.1274,35.3990,36.6082
58,38.8668,38.8664,38.9920,38.7073,38.9782,35.0100,35.0103,35.1940,35.4560,36.6491
59,36.5533,36.5530,36.5416,36.3607,36.6930,35.0362,35.0364,35.2168,35.4713,36.6498
60,36.2890,36.2888,36.1127,36.3831,36.3831,35.0571,35.0573,35.2318,35.4865,36.6454
