Frame,MSE_KF,Avg_MSE_KF
1,23.5343,23.5343
2,22.4655,22.9999
3,21.6786,22.5595
4,21.4891,22.2919
5,21.1425,22.0620
6,20.7489,21.8431
7,20.2785,21.6196
8,15.9112,20.9061
9,15.1621,20.2678
10,13.6604,19.6071
11,14.0627,19.1031
12,13.7139,18.6540
13,14.3454,18.3225
14,13.6280,17.9872
15,14.6828,17.7669
16,15.7446,17.6405
17,15.4777,17.5133
18,14.8939,17.3678
19,15.4356,17.2661
20,14.7309,17.1393
21,15.1226,17.0433
22,15.9816,16.9950
23,15.4561,16.9281
24,16.6253,16.9155
25,14.6861,16.8263
26,13.9197,16.7145
27,13.5189,16.5962
28,13.2682,16.4773
29,12.5739,16.3427
30,12.4785,16.2139
31,13.1965,16.1166
32,13.2457,16.0269
33,13.7842,15.9589
34,12.9313,15.8699
35,14.1373,15.8204
36,15.2332,15.8041
37,14.4072,15.7663
38,12.9056,15.6910
39,12.1340,15.5998
40,14.2840,15.5669
41,15.3448,15.5615
42,13.8260,15.5202
43,12.6095,15.4525
44,10.8428,15.3477
45,10.4790,15.2395
46,9.9013,15.1235
47,8.8325,14.9896
48,10.3685,14.8934
49,12.2904,14.8402
50,14.8764,14.8410
51,16.9620,14.8825
52,17.5120,14.9331
53,19.5760,15.0207
54,21.6790,15.1440
55,25.4975,15.3323
56,27.1052,15.5425
57,27.9623,15.7604
58,25.5988,15.9300
59,26.8769,16.1155
60,28.8229,16.3273
61,31.0063,16.5680
62,33.5430,16.8418
63,34.8150,17.1271
64,39.2038,17.4720
65,37.0105,17.7726
66,33.1218,18.0052
67,30.6687,18.1942
68,28.0670,18.3394
69,26.7903,18.4618
70,28.4353,18.6043
71,25.6959,18.7042
72,23.0075,18.7640
73,19.3188,18.7716
74,16.1136,18.7356
75,15.5029,18.6925
76,14.7788,18.6410
77,14.8484,18.5918
78,16.7103,18.5677
79,17.6059,18.5555
80,16.6264,18.5314
81,16.2957,18.5038
82,16.1879,18.4755
83,17.2883,18.4612
84,18.8979,18.4664
85,19.3594,18.4769
86,19.9225,18.4937
87,20.3444,18.5150
88,20.4462,18.5370
89,21.2703,18.5677
90,22.4504,18.6108
91,24.5040,18.6756
92,22.5997,18.7182
93,22.3424,18.7572
94,22.1703,18.7935
95,18.1669,18.7869
96,20.6750,18.8066
97,17.7757,18.7960
98,18.3967,18.7919
99,18.8713,18.7927
100,19.4028,18.7988
101,22.9243,18.8396
102,26.1760,18.9116
103,27.7731,18.9976
104,26.0449,19.0654
105,25.8566,19.1300
106,27.8039,19.2119
107,32.9481,19.3402
108,33.9300,19.4753
109,34.7213,19.6152
110,35.8358,19.7627
111,35.6487,19.9058
112,37.0261,20.0586
113,33.7108,20.1795
114,32.8221,20.2904
115,34.6195,20.4150
116,37.3455,20.5609
117,39.1907,20.7201
118,39.3531,20.8780
119,39.8019,21.0371
120,40.1273,21.1962
121,37.6668,21.3323
122,45.5147,21.5305
123,50.6486,21.7672
124,47.3574,21.9736
125,48.8722,22.1888
126,49.8692,22.4085
127,52.3466,22.6442
128,38.2548,22.7662
129,39.3018,22.8943
130,36.7062,23.0006
131,35.1614,23.0934
132,35.0402,23.1839
133,35.0063,23.2728
134,32.5562,23.3421
135,32.6060,23.4107
136,32.6240,23.4785
137,31.6040,23.5378
138,31.8197,23.5978
139,31.9757,23.6581
140,33.0218,23.7249
141,33.1744,23.7920
142,33.1736,23.8580
143,32.9990,23.9219
144,33.1376,23.9859
145,32.7299,24.0462
146,32.4179,24.1036
147,30.7687,24.1489
148,30.3928,24.1911
149,29.3028,24.2254
150,27.9390,24.2502
151,24.3037,24.2505
152,16.0854,24.1968
153,14.5698,24.1339
154,14.4348,24.0709
155,15.1196,24.0132
156,16.4961,23.9650
157,17.1621,23.9216
158,19.0782,23.8910
159,20.4062,23.8691
160,21.4079,23.8537
161,21.2763,23.8377
