Frame,MSE_KF,Avg_MSE_KF
1,18.5643,18.5643
2,18.0070,18.2857
3,17.9142,18.1619
4,17.7815,18.0668
5,17.7390,18.0012
6,16.6597,17.7776
7,16.5996,17.6093
8,15.0995,17.2956
9,13.9269,16.9213
10,13.6708,16.5963
11,14.3193,16.3893
12,13.9506,16.1860
13,15.0242,16.0967
14,15.4866,16.0531
15,14.1498,15.9262
16,14.6217,15.8447
17,14.2551,15.7512
18,14.0953,15.6592
19,13.6769,15.5548
20,14.2533,15.4898
21,13.8791,15.4131
22,14.2349,15.3595
23,13.7380,15.2890
24,14.7552,15.2668
25,14.8329,15.2494
26,14.5239,15.2215
27,13.5283,15.1588
28,12.5669,15.0662
29,11.7299,14.9512
30,9.7692,14.7785
31,9.7709,14.6169
32,9.9127,14.4699
33,10.8198,14.3593
34,11.4320,14.2732
35,12.0659,14.2101
36,13.1716,14.1813
37,12.9433,14.1478
38,12.1782,14.0960
39,12.0244,14.0429
40,12.0465,13.9930
41,11.8355,13.9404
42,13.7760,13.9364
43,16.4140,13.9941
44,19.5389,14.1201
45,23.1098,14.3198
46,25.0268,14.5526
47,25.0473,14.7759
48,25.7502,15.0045
49,29.2460,15.2952
50,32.9320,15.6479
51,36.1248,16.0494
52,36.3895,16.4406
53,37.7042,16.8418
54,32.0777,17.1239
55,29.1639,17.3428
56,25.3023,17.4850
57,25.2566,17.6213
58,25.4304,17.7559
59,28.0338,17.9301
60,26.9234,18.0800
61,27.0211,18.2266
62,25.3801,18.3420
63,21.4181,18.3908
64,19.0852,18.4017
65,18.2526,18.3994
66,15.5187,18.3557
67,13.4281,18.2822
68,12.1236,18.1916
69,12.0870,18.1031
70,12.2780,18.0199
71,13.8616,17.9614
72,14.2024,17.9091
73,15.3821,17.8745
74,15.6510,17.8445
75,16.8795,17.8316
76,15.1010,17.7957
77,15.7656,17.7693
78,16.0275,17.7470
79,15.9580,17.7243
80,15.0748,17.6912
81,13.8780,17.6441
82,12.9232,17.5866
83,9.1660,17.4851
84,7.4752,17.3660
85,12.9490,17.3140
86,17.0628,17.3111
87,14.0394,17.2735
88,11.5188,17.2081
89,10.0065,17.1272
90,13.9779,17.0922
91,16.4992,17.0856
92,16.9332,17.0840
93,17.8090,17.0918
94,18.4005,17.1057
95,19.7808,17.1339
96,28.8325,17.2557
97,34.4785,17.4333
98,34.9041,17.6116
99,34.9292,17.7865
100,34.6061,17.9547
101,32.7248,18.1009
102,34.2069,18.2588
103,20.4018,18.2796
104,9.2884,18.1932
105,6.0477,18.0775
106,4.5224,17.9496
107,4.9953,17.8286
108,5.5482,17.7148
109,23.2055,17.7652
110,25.7569,17.8379
111,20.1512,17.8587
112,14.5811,17.8294
113,3.0120,17.6983
114,1.7376,17.5583
115,1.7932,17.4212
116,2.1050,17.2892
117,2.2893,17.1610
118,2.4931,17.0367
119,2.6295,16.9156
120,3.0189,16.7998
121,3.3738,16.6888
122,1.6653,16.5657
123,1.8070,16.4457
