Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,78.7841,78.7841,79.9554,76.2931,91.5654,78.7841,78.7841,79.9554,76.2931,91.5654
2,77.7900,77.7900,78.9439,75.1949,75.1949,78.2870,78.2870,79.4496,75.7440,83.3801
3,77.7900,77.7900,78.9439,75.1949,75.1949,78.1213,78.1213,79.2810,75.5610,80.6517
4,78.9541,78.9541,80.0306,76.3571,76.3571,78.3295,78.3295,79.4684,75.7600,79.5781
5,79.6838,79.6838,81.9553,79.3033,80.0768,78.6004,78.6004,79.9658,76.4687,79.6778
6,80.1056,80.1056,81.9197,79.9132,81.3162,78.8513,78.8513,80.2915,77.0427,79.9509
7,80.8406,80.8406,82.6194,80.5898,82.0591,79.1355,79.1355,80.6240,77.5495,80.2521
8,81.5684,81.5684,83.5983,81.7017,83.4513,79.4396,79.4396,80.9958,78.0685,80.6520
9,81.5086,81.5086,83.5213,80.5852,80.6302,79.6695,79.6695,81.2764,78.3481,80.6495
10,83.3505,83.3505,85.2225,82.6395,82.8282,80.0376,80.0376,81.6710,78.7773,80.8674
11,85.4106,85.4106,86.7480,84.8243,84.9293,80.5260,80.5260,82.1326,79.3270,81.2367
12,86.6511,86.6511,87.4552,86.0440,86.0440,81.0364,81.0364,82.5761,79.8867,81.6373
13,88.8652,88.8652,88.7877,87.2525,87.2525,81.6387,81.6387,83.0539,80.4533,82.0692
14,39.4260,39.4260,69.0387,42.0508,52.1686,78.6235,78.6235,82.0528,77.7103,79.9335
15,45.7530,45.7530,54.5623,43.9366,49.6368,76.4321,76.4321,80.2201,75.4587,77.9137
16,46.1063,46.1063,43.4437,44.4732,48.5833,74.5367,74.5367,77.9216,73.5221,76.0805
17,45.0823,45.0823,36.7954,43.9382,43.9409,72.8041,72.8041,75.5024,71.7819,74.1900
18,28.1812,28.1811,31.5942,25.6027,31.7580,70.3251,70.3251,73.0631,69.2164,71.8326
19,36.6479,36.6479,29.3378,35.4284,36.4673,68.5526,68.5526,70.7617,67.4381,69.9713
20,36.8348,36.8348,24.8717,36.7807,36.9300,66.9667,66.9667,68.4672,65.9052,68.3192
21,35.6698,35.6698,23.5964,35.5407,35.8223,65.4764,65.4764,66.3305,64.4593,66.7718
22,37.5499,37.5499,25.4527,37.3209,37.4443,64.2070,64.2070,64.4724,63.2257,65.4387
23,37.0479,37.0479,31.4939,36.9570,36.9582,63.0262,63.0262,63.0386,62.0836,64.2004
24,37.4317,37.4317,37.4718,37.2058,37.4103,61.9597,61.9597,61.9733,61.0470,63.0842
25,37.8037,37.8037,37.8523,37.6722,37.8774,60.9935,60.9935,61.0085,60.1120,62.0759
26,38.9721,38.9721,38.8999,38.6860,39.0250,60.1465,60.1465,60.1581,59.2879,61.1893
27,39.0172,39.0172,38.9015,38.8622,38.8622,59.3639,59.3639,59.3709,58.5314,60.3624
28,39.5450,39.5450,39.4229,39.2271,39.6109,58.6561,58.6561,58.6584,57.8420,59.6213
29,52.4369,52.4368,37.9144,41.3386,44.9673,58.4417,58.4417,57.9431,57.2729,59.1159
30,61.3242,61.3243,39.0356,49.9000,57.9957,58.5377,58.5377,57.3129,57.0271,59.0786
31,62.1510,62.1511,44.9664,57.4855,57.4855,58.6543,58.6543,56.9146,57.0419,59.0272
32,35.1487,35.1487,42.6978,35.1212,35.4166,57.9198,57.9198,56.4703,56.3569,58.2894
33,38.4947,38.4947,44.9271,37.7145,37.7145,57.3311,57.3311,56.1205,55.7920,57.6659
34,39.3974,39.3974,42.5976,39.3380,39.6653,56.8037,56.8037,55.7228,55.3080,57.1365
35,40.3420,40.3420,40.4645,40.1994,41.0746,56.3333,56.3333,55.2868,54.8764,56.6776
36,63.5474,63.5474,41.5769,60.7031,60.7031,56.5337,56.5337,54.9060,55.0382,56.7894
37,67.2575,67.2564,43.0191,61.7391,61.7391,56.8235,56.8235,54.5847,55.2193,56.9232
38,82.7419,82.6032,52.8773,80.0618,80.6154,57.5056,57.5019,54.5398,55.8731,57.5466
39,83.8450,83.7383,64.1068,80.8135,81.5675,58.1810,58.1747,54.7851,56.5126,58.1626
