Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
23,21.1228,21.1228,30.5908,18.5487,23.5905,36.1976,36.1976,35.3850,33.9287,35.6942
24,20.8724,20.8724,26.6339,17.6635,24.1493,35.5591,35.5591,35.0204,33.2509,35.2131
25,20.1991,20.1991,24.0950,16.8944,24.3759,34.9447,34.9447,34.5834,32.5967,34.7796
26,19.5996,19.5996,24.1759,12.2632,27.2806,34.3545,34.3545,34.1831,31.8146,34.4912
27,19.1400,19.1400,23.2893,9.8843,27.6939,33.7910,33.7910,33.7796,31.0024,34.2395
28,19.0366,19.0366,23.0494,9.0981,28.3949,33.2640,33.2640,33.3964,30.2201,34.0307
29,18.1549,18.1549,21.9462,7.8763,24.9496,32.7430,32.7430,33.0015,29.4496,33.7176
30,16.4895,16.4895,20.8587,6.9694,6.9694,32.2012,32.2012,32.5968,28.7003,32.8260
31,15.4814,15.4814,20.0904,6.3415,6.3415,31.6619,31.6619,32.1933,27.9790,31.9717
32,15.0072,15.0072,19.2458,5.9996,5.9996,31.1414,31.1414,31.7887,27.2922,31.1600
33,15.0972,15.0972,18.5075,6.0049,6.0049,30.6552,30.6552,31.3863,26.6471,30.3977
34,14.5004,14.5004,16.8618,5.6393,5.6393,30.1801,30.1801,30.9591,26.0292,29.6696
35,14.1307,14.1307,15.8665,5.4483,5.4483,29.7215,29.7215,30.5279,25.4412,28.9775
36,14.0868,14.0868,14.8647,6.5355,6.5355,29.2872,29.2872,30.0928,24.9160,28.3541
37,16.3031,16.3031,17.2496,9.0261,9.0261,28.9363,28.9363,29.7457,24.4866,27.8318
38,18.8261,18.8261,20.0377,11.3038,11.3038,28.6703,28.6703,29.4902,24.1397,27.3968
39,18.7993,18.7993,20.1113,11.2428,11.2428,28.4172,28.4172,29.2497,23.8090,26.9826
40,18.9016,18.9016,20.4983,11.3528,11.3528,28.1793,28.1793,29.0309,23.4976,26.5919
41,18.5566,18.5566,19.8735,11.0231,11.0231,27.9446,27.9446,28.8076,23.1933,26.2121
42,18.6984,18.6984,19.9304,11.1326,11.1326,27.7244,27.7244,28.5962,22.9062,25.8531
43,18.7001,18.7001,19.9187,11.0514,11.0514,27.5146,27.5146,28.3944,22.6305,25.5089
44,19.5812,19.5812,20.8492,11.5057,11.5057,27.3343,27.3343,28.2229,22.3776,25.1906
45,19.7920,19.7920,20.9466,11.4687,11.4687,27.1667,27.1667,28.0612,22.1352,24.8857
46,19.8878,19.8878,20.8020,11.5206,11.5206,27.0084,27.0084,27.9034,21.9045,24.5951
47,19.9783,19.9783,20.6304,11.5854,11.5854,26.8588,26.8588,27.7487,21.6849,24.3183
48,19.9576,19.9576,20.4657,11.5115,11.5115,26.7151,26.7151,27.5969,21.4730,24.0515
49,21.4122,21.4122,21.6998,13.0470,13.0470,26.6068,26.6068,27.4766,21.3010,23.8269
50,22.1076,22.1076,22.1987,13.6786,13.6786,26.5169,26.5169,27.3710,21.1486,23.6240
51,22.1076,22.1076,22.1797,13.6786,13.6786,26.4304,26.4304,27.2693,21.0021,23.4290
52,22.1076,22.1076,22.2140,13.6786,13.6786,26.3473,26.3473,27.1720,20.8612,23.2415
53,22.0859,22.0859,22.3094,13.6028,13.6028,26.2669,26.2669,27.0803,20.7243,23.0596
54,23.4485,23.4485,23.2276,15.3182,15.3182,26.2147,26.2147,27.0089,20.6242,22.9162
55,23.4485,23.4485,23.2276,15.3182,15.3182,26.1644,26.1644,26.9402,20.5277,22.7781
56,23.4698,23.4698,23.2321,15.3501,15.3501,26.1163,26.1163,26.8740,20.4352,22.6455
57,23.4698,23.4698,23.2367,15.3501,15.3501,26.0698,26.0698,26.8102,20.3460,22.5175
58,23.3029,23.3029,23.1557,15.1489,15.1489,26.0221,26.0221,26.7472,20.2564,22.3904
59,23.2854,23.2854,23.3727,14.9816,14.9816,25.9757,25.9757,26.6900,20.1670,22.2648
60,23.1692,23.1692,23.3867,14.7933,14.7933,25.9290,25.9290,26.6349,20.0775,22.1403
61,23.1692,23.1692,23.3867,14.7933,14.7933,25.8837,25.8837,26.5817,19.9908,22.0199
62,23.2138,23.2138,23.4355,14.8261,14.8261,25.8407,25.8407,26.5309,19.9075,21.9039
63,24.1803,25.7746,24.0092,15.9657,15.9657,25.8143,25.8396,26.4909,19.8450,21.8096
64,26.5375,28.1506,24.5779,17.1814,17.1814,25.8256,25.8757,26.4610,19.8034,21.7373
65,26.6950,28.3225,25.2541,17.2519,17.2519,25.8390,25.9134,26.4424,19.7641,21.6683
66,26.6950,28.3261,25.8196,17.2519,17.2519,25.8520,25.9499,26.4330,19.7260,21.6014
67,26.5604,28.1686,26.4408,17.1791,17.1791,25.8625,25.9830,26.4331,19.6880,21.5354
68,26.5604,28.1701,27.2406,17.1791,17.1791,25.8728,26.0152,26.4450,19.6511,21.4713
69,28.6202,29.7234,29.5613,19.6881,19.6881,25.9126,26.0689,26.4901,19.6517,21.4454
70,29.0624,30.1878,30.0094,20.1627,20.1627,25.9576,26.1278,26.5404,19.6590,21.4271
71,29.0776,29.8962,29.9792,20.5809,20.5809,26.0015,26.1809,26.5889,19.6719,21.4152
72,29.0776,29.8962,29.9792,20.5809,20.5809,26.0443,26.2325,26.6359,19.6846,21.4036
73,28.4895,28.4895,29.5773,19.9590,19.9590,26.0778,26.2634,26.6762,19.6883,21.3838
74,29.1773,29.1773,30.5371,21.3817,21.3817,26.1197,26.3028,26.7284,19.7112,21.3838
75,29.5819,30.2830,30.9150,22.0296,22.0296,26.1658,26.3558,26.7842,19.7421,21.3924
76,30.2729,31.2392,31.4343,23.7366,23.7366,26.2199,26.4201,26.8454,19.7947,21.4233
77,30.2729,30.2729,31.4343,23.7366,23.7366,26.2725,26.4701,26.9050,19.8459,21.4533
78,29.1560,29.1560,30.6127,22.6519,22.6519,26.3095,26.5046,26.9525,19.8819,21.4687
79,28.8935,28.8935,30.7418,23.3078,23.3078,26.3422,26.5348,27.0005,19.9252,21.4919
80,18.6624,18.6624,24.8881,16.1152,16.1152,26.2462,26.4364,26.9741,19.8776,21.4247
81,19.4106,18.2248,20.6052,17.4361,17.4361,26.1618,26.3350,26.8955,19.8475,21.3755
82,19.1489,18.7311,20.3003,18.9690,19.0374,26.0763,26.2423,26.8150,19.8367,21.3470
83,18.7340,18.7809,19.8996,19.4606,19.6377,25.9878,26.1524,26.7317,19.8322,21.3264
84,19.2282,19.1411,19.6939,19.6161,19.8949,25.9073,26.0689,26.6479,19.8296,21.3093
85,21.3660,20.6341,19.9217,20.8390,20.8390,25.8539,26.0050,26.5688,19.8415,21.3038
86,22.8769,21.9612,20.7424,22.3319,22.3319,25.8193,25.9580,26.5011,19.8705,21.3158
87,24.6412,23.7913,21.9457,25.1147,25.1147,25.8057,25.9331,26.4487,19.9307,21.3594
88,27.7213,27.4769,25.3454,29.1022,29.5525,25.8275,25.9506,26.4362,20.0350,21.4525
89,27.0821,26.2271,25.2311,27.0948,27.0948,25.8416,25.9537,26.4226,20.1143,21.5159
90,24.6587,24.3041,24.7435,26.8580,26.8580,25.8285,25.9354,26.4040,20.1892,21.5753
91,24.5779,24.2329,24.2766,26.1968,26.1968,25.8147,25.9167,26.3806,20.2552,21.6261
92,24.5892,24.2805,24.4625,26.4143,26.4143,25.8014,25.8989,26.3597,20.3222,21.6781
93,22.2882,22.3649,22.5613,25.0689,25.0689,25.7636,25.8609,26.3189,20.3732,21.7146
94,22.2777,22.2662,22.8431,25.0281,25.0281,25.7265,25.8226,26.2819,20.4227,21.7498
95,23.0679,23.2865,23.0285,25.5647,26.5243,25.6986,25.7959,26.2477,20.4769,21.8001
96,22.2637,22.3321,22.6765,25.4688,25.4688,25.6628,25.7599,26.2105,20.5289,21.8383
97,19.8189,19.6906,20.6879,22.2728,22.2728,25.6025,25.6973,26.1535,20.5468,21.8428
98,19.8637,19.7238,19.3002,22.1082,22.1082,25.5440,25.6363,26.0836,20.5628,21.8455
99,19.7548,19.3792,18.6346,21.1449,21.1449,25.4855,25.5731,26.0084,20.5687,21.8384
100,20.5422,20.3862,19.4179,22.2359,22.2359,25.4361,25.5213,25.9425,20.5853,21.8424
101,20.4209,20.0320,20.4044,21.1498,21.1498,25.3864,25.4669,25.8876,20.5909,21.8355
102,19.5609,19.0963,20.0483,20.5959,20.5959,25.3293,25.4045,25.8304,20.5910,21.8234
103,19.2723,19.0245,19.8830,20.4870,21.4533,25.2705,25.3425,25.7726,20.5900,21.8198
104,19.5938,19.3433,19.8953,21.2356,21.9920,25.2159,25.2848,25.7161,20.5962,21.8214
105,22.1528,23.1216,19.5903,24.2194,26.2807,25.1867,25.2642,25.6578,20.6307,21.8639
106,24.4219,25.0889,20.4509,26.1464,28.3801,25.1795,25.2626,25.6087,20.6827,21.9254
107,24.2024,24.8511,20.9115,26.1829,27.3784,25.1704,25.2587,25.5648,20.7341,21.9763
108,24.6632,25.1645,22.9786,27.2544,28.2022,25.1657,25.2579,25.5408,20.7945,22.0340
109,19.3843,19.5223,21.9149,21.0593,21.2876,25.1126,25.2052,25.5076,20.7969,22.0271
110,17.5504,18.0645,20.0171,20.0670,20.4693,25.0439,25.1403,25.4576,20.7903,22.0130
111,18.9908,19.4502,18.0799,21.3344,22.0164,24.9894,25.0891,25.3912,20.7952,22.0130
112,20.2271,20.6786,17.0309,22.5017,23.5737,24.9468,25.0497,25.3165,20.8104,22.0269
113,21.7056,22.7072,18.1195,24.5519,26.0775,24.9182,25.0290,25.2528,20.8435,22.0628
114,21.4967,22.4953,17.8710,24.3055,26.3474,24.8881,25.0067,25.1881,20.8739,22.1004
115,22.4161,23.0112,18.0133,24.7035,24.9648,24.8667,24.9894,25.1257,20.9072,22.1253
116,22.1001,22.0620,19.4979,25.4572,25.4572,24.8428,24.9641,25.0772,20.9464,22.1540
117,23.5214,24.4746,20.7988,27.9970,29.1444,24.8315,24.9600,25.0406,21.0067,22.2138
118,26.9345,26.7185,22.4418,28.8669,29.2187,24.8493,24.9749,25.0186,21.0733,22.2731
119,28.8929,28.6121,24.6701,31.2033,31.2033,24.8833,25.0054,25.0157,21.1584,22.3482
120,26.9995,27.6565,25.3970,30.1279,31.3858,24.9009,25.0275,25.0188,21.2332,22.4235
121,28.1930,29.0110,22.3794,28.9599,33.7600,24.9282,25.0604,24.9970,21.2970,22.5172
122,25.2668,26.0086,22.9214,30.4154,31.3093,24.9309,25.0682,24.9800,21.3718,22.5892
123,27.7207,29.4341,23.7448,31.5447,37.6620,24.9536,25.1037,24.9700,21.4545,22.7118
124,27.2141,27.6312,23.6584,30.4602,34.5627,24.9718,25.1241,24.9594,21.5271,22.8073
125,27.6483,28.7402,25.3939,31.6287,36.3694,24.9933,25.1530,24.9629,21.6079,22.9158
126,27.5297,27.1016,25.8488,33.5790,36.9107,25.0134,25.1685,24.9699,21.7029,23.0269
127,28.5972,28.1323,27.2360,34.4951,37.7361,25.0416,25.1918,24.9877,21.8036,23.1427
128,30.7418,29.9277,26.8941,35.3854,38.7639,25.0861,25.2288,25.0026,21.9098,23.2648
129,30.6330,30.5654,29.1395,35.4058,40.3180,25.1291,25.2702,25.0347,22.0144,23.3970
130,30.5396,29.5834,29.0088,33.2045,40.0629,25.1708,25.3034,25.0653,22.1005,23.5252
131,27.4524,25.8234,28.0937,31.3848,39.0786,25.1882,25.3073,25.0884,22.1713,23.6439
132,26.5601,26.5934,24.4329,30.7922,33.0097,25.1986,25.3171,25.0834,22.2366,23.7149
133,29.0857,28.6487,24.5976,32.6058,36.2919,25.2278,25.3421,25.0798,22.3146,23.8094
134,31.8470,31.7842,24.8283,34.3165,35.8270,25.2772,25.3902,25.0779,22.4042,23.8991
135,32.3609,32.1884,26.8048,35.6189,37.3738,25.3297,25.4406,25.0907,22.5021,23.9989
136,35.0857,34.6170,33.9849,36.0307,42.8356,25.4014,25.5080,25.1561,22.6015,24.1374
137,32.6362,32.0787,35.7336,33.9092,40.3546,25.4542,25.5560,25.2333,22.6841,24.2558
138,40.4046,39.0767,38.7767,36.8297,47.1521,25.5625,25.6540,25.3314,22.7866,24.4217
139,40.1434,38.0436,39.8048,39.1213,45.9824,25.6674,25.7431,25.4356,22.9041,24.5768
140,40.9563,37.9582,40.4346,39.2429,47.4208,25.7766,25.8304,25.5427,23.0208,24.7400
141,39.7301,38.8064,40.3535,39.9119,42.4652,25.8756,25.9224,25.6477,23.1406,24.8657
142,41.5827,39.2036,41.4778,41.0424,47.1831,25.9862,26.0159,25.7592,23.2667,25.0229
143,41.3981,40.2831,41.3061,42.0872,45.3707,26.0940,26.1157,25.8679,23.3983,25.1652
144,41.6301,39.8990,40.6226,40.3901,44.9865,26.2019,26.2114,25.9704,23.5163,25.3028
145,38.3288,34.9739,38.0884,35.9454,43.5641,26.2855,26.2718,26.0540,23.6020,25.4287
146,39.5322,37.1102,35.8092,39.1723,39.1723,26.3762,26.3461,26.1208,23.7086,25.5229
147,38.0951,35.4300,35.2467,39.5460,40.7822,26.4560,26.4079,26.1829,23.8164,25.6267
148,40.8105,38.7590,35.8445,40.6407,48.2128,26.5530,26.4913,26.2482,23.9300,25.7793
149,35.1416,30.6249,33.7055,35.7583,41.1940,26.6106,26.5191,26.2982,24.0094,25.8827
150,39.3413,35.2782,33.8321,39.8788,39.8788,26.6955,26.5775,26.3484,24.1152,25.9761
151,40.5051,37.4955,35.3613,40.9159,40.9159,26.7869,26.6498,26.4081,24.2265,26.0750
152,43.9270,39.9002,36.1058,39.8684,39.9444,26.8997,26.7369,26.4719,24.3294,26.1662
153,39.7542,35.9911,32.9585,31.3958,32.2744,26.9837,26.7974,26.5143,24.3756,26.2062
154,43.2451,39.4420,34.3290,38.5263,38.5263,27.0893,26.8795,26.5651,24.4675,26.2862
155,38.4043,34.9568,32.7712,35.6621,35.6621,27.1623,26.9316,26.6051,24.5397,26.3467
156,37.9768,36.8068,30.6406,39.4627,39.4627,27.2316,26.9949,26.6310,24.6354,26.4307
157,40.9244,38.2173,30.7305,38.3201,44.1121,27.3188,27.0664,26.6571,24.7225,26.5434
158,38.0352,37.8501,32.9843,39.5173,39.8486,27.3867,27.1347,26.6971,24.8162,26.6276
159,36.3228,32.5652,34.1369,32.0415,32.0415,27.4429,27.1688,26.7439,24.8616,26.6616
160,36.2912,33.8038,34.4823,33.4134,33.4134,27.4982,27.2103,26.7923,24.9150,26.7038
161,34.7520,29.9375,33.2612,30.6234,30.6234,27.5432,27.2272,26.8325,24.9505,26.7282
162,36.1009,30.7452,33.4770,28.0290,28.0290,27.5960,27.2489,26.8735,24.9695,26.7362
163,38.0675,32.7602,32.6286,29.9836,29.9836,27.6603,27.2828,26.9088,25.0003,26.7561
164,30.5948,27.1246,30.1380,26.9980,26.9980,27.6782,27.2818,26.9285,25.0125,26.7576
165,32.8001,30.7728,29.2375,29.5463,29.5463,27.7092,27.3030,26.9425,25.0399,26.7745
166,32.4130,29.7900,28.7991,29.2110,29.2241,27.7376,27.3179,26.9536,25.0651,26.7892
167,29.4137,27.3793,27.7067,25.5331,25.7606,27.7476,27.3183,26.9582,25.0679,26.7831
168,30.3840,28.0072,26.9391,26.1557,26.2755,27.7633,27.3224,26.9580,25.0743,26.7801
169,28.9139,26.7848,27.2700,24.1782,24.2479,27.7701,27.3192,26.9599,25.0690,26.7651
170,24.4538,20.6224,23.5404,18.4428,18.4428,27.7506,27.2798,26.9398,25.0301,26.7161
171,27.7693,25.7466,23.3927,22.6623,22.6623,27.7507,27.2709,26.9190,25.0162,26.6924
172,32.2167,30.1406,26.1409,29.3946,29.4314,27.7767,27.2875,26.9145,25.0417,26.7083
173,32.4791,30.9695,28.2080,28.9572,31.8223,27.8038,27.3088,26.9220,25.0643,26.7379
174,31.0942,29.4318,29.7287,26.9787,31.2336,27.8228,27.3210,26.9381,25.0753,26.7637
175,27.9029,26.2516,29.4402,30.6264,30.6264,27.8232,27.3149,26.9524,25.1070,26.7858
176,33.4744,34.6756,28.3691,34.2929,34.2929,27.8553,27.3567,26.9605,25.1592,26.8285
177,34.6477,35.3880,27.6551,34.0802,34.0802,27.8937,27.4021,26.9644,25.2096,26.8694
178,36.1224,35.4615,29.2721,35.4455,36.7502,27.9399,27.4474,26.9774,25.2671,26.9249
179,34.8195,33.4782,31.7495,29.3787,36.3011,27.9784,27.4811,27.0040,25.2901,26.9773
180,33.6419,33.6686,35.6377,27.4176,36.8770,28.0098,27.5155,27.0520,25.3019,27.0323
181,35.0970,34.8348,34.9019,29.2953,38.4608,28.0490,27.5559,27.0953,25.3240,27.0955
182,35.4531,34.8333,34.1077,31.2790,37.5516,28.0897,27.5959,27.1339,25.3567,27.1529
183,31.1497,30.3396,32.1582,26.7474,33.2805,28.1064,27.6109,27.1613,25.3643,27.1864
184,31.3993,29.3915,30.6593,26.0071,32.6571,28.1243,27.6206,27.1803,25.3678,27.2161
185,32.6820,29.6817,29.8339,25.6909,33.8482,28.1489,27.6317,27.1947,25.3695,27.2520
186,32.2493,31.2794,28.5636,27.4320,34.9578,28.1710,27.6513,27.2020,25.3806,27.2934
187,31.2252,31.2565,27.9749,27.3122,34.8311,28.1873,27.6706,27.2062,25.3909,27.3337
188,30.4078,29.9640,29.2721,26.0527,34.8077,28.1991,27.6828,27.2172,25.3945,27.3735
189,28.8565,28.3879,29.1059,24.7107,32.8755,28.2026,27.6865,27.2272,25.3908,27.4026
190,28.0516,26.5987,29.9666,20.1185,33.2423,28.2018,27.6808,27.2416,25.3631,27.4333
191,28.4167,26.8563,29.5217,20.3631,33.4295,28.2029,27.6765,27.2535,25.3369,27.4647
192,28.0810,26.1390,28.3607,19.3067,31.7940,28.2023,27.6685,27.2593,25.3055,27.4873
193,27.8615,30.4103,27.7347,22.7990,33.8378,28.2005,27.6827,27.2617,25.2925,27.5202
194,27.1557,29.7561,27.7559,19.6362,33.5791,28.1951,27.6934,27.2643,25.2634,27.5514
195,26.8404,29.2771,27.9035,17.5039,32.9055,28.1882,27.7015,27.2676,25.2236,27.5789
196,25.6495,26.9377,28.6015,17.3901,33.1506,28.1752,27.6976,27.2744,25.1836,27.6073
197,26.2024,25.6983,29.2768,17.3771,31.6362,28.1652,27.6874,27.2845,25.1440,27.6277
198,26.5762,25.6848,28.1792,16.9266,29.9679,28.1572,27.6773,27.2891,25.1025,27.6396
199,27.8016,27.8614,28.6429,16.7506,31.8735,28.1554,27.6782,27.2959,25.0605,27.6608
200,28.3753,28.7332,28.6898,17.4613,32.7966,28.1565,27.6835,27.3028,25.0225,27.6865
201,28.8191,29.7619,28.5286,17.2953,33.2221,28.1598,27.6939,27.3089,24.9841,27.7140
202,31.2791,30.9178,29.0731,20.6880,33.6389,28.1752,27.7098,27.3177,24.9628,27.7434
203,32.3923,31.9380,30.2352,24.3882,34.9139,28.1960,27.7307,27.3320,24.9600,27.7787
204,32.7450,33.1203,31.0340,28.6505,34.9845,28.2183,27.7571,27.3502,24.9781,27.8140
205,42.0995,40.6636,36.5835,36.7178,42.8356,28.2860,27.8200,27.3952,25.0353,27.8873
206,43.0245,41.7818,37.9193,39.0293,43.9417,28.3576,27.8878,27.4463,25.1033,27.9652
207,49.9729,45.8627,44.3707,42.2339,49.9733,28.4620,27.9746,27.5281,25.1860,28.0716
208,39.2070,29.3941,32.5359,26.1356,33.1266,28.5136,27.9815,27.5522,25.1906,28.0959
209,20.0872,14.7183,22.8726,12.3684,17.4187,28.4733,27.9180,27.5298,25.1292,28.0448
210,18.5258,15.3127,18.2771,13.9012,18.3875,28.4260,27.8580,27.4857,25.0758,27.9988
211,17.3530,13.1340,15.0105,12.8726,15.2417,28.3735,27.7882,27.4266,25.0179,27.9383
212,18.1102,12.0801,13.1003,11.5670,12.7889,28.3251,27.7141,27.3590,24.9545,27.8669
213,19.7475,11.4361,12.8595,11.7509,11.7509,28.2848,27.6377,27.2909,24.8925,27.7912
214,25.3940,18.0277,13.0750,16.6893,16.6893,28.2713,27.5928,27.2245,24.8542,27.7393
215,15.0650,11.6734,13.0879,11.0414,11.0414,28.2099,27.5187,27.1587,24.7899,27.6617
216,16.9534,15.3981,13.0448,14.6264,14.9289,28.1578,27.4626,27.0934,24.7429,27.6027
217,18.8475,17.6909,13.4866,17.3407,17.3407,28.1149,27.4176,27.0307,24.7088,27.5554
218,24.5335,18.3921,14.1304,17.9403,18.0775,28.0984,27.3762,26.9715,24.6777,27.5119
219,22.0712,16.4014,14.5364,14.9213,14.9213,28.0709,27.3261,26.9147,24.6332,27.4545
220,22.0139,16.2816,15.6958,16.0158,16.0158,28.0434,27.2759,26.8637,24.5940,27.4025
221,22.0496,16.4594,16.8897,16.2106,16.2106,28.0162,27.2269,26.8186,24.5561,27.3518
222,18.1629,18.1393,17.7454,17.5505,17.5505,27.9719,27.1860,26.7777,24.5245,27.3077
223,16.5987,16.5588,17.9457,15.3087,15.3087,27.9209,27.1383,26.7381,24.4832,27.2539
224,14.8273,15.1444,17.0401,14.6162,14.6162,27.8624,27.0848,26.6948,24.4391,27.1974
225,15.5125,15.7368,16.7526,15.2297,15.2297,27.8075,27.0344,26.6507,24.3982,27.1443
226,14.9528,15.2825,16.4041,14.2993,15.0831,27.7506,26.9824,26.6053,24.3535,27.0909
227,14.6765,15.0996,15.8171,14.3398,14.5363,27.6930,26.9300,26.5578,24.3094,27.0356
228,14.3150,14.8790,15.2762,12.8570,12.8570,27.6344,26.8772,26.5083,24.2592,26.9734
229,16.2961,16.7925,12.3002,15.5398,16.7872,27.5849,26.8331,26.4463,24.2211,26.9289
230,22.7909,22.5054,10.7908,21.6335,25.5442,27.5640,26.8143,26.3782,24.2098,26.9229
231,54.8631,55.3155,13.8753,52.3495,55.8346,27.6822,26.9377,26.3241,24.3317,27.0480
232,48.9531,49.5492,19.0041,47.0344,47.1954,27.7739,27.0351,26.2925,24.4295,27.1349
233,22.6077,23.6408,17.7845,21.7870,21.7870,27.7517,27.0206,26.2560,24.4182,27.1119
234,9.5108,10.0866,14.7530,9.2677,9.4894,27.6738,26.9482,26.2068,24.3534,27.0366
235,10.7595,11.6309,13.4410,9.4744,9.6223,27.6018,26.8830,26.1525,24.2901,26.9625
236,13.0094,13.2498,11.3800,12.0001,12.0001,27.5399,26.8253,26.0899,24.2380,26.8991
237,11.9219,12.1511,10.4054,10.7528,11.4808,27.4740,26.7633,26.0238,24.1811,26.8341
238,11.7474,12.0393,10.9287,10.4780,11.2284,27.4080,26.7015,25.9603,24.1236,26.7685
239,12.0420,12.3703,11.9885,10.7892,11.1776,27.3437,26.6415,25.9019,24.0678,26.7033
240,12.3106,12.6168,12.4455,11.0680,11.4892,27.2810,26.5831,25.8458,24.0136,26.6399
241,12.7397,13.0966,12.6900,11.2960,11.3469,27.2207,26.5271,25.7912,23.9608,26.5764
242,13.8218,14.1353,13.3588,11.9211,13.8006,27.1653,26.4759,25.7398,23.9111,26.5236
243,13.8645,14.3406,13.7551,12.0630,12.9241,27.1106,26.4260,25.6905,23.8623,26.4677
244,11.6360,12.0640,13.8438,10.6816,11.1081,27.0472,26.3671,25.6420,23.8083,26.4047
245,14.4383,14.8006,14.1086,12.3734,13.2578,26.9957,26.3199,25.5949,23.7616,26.3510
246,13.3081,13.6632,14.0088,11.9523,12.2897,26.9401,26.2685,25.5478,23.7136,26.2939
247,10.6494,10.7146,12.9065,10.0028,11.2635,26.8741,26.2055,25.4966,23.6581,26.2330
248,6.0770,6.0543,10.9748,5.7129,5.9512,26.7903,26.1242,25.4381,23.5858,26.1513
249,8.0975,8.1237,9.9586,7.4010,7.4010,26.7152,26.0519,25.3759,23.5208,26.0760
