Frame,MSE_KF,Avg_MSE_KF
1,16.3614,16.3614
2,16.3614,16.3614
3,16.2764,16.3331
4,16.6612,16.4151
5,17.1417,16.5604
6,17.1417,16.6573
7,16.9401,16.6977
8,17.3696,16.7817
9,17.4381,16.8546
10,17.5174,16.9209
11,17.5738,16.9803
12,17.2925,17.0063
13,16.3769,16.9579
14,15.6372,16.8635
15,15.6480,16.7825
16,15.8589,16.7248
17,15.5811,16.6575
18,15.1661,16.5746
19,15.1827,16.5014
20,14.7182,16.4122
21,13.1921,16.2589
22,13.8263,16.1483
23,14.4703,16.0753
24,16.1216,16.0773
25,16.8563,16.1084
26,17.9597,16.1796
27,17.1538,16.2157
28,16.3602,16.2209
29,15.1938,16.1855
30,15.1782,16.1519
31,15.3551,16.1262
32,14.7052,16.0818
33,15.1937,16.0549
34,14.3003,16.0033
35,13.6787,15.9368
36,13.7572,15.8763
37,13.5782,15.8142
38,13.4849,15.7529
39,13.5208,15.6957
40,14.0398,15.6543
41,13.9804,15.6134
42,13.8052,15.5704
43,12.7939,15.5058
44,12.8873,15.4463
45,13.0514,15.3931
46,12.7688,15.3360
47,13.5443,15.2979
48,14.4694,15.2806
49,16.2888,15.3012
50,15.9372,15.3139
51,16.3158,15.3336
52,18.6622,15.3976
53,17.7628,15.4422
54,15.0142,15.4343
55,13.6365,15.4016
56,12.4936,15.3497
57,12.0607,15.2920
58,12.1895,15.2385
59,12.5786,15.1934
60,12.3385,15.1458
61,12.5525,15.1033
62,13.4204,15.0762
63,13.4247,15.0500
64,12.7555,15.0141
65,12.7261,14.9789
66,13.4819,14.9562
67,15.3602,14.9622
68,16.7273,14.9882
69,21.7155,15.0857
70,22.8723,15.1969
71,25.0335,15.3355
72,21.7023,15.4239
73,19.6050,15.4812
74,20.4397,15.5482
75,21.0646,15.6217
76,23.4684,15.7250
77,28.6397,15.8927
78,32.5714,16.1065
79,34.4876,16.3392
80,37.1838,16.5998
81,30.2088,16.7678
82,28.0837,16.9058
83,25.5557,17.0100
84,22.6752,17.0774
85,19.7567,17.1090
86,18.6323,17.1267
87,14.2766,17.0939
88,12.9574,17.0469
89,12.0920,16.9912
90,10.9363,16.9240
91,11.0960,16.8599
92,11.3303,16.7998
93,12.1851,16.7502
94,12.4248,16.7042
95,14.0177,16.6759
96,14.9216,16.6576
97,18.2597,16.6741
98,19.0727,16.6986
99,22.0289,16.7525
100,21.6826,16.8018
101,21.1410,16.8447
102,20.4535,16.8801
103,19.7665,16.9081
104,19.7054,16.9350
105,19.9689,16.9639
106,19.8643,16.9913
107,19.9301,17.0187
108,20.6666,17.0525
109,25.6729,17.1316
110,25.1648,17.2046
111,24.8622,17.2736
112,26.1086,17.3525
113,25.0328,17.4205
114,22.9702,17.4692
115,22.6690,17.5144
116,21.5507,17.5492
117,18.7104,17.5591
118,21.6934,17.5941
119,23.2653,17.6418
120,23.2429,17.6885
121,23.2551,17.7345
122,24.7542,17.7920
123,27.2804,17.8691
124,28.8818,17.9580
125,27.6237,18.0353
126,26.9912,18.1064
127,31.9605,18.2155
128,32.5252,18.3272
129,30.2928,18.4200
130,28.8197,18.5000
131,29.5269,18.5842
132,31.6096,18.6829
133,46.3545,18.8909
134,36.0952,19.0193
135,36.6753,19.1501
136,36.9520,19.2810
137,37.6325,19.4149
138,39.2380,19.5586
139,37.7113,19.6892
140,33.2618,19.7861
141,28.8050,19.8501
142,28.5880,19.9116
143,29.5469,19.9790
144,37.2190,20.0987
145,48.1570,20.2922
146,53.6120,20.5204
147,40.0728,20.6535
148,31.3694,20.7259
149,26.6119,20.7654
150,25.5005,20.7969
151,23.4468,20.8145
152,20.2333,20.8107
153,20.1323,20.8062
154,20.4640,20.8040
155,21.0024,20.8053
156,21.4776,20.8096
157,22.1499,20.8181
158,22.2557,20.8272
159,20.8645,20.8275
160,20.7525,20.8270
161,21.3469,20.8302
162,21.4586,20.8341
163,20.8309,20.8341
164,20.1293,20.8298
165,21.1977,20.8320
166,20.4590,20.8298
167,19.7496,20.8233
168,19.9060,20.8178
169,24.6949,20.8408
170,27.0817,20.8775
171,47.9352,21.0357
