Frame,MSE_KF,Avg_MSE_KF
1,19.8017,19.8017
2,19.8835,19.8426
3,19.6129,19.7660
4,19.4320,19.6825
5,19.2907,19.6042
6,19.1785,19.5332
7,19.2530,19.4932
8,19.2567,19.4636
9,19.5887,19.4775
10,18.6819,19.3980
11,18.6122,19.3265
12,17.9399,19.2110
13,16.7918,19.0249
14,16.1724,18.8211
15,17.1234,18.7080
16,17.8786,18.6561
17,15.9714,18.4982
18,14.9381,18.3004
19,13.5490,18.0503
20,14.2650,17.8611
21,15.5820,17.7525
22,15.6441,17.6567
23,12.8117,17.4461
24,12.9173,17.2574
25,13.2354,17.0965
26,13.7895,16.9693
27,14.6092,16.8819
28,14.5342,16.7980
29,14.8024,16.7292
30,15.6839,16.6944
31,16.4899,16.6878
32,18.0090,16.7291
33,16.8528,16.7328
34,15.7013,16.7025
35,16.0211,16.6830
36,17.4886,16.7054
37,18.0316,16.7412
38,18.3073,16.7824
39,18.7041,16.8317
40,16.6484,16.8271
41,16.7589,16.8255
42,15.6360,16.7971
43,14.8848,16.7527
44,16.1770,16.7396
45,16.0602,16.7245
46,15.7365,16.7030
47,15.3380,16.6740
48,15.0104,16.6393
49,15.4790,16.6156
50,15.6296,16.5959
51,15.6091,16.5766
52,17.9685,16.6033
53,18.8443,16.6456
54,18.8460,16.6864
55,19.4661,16.7369
56,19.1415,16.7798
57,19.1294,16.8211
58,19.5346,16.8678
59,17.9054,16.8854
60,19.1345,16.9229
61,19.2865,16.9617
62,21.9945,17.0428
63,26.1956,17.1881
64,29.2251,17.3762
65,33.2802,17.6209
66,34.0175,17.8693
67,36.8540,18.1527
68,38.9558,18.4586
69,40.1413,18.7728
70,39.9851,19.0759
71,37.6013,19.3368
72,36.5802,19.5763
73,39.0962,19.8437
74,42.9568,20.1560
75,45.3764,20.4923
76,40.2302,20.7520
77,28.5592,20.8534
78,17.9113,20.8157
79,14.3987,20.7344
80,13.0182,20.6380
81,13.9144,20.5550
82,14.0309,20.4754
83,14.8872,20.4081
84,13.4752,20.3256
85,14.8990,20.2617
86,15.1333,20.2021
87,15.6698,20.1500
88,17.1940,20.1164
89,17.4645,20.0866
90,17.2425,20.0550
91,17.2229,20.0239
92,17.6751,19.9983
93,17.8195,19.9749
94,18.7000,19.9614
95,18.6469,19.9475
96,18.2058,19.9294
97,17.8481,19.9079
98,17.4993,19.8833
99,19.0229,19.8746
100,19.6604,19.8725
101,20.4042,19.8778
102,23.4093,19.9124
103,25.4396,19.9661
104,26.5397,20.0293
105,28.5185,20.1101
106,30.0591,20.2040
107,30.2732,20.2981
108,29.9947,20.3879
109,30.4538,20.4802
110,36.1695,20.6228
111,36.9050,20.7695
112,37.0150,20.9146
113,38.4501,21.0698
114,33.8179,21.1816
115,31.5108,21.2714
116,29.4975,21.3423
117,29.0467,21.4082
118,29.8325,21.4796
119,30.9209,21.5589
120,33.0640,21.6548
121,34.3622,21.7598
122,35.8077,21.8749
123,34.3975,21.9767
124,32.6284,22.0626
125,31.9786,22.1420
126,31.4989,22.2162
127,36.2053,22.3264
128,40.7253,22.4701
129,35.0774,22.5679
130,25.5634,22.5909
131,22.7561,22.5922
132,18.6811,22.5625
133,17.0187,22.5208
134,15.7127,22.4700
135,15.2637,22.4167
136,14.8998,22.3614
137,15.8042,22.3135
138,17.1358,22.2760
139,17.4101,22.2410
140,17.7187,22.2087
141,18.7586,22.1842
142,19.0779,22.1624
143,18.1654,22.1344
144,13.5316,22.0747
145,15.3948,22.0286
146,17.6337,21.9985
147,21.1053,21.9924
148,24.9344,22.0123
149,21.9312,22.0118
150,21.5188,22.0085
151,20.6608,21.9995
152,20.2292,21.9879
153,18.8110,21.9671
