Frame,MSE_KF,Avg_MSE_KF
1,28.5488,28.5488
2,30.9098,29.7293
3,30.9098,30.1228
4,30.0608,30.1073
5,30.0062,30.0871
6,30.7279,30.1939
7,30.1681,30.1902
8,29.6423,30.1217
9,30.0353,30.1121
10,31.8533,30.2862
11,31.8840,30.4315
12,32.2563,30.5836
13,29.0969,30.4692
14,30.2515,30.4536
15,30.2862,30.4425
16,30.5615,30.4499
17,30.5937,30.4584
18,30.5820,30.4652
19,30.2231,30.4525
20,29.9260,30.4262
21,29.3897,30.3768
22,29.4115,30.3329
23,29.7694,30.3084
24,28.3953,30.2287
25,27.6484,30.1255
26,27.6624,30.0308
27,29.1261,29.9973
28,30.2726,30.0071
29,29.3816,29.9855
30,28.7986,29.9460
31,27.6531,29.8720
32,27.4277,29.7956
33,27.4695,29.7251
34,27.2018,29.6509
35,28.1964,29.6094
36,27.2069,29.5426
37,25.5782,29.4355
38,24.4783,29.3050
39,23.2974,29.1510
40,22.8413,28.9932
41,23.9431,28.8701
42,26.4610,28.8127
43,28.0703,28.7954
44,30.1883,28.8271
45,36.4448,28.9964
46,29.1718,29.0002
47,29.8165,29.0176
48,28.4227,29.0052
49,26.8553,28.9613
50,24.5442,28.8730
51,23.9903,28.7772
52,25.2127,28.7087
53,26.9502,28.6755
54,29.9816,28.6997
55,31.5473,28.7515
56,31.9913,28.8093
57,32.4084,28.8724
58,33.3223,28.9492
59,33.2942,29.0228
60,33.4197,29.0961
61,34.0090,29.1766
62,34.5913,29.2640
63,35.3505,29.3606
64,36.4170,29.4708
65,35.6884,29.5665
66,36.1739,29.6666
67,35.9342,29.7601
68,35.5676,29.8456
69,34.9804,29.9200
70,36.5180,30.0142
71,36.2647,30.1023
72,36.4468,30.1904
73,36.1823,30.2725
74,36.4597,30.3561
75,36.4597,30.4375
76,38.9828,30.5499
77,37.0314,30.6341
78,32.8869,30.6630
79,36.3207,30.7346
80,39.0154,30.8381
81,40.8055,30.9611
82,39.4444,31.0646
83,40.3496,31.1765
84,38.9840,31.2694
85,34.8875,31.3120
86,33.1772,31.3337
87,30.4995,31.3241
88,30.5812,31.3156
89,28.9603,31.2892
90,27.9117,31.2516
91,27.9293,31.2151
92,27.0881,31.1703
93,26.1899,31.1167
94,26.1731,31.0641
95,26.2532,31.0135
96,26.2611,30.9640
97,25.8123,30.9109
98,23.7789,30.8381
99,23.2128,30.7611
100,23.7034,30.6905
101,23.6305,30.6206
102,23.5832,30.5516
103,23.6382,30.4845
104,23.9120,30.4213
105,23.9231,30.3594
106,23.9855,30.2993
107,24.1616,30.2419
108,24.2427,30.1864
109,24.4040,30.1333
110,24.4996,30.0821
111,24.7847,30.0344
112,25.1107,29.9904
113,24.7539,29.9441
114,26.1653,29.9109
115,26.0145,29.8770
116,25.9922,29.8435
117,26.8942,29.8183
118,27.1640,29.7958
119,27.1000,29.7732
120,26.9016,29.7493
121,26.6815,29.7239
122,26.7178,29.6993
123,24.9162,29.6604
124,23.8189,29.6133
125,24.2313,29.5702
126,19.7445,29.4922
127,18.0234,29.4019
128,17.6556,29.3102
129,19.4350,29.2336
130,21.3250,29.1728
131,22.2986,29.1203
132,22.3027,29.0686
133,21.8018,29.0140
134,19.3950,28.9422
135,16.9657,28.8535
136,15.5496,28.7557
137,14.2979,28.6502
138,14.8246,28.5500
139,13.6333,28.4427
140,13.0693,28.3328
141,12.3161,28.2193
142,12.3768,28.1077
143,12.7507,28.0003
144,12.6415,27.8936
145,13.8265,27.7966
146,16.6494,27.7203
147,20.1749,27.6689
148,24.0657,27.6446
149,26.3244,27.6357
150,28.4398,27.6411
151,29.7347,27.6550
152,30.6154,27.6744
153,28.0808,27.6771
154,25.6682,27.6641
155,24.4683,27.6434
156,24.3662,27.6224
157,24.6488,27.6035
158,23.7886,27.5793
159,23.1812,27.5517
160,23.9251,27.5290
161,22.6986,27.4990
162,22.7475,27.4697
163,22.9678,27.4421
164,23.6612,27.4190
165,24.5910,27.4019
166,23.0352,27.3756
167,25.2592,27.3629
168,31.4519,27.3872
169,31.5831,27.4121
170,30.1706,27.4283
171,33.0578,27.4612
172,34.0852,27.4997
173,35.4211,27.5455
174,36.9824,27.5997
175,39.0125,27.6650
176,38.0006,27.7237
177,36.0344,27.7706
178,34.3045,27.8073
179,32.9180,27.8359
180,30.4034,27.8502
181,25.9973,27.8399
182,21.8291,27.8069
183,19.3492,27.7607
184,18.8598,27.7123
185,19.5096,27.6680
186,19.1458,27.6221
187,19.6266,27.5794
188,20.7844,27.5432
189,22.1992,27.5150
190,22.1598,27.4868
191,22.0194,27.4582
192,22.2884,27.4312
193,23.3584,27.4101
194,23.1582,27.3882
195,22.4159,27.3627
196,22.6057,27.3384
197,19.5201,27.2988
198,17.6458,27.2500
199,16.9986,27.1985
200,16.5950,27.1455
201,16.9251,27.0946
202,18.2123,27.0507
203,18.2592,27.0073
204,18.0975,26.9637
205,18.0834,26.9204
206,18.1052,26.8776
207,18.2202,26.8357
208,18.3555,26.7950
209,17.8404,26.7521
210,17.6569,26.7088
211,17.3559,26.6645
212,18.0949,26.6241
213,18.9337,26.5880
214,19.8722,26.5566
215,21.1679,26.5315
216,22.2621,26.5117
217,25.7413,26.5082
218,30.6296,26.5271
219,37.9169,26.5791
220,39.6100,26.6383
221,41.5667,26.7059
222,41.8909,26.7743
223,40.2676,26.8348
224,37.9556,26.8844
225,41.3653,26.9488
226,42.3525,27.0170
227,41.7845,27.0820
228,43.7243,27.1550
229,44.1689,27.2293
230,45.0739,27.3069
231,44.1685,27.3799
232,43.5315,27.4495
233,42.5406,27.5143
234,37.8856,27.5586
235,35.0333,27.5904
236,34.7292,27.6206
237,34.1700,27.6483
238,34.9660,27.6790
239,33.3278,27.7027
240,34.5668,27.7313
241,32.7902,27.7523
242,31.4162,27.7674
243,30.6970,27.7795
244,32.4353,27.7985
245,32.1139,27.8161
246,31.9456,27.8329
247,31.9216,27.8495
248,31.7550,27.8652
249,31.2381,27.8788
250,30.9693,27.8911
251,30.7361,27.9025
252,30.5990,27.9132
253,30.5577,27.9236
254,30.6144,27.9342
255,30.6356,27.9448
256,30.7139,27.9556
257,30.7710,27.9666
258,31.4923,27.9803
259,32.9041,27.9993
260,28.1912,28.0000
261,18.7932,27.9647
