Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,9.0828,9.0828,9.9303,10.2900,12.8629,9.0828,9.0828,9.9303,10.2900,12.8629
2,9.0165,9.0165,9.8684,9.8160,9.8160,9.0497,9.0497,9.8994,10.0530,11.3394
3,9.0811,9.0811,9.9493,9.4152,9.4152,9.0601,9.0601,9.9160,9.8404,10.6980
4,9.0430,9.0430,9.8897,9.8171,9.8171,9.0558,9.0558,9.9094,9.8346,10.4778
5,8.8832,8.8832,9.7252,10.2591,10.2591,9.0213,9.0213,9.8726,9.9195,10.4341
6,13.9216,13.9216,10.2787,13.2513,17.1676,9.8380,9.8380,9.9402,10.4748,11.5563
7,17.6954,17.6954,11.1092,17.5502,20.9636,10.9605,10.9605,10.1072,11.4856,12.9002
8,19.7070,19.7070,13.1717,19.2119,22.3373,12.0538,12.0538,10.4903,12.4513,14.0798
9,20.3489,20.3489,15.6982,21.6085,23.0646,12.9755,12.9755,11.0689,13.4688,15.0781
10,19.5869,19.5869,18.1548,21.6144,21.9641,13.6366,13.6366,11.7775,14.2834,15.7667
11,19.2493,19.2493,19.3607,20.9347,20.9347,14.1469,14.1469,12.4669,14.8880,16.2366
12,19.4320,19.4320,19.2082,17.5765,20.2117,14.5873,14.5873,13.0287,15.1121,16.5678
13,22.4082,22.4082,21.3767,23.6939,25.0448,15.1889,15.1889,13.6708,15.7722,17.2199
14,21.2959,21.2959,21.1410,23.4054,24.4981,15.6251,15.6251,14.2044,16.3174,17.7398
15,22.6807,22.6807,21.3324,23.1274,24.2676,16.0955,16.0955,14.6796,16.7714,18.1750
16,23.2193,23.2193,21.7864,23.2664,24.9435,16.5407,16.5407,15.1238,17.1774,18.5980
17,20.4564,20.4564,22.2266,21.7789,25.9596,16.7711,16.7711,15.5416,17.4480,19.0310
18,18.0641,18.0641,20.4455,18.3284,19.7712,16.8429,16.8429,15.8140,17.4970,19.0722
19,22.5336,22.5336,20.4951,24.1142,24.9740,17.1424,17.1424,16.0604,17.8452,19.3828
20,23.0348,23.0348,20.5599,22.0134,25.3903,17.4370,17.4370,16.2854,18.0536,19.6832
21,22.4949,22.4949,20.3341,23.3027,23.8558,17.6779,17.6779,16.4782,18.3036,19.8818
22,14.6018,14.6018,18.4380,16.3484,21.3231,17.5381,17.5381,16.5673,18.2147,19.9474
23,18.2501,18.2501,18.3418,21.0097,21.1290,17.5690,17.5690,16.6444,18.3362,19.9987
24,14.9289,14.9289,16.6135,18.4481,18.6412,17.4590,17.4590,16.6431,18.3409,19.9422
25,19.5388,19.5388,16.3181,19.5311,21.6137,17.5422,17.5422,16.6301,18.3885,20.0090
26,16.6669,16.6669,16.5798,18.2007,20.1988,17.5085,17.5085,16.6282,18.3813,20.0163
27,18.5822,18.5822,17.8365,17.9938,23.0438,17.5483,17.5483,16.6729,18.3669,20.1285
28,20.4060,20.4060,19.0686,21.5591,25.2773,17.6504,17.6504,16.7585,18.4809,20.3123
29,19.2039,19.2039,19.9285,19.5915,22.9166,17.7039,17.7039,16.8678,18.5192,20.4021
30,19.6814,19.6814,19.6447,20.5894,25.4055,17.7698,17.7698,16.9604,18.5882,20.5689
31,20.3676,20.3676,19.8217,21.8740,23.7533,17.8536,17.8536,17.0527,18.6942,20.6716
32,20.6478,20.6478,20.3448,22.3764,22.6572,17.9410,17.9410,17.1556,18.8093,20.7337
33,20.0684,20.0684,19.8358,20.9629,26.2247,18.0054,18.0054,17.2368,18.8746,20.9001
34,22.1840,22.1840,20.8938,21.7131,27.7823,18.1283,18.1283,17.3443,18.9581,21.1025
35,20.9763,20.9763,20.6759,22.1130,28.6247,18.2097,18.2097,17.4395,19.0482,21.3174
36,16.1338,16.1338,19.7303,17.3340,22.7098,18.1520,18.1520,17.5032,19.0006,21.3561
37,21.0053,21.0053,20.5905,22.3801,27.4041,18.2292,18.2292,17.5866,19.0919,21.5196
38,19.3794,19.3794,19.5530,22.2778,22.9990,18.2594,18.2594,17.6383,19.1758,21.5585
39,19.5494,19.5494,20.3901,24.4994,25.3837,18.2925,18.2925,17.7089,19.3123,21.6566
40,19.8045,19.8045,20.4612,22.7117,25.1762,18.3303,18.3303,17.7777,19.3972,21.7446
41,16.5278,16.5278,20.0132,17.5646,26.3758,18.2863,18.2863,17.8322,19.3525,21.8575
42,18.3632,18.3632,20.0327,14.4463,27.0206,18.2882,18.2882,17.8846,19.2357,21.9805
43,20.2125,20.2125,20.2791,17.7130,27.2026,18.3329,18.3329,17.9403,19.2003,22.1019
44,19.7370,19.7370,20.6506,18.5750,19.0233,18.3648,18.3648,18.0019,19.1861,22.0319
45,19.2081,19.2081,21.5802,17.1736,20.2423,18.3836,18.3836,18.0814,19.1414,21.9922
46,19.5859,19.5859,23.0172,17.7735,17.7735,18.4097,18.4097,18.1887,19.1117,21.9005
47,19.7023,19.7023,23.6227,16.5495,16.5495,18.4372,18.4372,18.3043,19.0571,21.7866
48,20.1865,20.1865,23.6221,18.6875,18.6875,18.4737,18.4737,18.4151,19.0494,21.7220
49,22.3852,22.3852,23.5551,21.9342,22.3023,18.5535,18.5535,18.5200,19.1083,21.7339
50,19.3663,19.3667,22.0179,15.2499,15.2499,18.5697,18.5697,18.5900,19.0311,21.6042
51,19.4272,19.4274,22.1233,15.6892,15.6892,18.5865,18.5866,18.6593,18.9656,21.4882
52,17.4142,17.4142,20.3812,16.6697,16.6697,18.5640,18.5640,18.6924,18.9215,21.3956
53,19.8898,19.8906,20.6500,19.4183,19.4183,18.5890,18.5890,18.7293,18.9308,21.3583
54,20.0542,20.0543,20.6399,19.1792,19.1792,18.6162,18.6162,18.7647,18.9354,21.3179
55,20.2449,20.2449,20.7514,21.6686,21.6686,18.6458,18.6458,18.8008,18.9851,21.3243
56,19.3234,19.3234,19.4637,21.0446,21.0446,18.6579,18.6579,18.8127,19.0219,21.3193
57,19.4797,19.4797,20.0643,21.7083,21.7083,18.6723,18.6723,18.8346,19.0690,21.3261
58,20.5506,20.5507,20.4336,19.9581,19.9581,18.7047,18.7047,18.8622,19.0844,21.3025
59,21.6193,21.6193,20.9290,22.8606,22.8606,18.7541,18.7541,18.8972,19.1484,21.3289
60,20.9227,20.9174,20.8970,22.1619,22.1619,18.7902,18.7901,18.9305,19.1986,21.3428
61,21.2248,21.2248,21.0968,22.6684,22.8403,18.8301,18.8301,18.9661,19.2555,21.3674
62,21.3744,21.3744,21.4994,22.4973,23.5300,18.8712,18.8711,19.0069,19.3078,21.4022
63,21.4414,21.4414,21.6600,22.9418,23.1505,18.9120,18.9119,19.0490,19.3654,21.4300
64,21.5809,21.5809,21.7645,22.9344,22.9995,18.9537,18.9536,19.0915,19.4212,21.4545
