Frame,MSE_KF,Avg_MSE_KF
1,16.3912,16.3912
2,16.8932,16.6422
3,16.8932,16.7259
4,16.8932,16.7677
5,16.8932,16.7928
6,15.3363,16.5500
7,14.0626,16.1947
8,14.0407,15.9254
9,15.3628,15.8629
10,12.0595,15.4826
11,12.9578,15.2530
12,11.4343,14.9348
13,10.3449,14.5817
14,6.5133,14.0054
15,12.8953,13.9314
16,21.5398,14.4069
17,22.7916,14.9002
18,33.7710,15.9485
19,34.3792,16.9186
20,34.6818,17.8067
21,39.2774,18.8292
22,38.8984,19.7414
23,35.7311,20.4366
24,33.0688,20.9629
25,32.5008,21.4244
26,33.0086,21.8700
27,33.4070,22.2973
28,36.5881,22.8077
29,38.2996,23.3419
30,41.8056,23.9573
31,42.2567,24.5476
32,41.3978,25.0742
33,41.8455,25.5824
34,48.3063,26.2508
35,48.8854,26.8975
36,38.9384,27.2320
37,39.7171,27.5694
38,37.9815,27.8434
39,38.0334,28.1047
40,38.0864,28.3542
41,38.0367,28.5904
42,38.0367,28.8153
43,38.0367,29.0297
44,37.2431,29.2164
45,37.2431,29.3948
46,36.8488,29.5568
47,36.5503,29.7056
48,33.8359,29.7917
49,34.1079,29.8797
50,32.0288,29.9227
51,30.0235,29.9247
52,28.8922,29.9049
53,27.6624,29.8625
54,25.7762,29.7869
55,25.1530,29.7026
56,23.9442,29.5998
57,22.5719,29.4765
58,20.5191,29.3221
59,19.4302,29.1544
60,19.5727,28.9947
61,20.1569,28.8498
62,19.6038,28.7007
63,22.9851,28.6100
64,22.4085,28.5131
65,29.5609,28.5292
66,25.1317,28.4777
67,24.3319,28.4158
68,23.2370,28.3397
69,24.2801,28.2808
70,24.8330,28.2316
71,24.1904,28.1747
72,23.1537,28.1049
73,22.6692,28.0305
74,22.2893,27.9529
75,20.2812,27.8506
76,18.6129,27.7290
77,18.1662,27.6049
78,18.0781,27.4827
79,19.6365,27.3834
80,29.1192,27.4051
81,30.7718,27.4467
82,31.6335,27.4977
83,31.2573,27.5430
84,30.7787,27.5815
85,28.4672,27.5920
86,27.8440,27.5949
87,25.7796,27.5740
88,23.6065,27.5289
89,24.5742,27.4957
90,25.0686,27.4688
91,27.1644,27.4654
92,35.3464,27.5511
93,36.7583,27.6501
94,38.8037,27.7687
95,29.7861,27.7900
96,30.4505,27.8177
97,34.1859,27.8833
98,37.6795,27.9833
99,40.2161,28.1069
100,30.4253,28.1301
101,31.9503,28.1679
102,30.2964,28.1887
103,28.7825,28.1945
104,26.9932,28.1830
105,26.7431,28.1692
106,29.4986,28.1818
107,29.7000,28.1960
108,32.3399,28.2343
109,29.5580,28.2465
110,23.2078,28.2007
111,21.3533,28.1390
112,20.6476,28.0721
113,21.2828,28.0120
114,26.0322,27.9947
115,27.1911,27.9877
116,27.1300,27.9803
117,27.4286,27.9756
118,27.4350,27.9710
119,27.2312,27.9648
120,27.2958,27.9592
121,27.6646,27.9568
122,27.6525,27.9543
123,27.8874,27.9537
124,28.1637,27.9554
125,28.7708,27.9619
126,28.6835,27.9677
127,28.4972,27.9718
128,28.9840,27.9797
129,29.1333,27.9887
130,29.2882,27.9987
131,29.0570,28.0068
132,29.1360,28.0153
133,29.2214,28.0244
134,29.4425,28.0350
135,27.1404,28.0283
136,25.5421,28.0101
137,21.7862,27.9646
138,22.3618,27.9240
139,23.2289,27.8902
140,27.2139,27.8854
141,33.7901,27.9273
142,30.3905,27.9446
143,26.6271,27.9354
144,23.1012,27.9019
145,20.3370,27.8497
146,21.1787,27.8040
147,21.5660,27.7616
148,27.1362,27.7573
149,32.6484,27.7902
150,40.3139,27.8736
151,48.5720,28.0107
152,38.3333,28.0786
153,30.8066,28.0965
154,25.5058,28.0796
155,25.4305,28.0625
156,27.1914,28.0570
157,25.0764,28.0380
158,22.2415,28.0013
159,18.0211,27.9385
160,19.5446,27.8861
161,18.9047,27.8303
162,18.0536,27.7699
163,17.5216,27.7071
164,19.1661,27.6550
165,21.1882,27.6158
166,20.0547,27.5702
167,21.5665,27.5343
168,21.1643,27.4964
169,23.3497,27.4718
170,26.1349,27.4640
171,26.5895,27.4589
172,26.4268,27.4529
173,29.9576,27.4673
174,30.3928,27.4841
175,32.0271,27.5101
176,31.1488,27.5308
177,38.7974,27.5944
178,30.2820,27.6095
179,24.6536,27.5930
180,23.3821,27.5696
181,23.5661,27.5475
182,26.2492,27.5404
183,26.4889,27.5346
184,27.2093,27.5329
185,26.9499,27.5297
186,27.3608,27.5288
187,27.1204,27.5266
188,26.9412,27.5235
189,29.4073,27.5335
190,30.9414,27.5514
191,30.2713,27.5656
192,29.5922,27.5762
193,28.3167,27.5800
194,27.5273,27.5798
195,28.0901,27.5824
196,26.6550,27.5776
197,25.6753,27.5680
198,25.8617,27.5594
199,25.0599,27.5468
200,24.1544,27.5299
201,24.2054,27.5133
202,17.7119,27.4648
203,11.6069,27.3867
