Frame,MSE_KF,Avg_MSE_KF
1,16.5664,16.5664
2,16.2638,16.4151
3,16.3312,16.3871
4,16.1305,16.3230
5,14.5771,15.9738
6,13.9147,15.6306
7,14.4680,15.4645
8,14.2485,15.3125
9,14.3554,15.2062
10,13.7456,15.0601
11,12.8512,14.8593
12,13.4674,14.7433
13,14.2607,14.7062
14,15.0372,14.7298
15,15.4199,14.7758
16,14.6417,14.7675
17,15.2884,14.7981
18,13.5779,14.7303
19,14.0907,14.6966
20,17.6700,14.8453
21,20.2509,15.1027
22,22.0303,15.4176
23,25.4756,15.8549
24,31.6634,16.5136
25,31.4132,17.1096
26,33.8556,17.7537
27,35.9396,18.4272
28,34.8864,19.0150
29,31.5128,19.4460
30,32.6300,19.8855
31,33.2381,20.3162
32,14.0783,20.1213
33,12.7809,19.8988
34,11.8254,19.6614
35,11.1071,19.4170
36,14.8962,19.2914
37,17.0288,19.2302
38,17.8510,19.1939
39,17.9922,19.1631
40,21.3566,19.2180
41,24.0576,19.3360
42,26.8422,19.5147
43,34.5703,19.8649
44,34.9893,20.2086
45,34.7498,20.5317
46,36.6310,20.8817
47,39.2975,21.2735
48,43.7637,21.7421
49,43.0287,22.1765
50,40.2753,22.5385
51,41.1166,22.9028
52,39.5551,23.2230
53,39.1971,23.5244
54,39.4323,23.8190
55,40.1732,24.1163
56,42.8374,24.4506
57,42.6230,24.7694
58,40.6880,25.0439
59,40.5903,25.3074
60,38.0746,25.5202
61,37.4961,25.7165
62,26.5255,25.7296
63,25.2727,25.7223
64,29.4792,25.7810
65,31.2718,25.8655
66,33.1879,25.9764
67,34.4581,26.1030
68,37.3264,26.2681
69,34.8902,26.3930
70,29.6333,26.4393
71,23.6300,26.3998
72,25.9805,26.3939
73,27.5898,26.4103
74,27.4903,26.4249
75,29.8390,26.4704
76,36.8684,26.6072
77,42.4152,26.8125
78,40.8357,26.9923
79,39.1343,27.1460
80,32.4528,27.2124
81,19.8773,27.1218
82,10.7558,26.9222
83,4.4324,26.6513
84,8.2504,26.4322
85,3.8321,26.1663
86,6.5079,25.9377
87,12.9385,25.7883
88,21.7941,25.7429
89,31.1969,25.8042
90,21.6271,25.7578
91,16.9083,25.6605
92,14.6073,25.5404
93,14.0975,25.4174
94,14.9342,25.3058
95,15.4821,25.2024
96,14.5402,25.0914
97,12.9314,24.9660
98,12.4015,24.8378
99,12.0709,24.7088
100,13.2423,24.5942
101,14.0598,24.4899
102,14.0870,24.3879
103,14.2963,24.2899
104,13.9685,24.1907
105,11.8368,24.0730
106,11.2936,23.9524
107,10.7875,23.8294
108,10.9603,23.7102
109,11.3613,23.5970
110,10.6984,23.4797
111,11.8143,23.3746
112,11.5344,23.2689
113,12.6060,23.1745
114,16.4629,23.1157
115,22.2668,23.1083
116,27.2199,23.1437
117,33.2028,23.2297
118,33.2210,23.3144
119,36.7594,23.4273
120,43.9419,23.5983
121,46.3846,23.7866
122,43.0001,23.9441
123,48.8143,24.1463
124,62.5373,24.4559
125,51.0734,24.6688
126,34.6169,24.7478
127,31.5439,24.8013
128,14.9950,24.7247
129,12.4304,24.6294
130,12.8430,24.5387
131,12.7899,24.4490
132,13.0613,24.3628
133,13.2333,24.2791
134,13.3470,24.1975
135,5.7178,24.0606
136,3.2302,23.9075
137,1.0044,23.7403
138,0.9005,23.5748
139,0.9517,23.4120
140,0.9517,23.2516
141,0.8857,23.0930
142,0.8920,22.9366
143,0.8920,22.7825
144,0.8922,22.6304
145,0.9013,22.4806
146,20.0499,22.4639
147,19.9589,22.4469
148,20.8985,22.4364
149,14.2501,22.3815
150,14.3195,22.3278
151,14.3414,22.2749
152,14.2461,22.2220
153,14.2203,22.1697
154,9.3998,22.0868
155,9.3314,22.0045
156,6.6098,21.9058
157,6.3767,21.8069
158,6.6318,21.7109
159,32.1407,21.7765
160,31.7921,21.8391
161,30.8764,21.8952
