Frame,MSE_KF,Avg_MSE_KF
1,18.1653,18.1653
2,18.7958,18.4806
3,19.1846,18.7153
4,19.8663,19.0030
5,21.4611,19.4946
6,23.8281,20.2169
7,20.5038,20.2579
8,17.0462,19.8564
9,17.0335,19.5427
10,14.4908,19.0376
11,17.4035,18.8890
12,20.4683,19.0206
13,22.2532,19.2693
14,16.4172,19.0656
15,17.5568,18.9650
16,13.9315,18.6504
17,14.2649,18.3924
18,15.3699,18.2245
19,13.6983,17.9863
20,16.5386,17.9139
21,21.6905,18.0937
22,29.9920,18.6346
23,36.9989,19.4330
24,37.1490,20.1712
25,42.5987,21.0683
26,47.7536,22.0946
27,55.7583,23.3414
28,56.5755,24.5284
29,56.3594,25.6260
30,58.0069,26.7054
31,55.0434,27.6195
32,43.3302,28.1104
33,35.5905,28.3371
34,32.3685,28.4557
35,25.0924,28.3596
36,19.6243,28.1169
37,20.4861,27.9107
38,21.4732,27.7413
39,22.7270,27.6127
40,25.1734,27.5517
41,24.7801,27.4841
42,22.1294,27.3566
43,22.8970,27.2529
44,26.7671,27.2419
45,30.8161,27.3213
46,30.6566,27.3938
47,30.4213,27.4582
48,28.7186,27.4845
49,28.3061,27.5013
50,30.0432,27.5521
51,32.3707,27.6466
52,34.2982,27.7745
53,33.5301,27.8831
54,29.5376,27.9137
55,31.4356,27.9778
56,32.9996,28.0674
57,34.6687,28.1833
58,34.0844,28.2850
59,32.7911,28.3614
60,29.4393,28.3793
61,26.1781,28.3433
62,28.7440,28.3497
63,26.1678,28.3151
64,22.8898,28.2303
65,20.5045,28.1115
66,21.1259,28.0056
67,22.1875,27.9188
68,26.1291,27.8925
69,22.9392,27.8207
70,30.4315,27.8580
71,31.9351,27.9154
72,122.2642,29.2258
73,124.8926,30.5363
74,136.6263,31.9699
75,138.4680,33.3899
76,83.5264,34.0496
77,83.9688,34.6979
78,85.1358,35.3446
79,86.7938,35.9958
80,56.7101,36.2547
81,57.5910,36.5181
82,44.3664,36.6139
83,39.0857,36.6436
84,33.1524,36.6021
85,36.4781,36.6006
86,34.6680,36.5781
87,35.6904,36.5679
88,34.0538,36.5394
89,34.2682,36.5139
90,34.0246,36.4862
91,33.3117,36.4513
92,31.6703,36.3993
93,31.9248,36.3512
94,30.4143,36.2881
95,30.2826,36.2249
96,30.1173,36.1612
97,25.2889,36.0491
98,18.9142,35.8743
99,16.8750,35.6824
100,15.3634,35.4792
101,16.6962,35.2932
102,7.3512,35.0193
103,4.3639,34.7217
104,2.8864,34.4156
105,1.2813,34.1000
106,0.9380,33.7871
107,0.6391,33.4773
