Frame,MSE_KF,Avg_MSE_KF
1,18.8750,18.8750
2,18.3343,18.6047
3,17.9184,18.3759
4,17.9184,18.2616
5,17.6546,18.1402
6,17.8602,18.0935
7,18.0815,18.0918
8,18.2612,18.1130
9,18.4308,18.1483
10,18.0260,18.1361
11,17.2241,18.0532
12,16.2942,17.9066
13,16.2424,17.7786
14,16.1509,17.6623
15,15.9984,17.5514
16,15.5410,17.4257
17,15.5449,17.3151
18,15.8521,17.2338
19,15.9583,17.1667
20,16.5691,17.1368
21,16.4996,17.1065
22,16.5139,17.0795
23,16.3461,17.0476
24,15.8020,16.9957
25,15.3431,16.9296
26,14.4213,16.8332
27,14.3478,16.7411
28,14.2332,16.6515
29,14.7606,16.5863
30,15.4185,16.5474
31,16.2968,16.5393
32,17.0758,16.5561
33,18.6099,16.6183
34,18.7158,16.6800
35,18.2692,16.7254
36,16.5566,16.7207
37,15.2503,16.6810
38,14.6380,16.6272
39,14.4176,16.5706
40,15.5649,16.5454
41,15.4204,16.5180
42,15.2280,16.4873
43,14.2665,16.4356
44,13.9374,16.3789
45,14.6485,16.3404
46,15.5151,16.3225
47,15.5806,16.3067
48,15.4497,16.2888
49,15.0597,16.2637
50,15.5832,16.2501
51,15.1512,16.2286
52,14.8746,16.2025
53,17.1770,16.2209
54,23.3913,16.3537
55,27.2585,16.5520
56,31.9578,16.8271
57,33.9475,17.1274
58,36.0154,17.4531
59,38.2507,17.8056
60,37.5748,18.1351
61,38.3769,18.4669
62,37.6072,18.7756
63,37.2748,19.0693
64,34.7122,19.3137
65,35.0221,19.5554
66,23.1725,19.6102
67,22.8900,19.6591
68,21.7594,19.6900
69,19.8805,19.6928
70,16.8441,19.6521
71,15.2719,19.5904
72,15.2058,19.5295
73,14.5228,19.4609
74,15.1377,19.4025
75,16.6853,19.3662
76,17.5588,19.3425
77,19.9043,19.3498
78,21.4131,19.3762
79,21.7928,19.4068
80,21.8718,19.4376
81,21.8652,19.4676
82,21.8486,19.4966
83,21.8918,19.5255
84,23.2166,19.5694
85,25.8510,19.6433
86,27.5291,19.7350
87,31.5343,19.8706
88,39.5825,20.0946
89,37.8820,20.2945
90,40.0036,20.5135
91,40.2274,20.7301
92,39.1931,20.9308
93,39.3356,21.1287
94,39.2261,21.3212
95,38.9708,21.5070
96,38.8460,21.6876
97,37.5057,21.8507
98,37.7793,22.0132
99,37.6263,22.1710
100,37.9847,22.3291
101,39.4938,22.4990
102,39.7630,22.6683
103,41.2846,22.8490
104,41.2281,23.0258
105,41.2071,23.1989
106,42.5319,23.3813
107,42.4649,23.5596
108,42.4396,23.7345
109,42.4174,23.9059
110,42.3304,24.0734
111,42.3264,24.2378
112,42.3201,24.3993
113,42.3162,24.5578
114,42.3123,24.7135
115,42.3104,24.8666
116,42.3086,25.0169
117,42.3090,25.1647
118,42.3971,25.3108
119,42.5563,25.4557
120,42.6554,25.5990
121,42.9134,25.7421
122,43.1589,25.8849
123,40.3608,26.0026
124,24.7023,25.9921
125,11.1079,25.8730
126,9.3763,25.7421
127,18.1450,25.6823
128,16.9702,25.6142
129,19.4443,25.5664
130,20.2540,25.5255
131,19.3320,25.4782
132,17.4149,25.4171
133,20.6359,25.3812
134,20.9926,25.3484
135,21.1155,25.3171
136,21.1271,25.2863
137,21.1520,25.2561
138,20.9795,25.2251
139,20.9087,25.1940
140,21.2634,25.1660
141,21.3640,25.1390
142,21.3531,25.1123
143,21.4010,25.0864
144,21.4709,25.0613
145,21.1983,25.0346
146,21.1983,25.0084
147,21.1580,24.9822
148,21.1580,24.9563
149,21.1631,24.9309
150,21.1631,24.9058
151,21.1631,24.8810
152,21.1631,24.8565
153,21.0803,24.8318
154,21.0803,24.8075
155,20.8149,24.7817
156,20.8149,24.7563
157,20.8287,24.7313
158,20.8287,24.7066
159,20.8475,24.6823
160,20.6905,24.6574
161,26.2491,24.6672
162,36.9587,24.7431
163,33.6307,24.7976
164,32.4370,24.8442
165,34.2692,24.9013
166,34.4404,24.9588
167,34.8387,25.0180
168,36.6034,25.0869
169,46.9705,25.2164
170,28.6332,25.2365
171,19.8859,25.2052
172,17.7544,25.1619
173,17.7100,25.1188
174,16.9579,25.0719
175,17.1318,25.0266
176,15.4080,24.9719
177,14.6145,24.9134
178,12.3853,24.8430
179,9.0364,24.7547
180,8.7812,24.6660
