Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,50.3892,50.3892,51.6239,40.8268,58.5144,50.3892,50.3892,51.6239,40.8268,58.5144
2,51.2426,51.2426,52.4721,41.7211,41.7211,50.8159,50.8159,52.0480,41.2740,50.1178
3,51.7979,51.7979,53.0232,42.2730,42.2730,51.1433,51.1433,52.3731,41.6070,47.5029
4,56.1974,56.1974,53.6834,46.1222,46.1222,52.4068,52.4068,52.7006,42.7358,47.1577
5,48.2075,48.2075,53.2020,44.0976,44.0976,51.5669,51.5669,52.8009,43.0082,46.5457
6,48.4305,48.4305,51.0227,40.9262,40.9262,51.0442,51.0442,52.5045,42.6612,45.6091
7,55.1555,55.1555,50.5014,45.6482,45.6482,51.6315,51.6315,52.2184,43.0879,45.6147
8,48.0206,48.0206,49.3676,38.5742,38.5742,51.1802,51.1802,51.8620,42.5237,44.7346
9,36.5419,36.5419,39.9512,33.1029,33.1029,49.5537,49.5537,50.5386,41.4769,43.4422
10,36.7656,36.7656,39.1003,33.5357,33.7594,48.2749,48.2749,49.3948,40.6828,42.4739
11,36.8594,36.8594,37.8854,33.5207,33.9042,47.2371,47.2371,48.3485,40.0317,41.6949
12,43.4647,43.4647,37.5055,30.4950,30.4950,46.9227,46.9227,47.4449,39.2370,40.7615
13,46.0642,46.0642,38.6047,36.1452,36.1452,46.8567,46.8567,46.7649,38.9991,40.4064
14,44.2796,44.2796,41.6505,33.9908,33.9908,46.6726,46.6726,46.3996,38.6414,39.9482
15,42.9410,42.9410,47.5159,27.5748,27.5748,46.4238,46.4238,46.4740,37.9036,39.1233
16,40.8842,40.8842,54.8963,26.5818,26.5818,46.0776,46.0776,47.0004,37.1960,38.3394
17,46.8380,46.8380,57.9757,33.0260,33.0260,46.1223,46.1223,47.6460,36.9507,38.0269
18,50.1818,50.1818,58.9770,39.9449,39.9449,46.3479,46.3479,48.2755,37.1171,38.1334
19,34.6300,34.6300,47.4812,24.2198,24.2198,45.7311,45.7311,48.2337,36.4383,37.4011
20,34.9894,34.9894,41.0637,25.5185,25.5185,45.1941,45.1941,47.8752,35.8923,36.8070
21,36.6499,36.6499,38.9928,25.9316,25.9316,44.7872,44.7872,47.4522,35.4180,36.2891
22,35.9415,35.9415,36.8308,24.9939,24.9939,44.3851,44.3851,46.9694,34.9441,35.7757
23,32.7765,32.7765,34.1652,22.0264,22.0264,43.8804,43.8804,46.4127,34.3825,35.1779
24,34.1220,34.1220,30.8207,18.8703,18.8703,43.4738,43.4738,45.7630,33.7362,34.4984
25,37.9564,37.9564,29.6415,28.2344,28.2344,43.2531,43.2531,45.1182,33.5161,34.2479
26,38.8845,38.8845,31.0055,23.1585,23.1585,43.0851,43.0851,44.5754,33.1177,33.8214
27,40.4200,40.4200,33.0830,26.4648,26.4648,42.9864,42.9864,44.1497,32.8713,33.5489
28,14.8407,14.8407,19.6924,15.0903,16.0667,41.9812,41.9812,43.2763,32.2363,32.9245
29,37.1004,37.1004,9.3256,37.0424,38.0506,41.8129,41.8129,42.1056,32.4020,33.1013
30,50.6102,50.6102,15.9339,49.9808,53.2322,42.1061,42.1061,41.2332,32.9880,33.7723
31,26.1991,26.1991,12.6015,25.9751,30.2995,41.5930,41.5930,40.3096,32.7617,33.6603
32,13.3395,13.3395,13.5388,13.1013,16.9550,40.7101,40.7101,39.4730,32.1474,33.1383
33,13.5372,13.5372,13.1533,13.3174,17.2289,39.8866,39.8866,38.6754,31.5768,32.6562
34,13.6316,13.6316,13.3873,13.4300,17.3986,39.1144,39.1144,37.9316,31.0430,32.2074
35,13.9589,13.9589,13.8072,13.7681,17.8309,38.3957,38.3957,37.2424,30.5495,31.7966
36,14.1430,14.6075,14.2214,13.9026,18.1267,37.7220,37.7349,36.6029,30.0870,31.4169
37,14.1306,14.4790,14.2956,13.9677,18.2747,37.0844,37.1064,36.0000,29.6514,31.0617
38,13.6705,14.0051,13.8009,13.5166,17.6559,36.4683,36.4985,35.4158,29.2268,30.7089
39,13.7036,14.0375,13.8106,13.5478,17.6964,35.8846,35.9225,34.8618,28.8248,30.3753
40,13.7036,14.0374,13.7888,13.5478,17.6964,35.3300,35.3754,34.3350,28.4428,30.0583
41,13.7036,14.0374,13.7711,13.5478,17.6964,34.8026,34.8550,33.8335,28.0795,29.7568
42,12.1910,14.7840,11.9133,10.4999,23.7597,34.2642,34.3771,33.3115,27.6610,29.6140
43,12.1910,14.7843,11.8957,10.4999,23.7597,33.7509,33.9214,32.8135,27.2619,29.4779
44,30.9557,28.5833,30.2469,33.7735,34.6716,33.6873,33.8001,32.7552,27.4099,29.5959
45,37.2361,31.5400,37.6772,33.8343,33.8343,33.7662,33.7499,32.8646,27.5526,29.6901
46,37.4223,31.8823,38.5841,33.7783,33.7783,33.8457,33.7093,32.9889,27.6880,29.7790
47,37.9941,33.6240,36.3063,36.4620,36.4620,33.9339,33.7075,33.0595,27.8747,29.9212
48,45.0251,45.9262,35.7609,43.3921,48.1066,34.1650,33.9620,33.1158,28.1979,30.3000
49,26.3468,28.2138,31.4197,27.4707,35.7479,34.0054,33.8447,33.0811,28.1831,30.4112
50,27.7033,28.7850,29.9821,28.4108,35.6102,33.8794,33.7435,33.0192,28.1877,30.5152
51,27.6390,28.6846,29.5842,28.2419,35.4750,33.7570,33.6443,32.9518,28.1887,30.6124
