Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,31.7305,31.7305,32.0509,33.0480,37.2291,31.7305,31.7305,32.0509,33.0480,37.2291
2,33.0335,33.0335,33.3497,34.3338,34.3338,32.3820,32.3820,32.7003,33.6909,35.7814
3,33.2941,33.2941,33.6226,34.4521,34.6164,32.6860,32.6860,33.0077,33.9446,35.3931
4,33.2941,33.2941,33.6226,34.4521,34.6164,32.8381,32.8381,33.1614,34.0715,35.1989
5,34.5167,34.5167,34.8988,35.1527,35.1527,33.1738,33.1738,33.5089,34.2877,35.1897
6,34.5167,34.5167,34.8988,35.1527,35.1527,33.3976,33.3976,33.7406,34.4319,35.1835
7,39.6521,39.6521,35.8900,39.1036,39.1036,34.2911,34.2911,34.0476,35.0993,35.7435
8,36.8538,36.8538,36.2690,37.5699,37.7282,34.6115,34.6115,34.3253,35.4081,35.9916
9,35.8428,35.8428,36.2317,38.2921,38.2982,34.7483,34.7483,34.5371,35.7286,36.2479
10,40.0436,40.0436,37.0400,40.5296,40.5296,35.2778,35.2778,34.7874,36.2087,36.6761
11,40.2411,40.2411,38.3288,40.9973,40.9973,35.7290,35.7290,35.1094,36.6440,37.0689
12,37.3004,37.3004,37.7880,39.5222,39.6694,35.8600,35.8600,35.3326,36.8838,37.2856
13,35.9405,35.9405,38.1445,37.0762,37.0762,35.8662,35.8662,35.5489,36.8986,37.2695
14,31.4923,31.4923,33.8031,33.9828,37.1850,35.5537,35.5537,35.4242,36.6904,37.2635
15,28.6140,28.6140,28.0661,31.0369,38.0342,35.0911,35.0911,34.9337,36.3135,37.3148
16,28.6140,28.6140,27.8839,31.0369,38.0342,34.6863,34.6863,34.4930,35.9837,37.3598
17,27.3677,27.3677,28.8035,31.1209,37.6216,34.2558,34.2558,34.1584,35.6976,37.3752
18,28.1854,28.1854,29.4468,32.7404,34.5719,33.9185,33.9185,33.8966,35.5333,37.2195
19,28.3780,28.3780,29.3078,32.9754,34.7610,33.6269,33.6269,33.6551,35.3987,37.0901
20,29.0153,29.0153,28.8283,31.6625,34.3575,33.3963,33.3963,33.4138,35.2119,36.9534
21,28.9194,28.9194,28.6872,32.2301,34.3195,33.1831,33.1831,33.1887,35.0699,36.8280
22,29.2400,29.2400,29.1633,33.0927,34.8166,33.0039,33.0039,33.0057,34.9800,36.7366
23,29.4123,29.4123,29.4571,32.2654,34.8934,32.8478,32.8478,32.8514,34.8620,36.6565
24,27.6406,27.6406,29.0567,29.9859,33.1423,32.6308,32.6308,32.6933,34.6588,36.5100
25,29.6176,29.6176,30.0366,31.6126,31.6126,32.5103,32.5103,32.5870,34.5370,36.3141
26,29.6176,29.6176,29.7878,31.6126,31.6126,32.3990,32.3990,32.4794,34.4245,36.1333
27,30.5248,30.5248,29.9748,32.2041,33.1859,32.3296,32.3296,32.3866,34.3423,36.0241
28,30.5944,30.5944,29.8642,32.1921,33.4124,32.2676,32.2676,32.2965,34.2655,35.9309
29,32.3603,32.3603,31.7115,31.5348,32.0246,32.2708,32.2708,32.2763,34.1713,35.7962
30,32.4004,32.4004,31.8617,31.2060,31.2060,32.2751,32.2751,32.2625,34.0725,35.6432
31,32.9450,32.9450,32.6273,31.4208,31.4208,32.2968,32.2968,32.2743,33.9869,35.5070
32,34.0936,34.0936,33.8088,34.0897,34.0897,32.3529,32.3529,32.3222,33.9902,35.4627
33,33.9967,33.9967,34.0907,33.9185,33.9185,32.4027,32.4027,32.3758,33.9880,35.4159
34,36.3698,36.3698,36.4940,35.1868,35.1868,32.5194,32.5194,32.4970,34.0232,35.4091
35,36.1077,36.1077,36.4055,33.8863,35.1635,32.6219,32.6219,32.6086,34.0193,35.4021
36,39.0709,39.0709,39.6438,36.7031,38.6604,32.8011,32.8011,32.8041,34.0939,35.4926
37,40.2544,40.2544,40.0448,38.8110,39.0086,33.0025,33.0025,32.9997,34.2214,35.5877
38,41.1104,41.1104,42.6591,35.8583,41.0812,33.2159,33.2159,33.2539,34.2644,35.7322
39,40.8834,40.8834,42.8213,36.4836,39.5219,33.4125,33.4125,33.4993,34.3213,35.8294
40,39.4704,39.4701,41.2297,37.0777,40.1244,33.5639,33.5639,33.6925,34.3903,35.9368
41,39.0330,39.0329,41.7419,37.4696,37.6070,33.6973,33.6973,33.8888,34.4654,35.9775
42,38.7594,38.7594,41.2527,37.6792,37.8835,33.8178,33.8178,34.0642,34.5419,36.0229
43,39.1771,39.1771,41.1349,36.5560,36.5560,33.9425,33.9425,34.2286,34.5887,36.0353
44,41.8526,41.8524,40.7769,43.1162,43.3723,34.1222,34.1222,34.3774,34.7825,36.2020
45,38.1173,38.1324,39.5499,39.6969,40.1016,34.2110,34.2113,34.4924,34.8917,36.2887
46,35.6790,35.6790,39.6173,35.2252,37.1851,34.2429,34.2432,34.6038,34.8990,36.3082
47,36.9829,36.9829,39.3564,36.3025,39.3037,34.3012,34.3015,34.7049,34.9288,36.3719
48,35.8769,35.8770,39.9557,34.1477,36.3289,34.3341,34.3344,34.8143,34.9126,36.3710
49,38.7934,38.7935,40.1897,39.1899,40.7948,34.4251,34.4254,34.9240,34.9999,36.4613
50,38.2651,38.2651,40.5834,37.6421,38.0151,34.5019,34.5022,35.0372,35.0527,36.4924
51,39.4650,39.4650,41.0807,39.4956,39.4956,34.5992,34.5995,35.1557,35.1398,36.5513
52,37.4270,37.4271,41.2056,36.6180,36.6180,34.6536,34.6538,35.2720,35.1683,36.5525
53,36.2480,36.2480,40.0566,35.7441,35.7441,34.6836,34.6839,35.3623,35.1791,36.5373
54,37.9270,37.9271,39.9860,37.1974,37.1974,34.7437,34.7440,35.4479,35.2165,36.5495
55,38.3973,38.3973,39.6424,38.1683,38.1683,34.8101,34.8104,35.5242,35.2702,36.5790
56,39.9824,39.9824,39.6310,39.5336,40.3175,34.9025,34.9028,35.5975,35.3463,36.6457
57,38.9140,38.9140,39.3327,38.6393,38.6393,34.9729,34.9731,35.6631,35.4041,36.6807
58,39.8598,39.8598,39.5943,39.8589,40.0003,35.0571,35.0574,35.7308,35.4809,36.7379
59,38.8670,38.8666,39.4551,38.7075,38.9786,35.1217,35.1220,35.7940,35.5356,36.7759
60,36.2946,36.2943,36.7913,36.1028,36.4345,35.1413,35.1415,35.8106,35.5450,36.7702
61,36.4017,36.4012,37.0313,36.5283,36.5283,35.1619,35.1621,35.8306,35.5611,36.7662
62,36.6053,36.6049,37.0611,36.4058,36.4058,35.1852,35.1854,35.8504,35.5748,36.7604
63,36.6388,36.6385,36.9988,36.3643,36.3643,35.2083,35.2085,35.8687,35.5873,36.7541
64,35.8654,35.8653,36.2709,36.2576,36.2576,35.2185,35.2187,35.8750,35.5978,36.7464
65,35.8718,35.8715,36.0895,36.2878,36.2878,35.2286,35.2288,35.8783,35.6084,36.7393
66,34.0605,34.0604,34.0343,34.4370,36.8261,35.2109,35.2111,35.8503,35.5906,36.7406
67,32.7302,32.7301,32.6531,33.0110,37.0691,35.1739,35.1741,35.8026,35.5521,36.7455
68,34.9560,34.9560,34.2682,34.8732,35.7912,35.1707,35.1708,35.7800,35.5422,36.7315
69,37.1355,37.1352,34.8237,34.9089,35.6072,35.1991,35.1993,35.7662,35.5330,36.7152
70,35.1006,35.1006,35.2317,33.4913,35.4292,35.1977,35.1979,35.7585,35.5038,36.6968
71,27.0474,27.0474,30.9917,29.6246,30.9766,35.0829,35.0831,35.6914,35.4210,36.6163
72,29.3222,29.3219,30.1268,30.4470,33.4785,35.0029,35.0031,35.6141,35.3519,36.5727
73,32.5875,32.5865,29.4803,32.9809,33.9143,34.9698,34.9700,35.5301,35.3194,36.5363
74,31.9304,31.9296,28.6148,32.2469,36.2049,34.9288,34.9289,35.4366,35.2779,36.5318
75,31.7779,31.7769,31.7889,32.9568,33.6279,34.8868,34.8869,35.3880,35.2470,36.4931
76,33.1670,33.1661,32.7198,33.1478,37.2402,34.8641,34.8642,35.3529,35.2193,36.5029
77,33.7984,33.7978,33.2092,35.2975,39.8666,34.8503,34.8504,35.3251,35.2204,36.5466
78,33.7174,33.7170,33.8463,34.6622,37.7555,34.8358,34.8359,35.3061,35.2132,36.5621
79,33.5287,33.5274,33.9759,35.1507,37.3714,34.8192,34.8193,35.2893,35.2124,36.5723
80,33.6557,33.6557,34.2062,35.6803,39.0710,34.8047,34.8047,35.2757,35.2183,36.6036
81,33.7319,33.7319,34.4657,34.6640,39.4050,34.7914,34.7915,35.2657,35.2114,36.6382
82,33.6266,33.6266,34.3220,36.3196,38.4377,34.7772,34.7773,35.2542,35.2249,36.6601
83,35.1928,35.1927,34.8738,36.3327,41.3771,34.7822,34.7823,35.2496,35.2383,36.7169
84,34.5951,34.5951,35.3923,37.0187,39.3554,34.7800,34.7801,35.2513,35.2595,36.7483
85,32.7893,32.7893,34.7270,37.3655,37.7184,34.7566,34.7567,35.2452,35.2843,36.7598
86,32.1947,32.1947,34.8521,35.2076,38.9205,34.7268,34.7269,35.2406,35.2834,36.7849
87,30.4816,30.4847,32.3557,33.2586,33.2586,34.6780,34.6781,35.2074,35.2601,36.7444
