Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,20.2067,20.2063,20.2227,20.1077,20.1883,20.2067,20.2063,20.2227,20.1077,20.1883
2,20.2067,20.2063,20.2240,20.1077,20.1883,20.2067,20.2063,20.2234,20.1077,20.1883
3,19.5249,19.4953,19.5427,19.2930,19.9407,19.9794,19.9693,19.9965,19.8361,20.1058
4,19.3200,19.2630,19.3200,18.9645,18.9645,19.8146,19.7927,19.8274,19.6182,19.8205
5,19.0670,18.8202,18.9810,18.1563,18.1563,19.6651,19.5982,19.6581,19.3258,19.4876
6,18.4580,18.1641,18.8381,17.7594,17.7594,19.4639,19.3592,19.5214,19.0648,19.1996
7,18.8843,18.8395,18.5101,17.5608,17.5615,19.3811,19.2849,19.3770,18.8499,18.9656
8,18.4652,18.2719,18.6029,16.9134,17.8638,19.2666,19.1583,19.2802,18.6078,18.8279
9,18.7695,18.6781,18.2884,17.2414,17.3302,19.2114,19.1050,19.1700,18.4560,18.6614
10,12.8177,12.7988,13.5774,12.7604,13.5657,18.5720,18.4743,18.6107,17.8865,18.1519
11,17.9230,17.9052,16.0449,12.5170,24.5156,18.5130,18.4226,18.3775,17.3983,18.7304
12,33.2798,33.2930,19.9433,32.7706,33.4213,19.7436,19.6618,18.5080,18.6794,19.9546
13,37.5602,37.5604,27.1312,37.5752,38.0427,21.1141,21.0386,19.1713,20.1329,21.3460
14,32.2105,32.1730,29.6676,30.5552,30.5945,21.9067,21.8339,19.9210,20.8773,22.0066
15,23.5383,22.7920,27.7244,19.6369,21.4096,22.0155,21.8978,20.4413,20.7946,21.9668
16,21.1895,20.8901,25.7523,18.0510,26.5356,21.9638,21.8348,20.7732,20.6232,22.2524
17,28.4616,28.2361,23.8664,26.6824,30.7015,22.3461,22.2114,20.9551,20.9796,22.7494
18,31.3364,31.3905,23.9583,31.4501,31.4501,22.8455,22.7213,21.1220,21.5613,23.2328
19,33.0047,32.9287,26.1380,32.6776,33.9871,23.3802,23.2585,21.3860,22.1463,23.7988
20,32.8897,32.7581,29.0671,29.5119,32.4254,23.8557,23.7335,21.7700,22.5146,24.2301
21,32.3041,32.0817,30.5670,28.6896,28.6896,24.2580,24.1311,22.1889,22.8087,24.4425
22,33.5855,33.1315,34.3459,32.4942,33.8892,24.6820,24.5402,22.7415,23.2489,24.8719
23,28.1270,26.5002,34.4139,24.2890,34.5768,24.8318,24.6254,23.2490,23.2941,25.2938
24,21.6965,21.6887,31.5777,21.6269,22.8368,24.7011,24.5030,23.5961,23.2247,25.1914
25,20.2333,20.2343,26.3248,20.4629,21.2446,24.5224,24.3323,23.7052,23.1142,25.0336
26,19.9694,21.3162,21.8898,18.9230,26.9669,24.3473,24.2163,23.6354,22.9530,25.1079
27,13.3247,15.3905,15.6653,11.0181,17.2916,23.9390,23.8894,23.3402,22.5110,24.8184
28,9.9868,11.8947,15.5111,9.3262,13.2681,23.4407,23.4610,23.0606,22.0401,24.4059
29,13.5915,13.8324,17.9836,11.7950,18.8630,23.1011,23.1290,22.8855,21.6868,24.2148
30,15.5123,16.8529,18.7837,12.9344,23.1178,22.8482,22.9198,22.7488,21.3951,24.1782
31,21.4692,19.8222,19.4947,20.0023,20.0023,22.8037,22.8199,22.6438,21.3501,24.0435
32,21.5560,19.3307,19.2845,19.5079,19.5079,22.7647,22.7108,22.5388,21.2926,23.9018
33,21.6518,19.5638,20.3419,20.6373,24.8600,22.7310,22.6155,22.4723,21.2727,23.9308
34,23.1537,20.2441,22.0371,23.0674,25.9561,22.7434,22.5457,22.4595,21.3255,23.9904
35,23.3688,20.3277,22.3635,23.2049,26.2578,22.7613,22.4823,22.4567,21.3792,24.0552
