Frame,MSE_KF,Avg_MSE_KF
1,19.1208,19.1208
2,19.1208,19.1208
3,20.4143,19.5520
4,19.6718,19.5819
5,19.2901,19.5236
6,19.2901,19.4847
7,19.6596,19.5097
8,19.0551,19.4528
9,18.9809,19.4004
10,18.6219,19.3225
11,18.3000,19.2296
12,18.0317,19.1298
13,18.2244,19.0601
14,18.1452,18.9948
15,18.2434,18.9447
16,17.2867,18.8411
17,16.7101,18.7157
18,17.2645,18.6351
19,17.0908,18.5538
20,17.2455,18.4884
21,17.2048,18.4273
22,17.1944,18.3712
23,17.4125,18.3295
24,18.6914,18.3446
25,19.6616,18.3973
26,21.0041,18.4976
27,19.9083,18.5498
28,15.8961,18.4550
29,12.9472,18.2651
30,11.8466,18.0512
31,11.5894,17.8427
32,12.3901,17.6723
33,13.4879,17.5455
34,14.6717,17.4610
35,14.6110,17.3796
36,14.7835,17.3075
37,15.7098,17.2643
38,17.1689,17.2618
39,19.5015,17.3192
40,19.4475,17.3724
41,18.5739,17.4017
42,18.5448,17.4289
43,19.2623,17.4716
44,20.2429,17.5345
45,20.1230,17.5921
46,19.9331,17.6430
47,19.6426,17.6855
48,19.2182,17.7174
49,18.7085,17.7377
50,17.6384,17.7357
51,15.2596,17.6871
52,13.8160,17.6127
53,13.8620,17.5419
54,14.1575,17.4792
55,15.5739,17.4446
56,15.8317,17.4158
57,15.6337,17.3845
58,16.8277,17.3749
59,16.5574,17.3611
60,16.2735,17.3429
61,17.8593,17.3514
62,19.8510,17.3917
63,20.2263,17.4367
64,22.5995,17.5174
65,26.7072,17.6588
66,29.2990,17.8351
67,31.0540,18.0324
68,27.7002,18.1746
69,30.6723,18.3557
70,32.1376,18.5526
71,34.1349,18.7721
72,36.9427,19.0245
73,34.4167,19.2353
74,29.2844,19.3711
75,25.6019,19.4542
76,21.8151,19.4852
77,23.3468,19.5354
78,25.5515,19.6125
79,29.1393,19.7331
80,33.6865,19.9075
81,37.0976,20.1198
82,39.3071,20.3538
83,40.2379,20.5933
84,43.3702,20.8645
85,52.2965,21.2343
86,54.8528,21.6252
87,46.9263,21.9160
88,39.6383,22.1174
89,34.0093,22.2510
90,10.2700,22.1179
91,13.6207,22.0245
92,14.6072,21.9439
93,15.6235,21.8759
94,15.6266,21.8094
95,15.4121,21.7421
96,15.8376,21.6806
97,15.6088,21.6180
98,16.2681,21.5634
99,14.4470,21.4915
100,14.8749,21.4254
101,15.2065,21.3638
102,15.5557,21.3068
103,16.0885,21.2562
104,17.3574,21.2187
105,17.4398,21.1827
106,17.4195,21.1472
107,17.8621,21.1165
108,17.7236,21.0851
109,19.1654,21.0675
110,19.1295,21.0498
111,20.5377,21.0452
112,20.7444,21.0425
113,20.7895,21.0403
114,20.7734,21.0380
115,20.7463,21.0354
116,20.6914,21.0325
117,20.7014,21.0296
118,20.6879,21.0267
119,20.6753,21.0238
120,20.6822,21.0209
121,20.6637,21.0180
122,20.6541,21.0150
123,20.6355,21.0119
124,20.6357,21.0089
125,22.5398,21.0211
126,26.1171,21.0616
127,26.2549,21.1025
128,29.9676,21.1717
129,32.1583,21.2569
130,39.5982,21.3980
131,33.5903,21.4911
132,32.0506,21.5710
133,29.6738,21.6320
134,31.1043,21.7027
135,29.9223,21.7635
136,32.7799,21.8445
137,33.4963,21.9296
138,50.2751,22.1350
139,42.5128,22.2816
140,37.3654,22.3893
141,34.5471,22.4756
142,33.7071,22.5547
143,34.7818,22.6402
144,33.3581,22.7146
145,32.9232,22.7850
146,33.8935,22.8611
147,32.9577,22.9298
148,33.1202,22.9986
149,33.4779,23.0690
150,30.1020,23.1158
151,29.5602,23.1585
152,27.4930,23.1870
153,26.6983,23.2100
154,25.5077,23.2249
155,28.3610,23.2580
156,28.3105,23.2904
157,27.6424,23.3182
158,27.5117,23.3447
159,27.5745,23.3713
160,27.5299,23.3973
161,27.4377,23.4224
162,27.4072,23.4470
163,27.3839,23.4711
164,27.3472,23.4948
165,27.7495,23.5206
166,27.9581,23.5473
167,27.8690,23.5732
168,27.2949,23.5953
169,26.8012,23.6143
170,21.4941,23.6018
171,24.7511,23.6085
172,30.5616,23.6490
173,31.6210,23.6950
174,30.0402,23.7315
175,25.9907,23.7444
176,21.3814,23.7310
177,19.9360,23.7096
178,21.8487,23.6991
179,23.7570,23.6994
180,29.5526,23.7319
181,39.1187,23.8169
182,45.3506,23.9353
183,51.9594,24.0884
184,63.6363,24.3033
185,47.9481,24.4311
186,43.6299,24.5344
187,34.9288,24.5900
188,27.9137,24.6076
189,24.0076,24.6045
190,21.3189,24.5872
191,18.9951,24.5579
192,18.5052,24.5264
193,19.9049,24.5024
194,21.2211,24.4855
195,21.7921,24.4717
196,21.9223,24.4587
197,24.4375,24.4586
198,22.6634,24.4495
199,23.4778,24.4446
200,21.9011,24.4319
201,20.1886,24.4108
202,21.0475,24.3941
203,22.3520,24.3841
204,23.0733,24.3777
205,31.4177,24.4120
