Frame,MSE_KF,Avg_MSE_KF
1,28.7679,28.7679
2,28.2916,28.5297
3,28.2699,28.4431
4,28.2338,28.3908
5,28.2338,28.3594
6,27.9910,28.2980
7,28.2490,28.2910
8,31.7618,28.7249
9,35.6018,29.4890
10,39.8375,30.5238
11,41.2757,31.5013
12,38.3691,32.0736
13,37.0069,32.4531
14,30.8151,32.3361
15,25.6221,31.8885
16,27.3366,31.6040
17,30.2566,31.5247
18,34.6661,31.6992
19,35.0151,31.8738
20,34.9401,32.0271
21,34.9357,32.1656
22,34.9556,32.2924
23,33.5371,32.3465
24,33.5761,32.3977
25,33.5761,32.4449
26,35.0160,32.5438
27,35.0160,32.6353
28,36.2467,32.7643
29,35.8682,32.8713
30,33.7741,32.9014
31,27.5999,32.7304
32,19.2446,32.3090
33,15.6126,31.8030
