Frame,MSE_KF,Avg_MSE_KF
1,18.0694,18.0694
2,17.7354,17.9024
3,17.6738,17.8262
4,17.8725,17.8378
5,17.8725,17.8447
6,17.7405,17.8274
7,17.9909,17.8507
8,16.4653,17.6775
9,15.6985,17.4576
10,15.0901,17.2209
11,14.4338,16.9675
12,14.2309,16.7395
13,14.9197,16.5995
14,14.9976,16.4851
15,15.6798,16.4314
16,16.2485,16.4199
17,16.9941,16.4537
18,16.3373,16.4473
19,15.5962,16.4025
20,14.2221,16.2934
21,13.8441,16.1768
22,14.0749,16.0813
23,14.3906,16.0078
24,14.3349,15.9381
25,14.0375,15.8620
26,13.5936,15.7748
27,13.2122,15.6799
28,12.5099,15.5667
29,10.6168,15.3960
30,9.6897,15.2058
31,8.6775,14.9952
32,9.3794,14.8197
33,10.0878,14.6763
34,12.0126,14.5980
35,13.6035,14.5695
36,13.9618,14.5527
37,14.5618,14.5529
38,14.4126,14.5492
39,13.1706,14.5139
40,12.8608,14.4725
41,12.6275,14.4275
42,12.0150,14.3701
43,12.8968,14.3358
44,14.8459,14.3474
45,19.7964,14.4685
46,23.1519,14.6573
47,27.1677,14.9235
48,26.8906,15.1728
49,30.0364,15.4761
50,32.0674,15.8079
51,33.2291,16.1495
52,36.0966,16.5331
53,39.8502,16.9731
54,40.9172,17.4165
55,42.0145,17.8637
56,45.6942,18.3607
57,41.6874,18.7699
58,34.1686,19.0354
59,31.1345,19.2405
60,27.6232,19.3802
61,24.7026,19.4675
62,20.0964,19.4776
63,14.9817,19.4062
64,16.1253,19.3550
65,15.4257,19.2945
66,14.8274,19.2268
67,15.3796,19.1694
68,16.0576,19.1237
69,15.8742,19.0766
70,15.5603,19.0263
71,15.4077,18.9754
72,15.8257,18.9316
73,16.0854,18.8926
74,17.3742,18.8721
75,20.1639,18.8893
76,20.3898,18.9091
77,20.1863,18.9257
78,19.7113,18.9357
79,20.1601,18.9512
80,22.0867,18.9904
81,23.5283,19.0465
82,20.7423,19.0671
83,15.8634,19.0285
84,20.4873,19.0459
85,26.6944,19.1359
86,13.0404,19.0650
87,14.3174,19.0104
88,11.9320,18.9300
89,7.8889,18.8059
90,8.8414,18.6952
91,10.0755,18.6005
92,10.2490,18.5097
93,10.2693,18.4211
94,9.8127,18.3295
95,9.0543,18.2319
96,7.6692,18.1219
97,7.4806,18.0122
98,7.4503,17.9044
99,8.1739,17.8061
100,13.0310,17.7584
101,12.9776,17.7110
102,15.4701,17.6891
103,15.6474,17.6692
104,15.7220,17.6505
105,15.4196,17.6293
106,15.2203,17.6065
107,14.9929,17.5821
108,14.9154,17.5574
109,14.6866,17.5311
110,14.4367,17.5030
111,16.5760,17.4946
112,26.6736,17.5766
113,27.2959,17.6626
114,27.8447,17.7519
115,29.4732,17.8538
116,28.3088,17.9439
117,26.2174,18.0147
118,26.2206,18.0842
119,28.7461,18.1738
120,36.4655,18.3262
121,42.8045,18.5285
122,52.4871,18.8069
123,63.9690,19.1740
124,80.5753,19.6692
125,53.4104,19.9391
126,28.6808,20.0085
127,14.2358,19.9631
128,4.1518,19.8395
129,2.8131,19.7076
130,3.0125,19.5791
131,3.1312,19.4536
132,3.3775,19.3318
133,3.5219,19.2129
134,3.8342,19.0981
135,3.9394,18.9859
136,4.0236,18.8758
137,4.0904,18.7679
138,3.3408,18.6561
139,3.3103,18.5457
140,3.2326,18.4363
141,3.2966,18.3290
142,3.2786,18.2230
143,3.4101,18.1194
144,3.4285,18.0174
